Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,3e-06,21.639096,[23 28] ; [64 12],[34.93700787 16.06299213] ; [52.06299213 23.93700787],1
n4,1,0.438215,0.600952,[30 22] ; [49 27],[32.09375 19.90625] ; [46.90625 29.09375],0
n6,1,0.438215,0.600952,[30 22] ; [49 27],[32.09375 19.90625] ; [46.90625 29.09375],0
s5,1,0.465078,0.533647,[10 41] ; [11 64],[ 8.5 42.5] ; [12.5 62.5],0
d2,1,0.53806,0.379146,[24 27] ; [40 36],[25.7007874 25.2992126] ; [38.2992126 37.7007874],0
s7,1,0.539541,0.376392,[12 37] ; [21 50],[13.475 35.525] ; [19.525 51.475],0
b3,1,0.553027,0.351922,[ 9 26] ; [14 30],[10.18987342 24.81012658] ; [12.81012658 31.18987342],0
b2,1,0.553027,0.351922,[ 9 26] ; [14 30],[10.18987342 24.81012658] ; [12.81012658 31.18987342],0
v2,1,0.596104,0.280912,[17 33] ; [29 46],[18.4 31.6] ; [27.6 47.4],0
s4,1,0.602776,0.27083,[ 7 44] ; [ 8 67],[ 6.07142857 44.92857143] ; [ 8.92857143 66.07142857],0
p11,1,0.6127,0.256262,[27 25] ; [36 40],[25.59375 26.40625] ; [37.40625 38.59375],0
n2,1,0.61961,0.246416,[15 10] ; [16 14],[14.09090909 10.90909091] ; [16.90909091 13.09090909],0
n5,1,0.625182,0.238652,[31 21] ; [42 34],[29.65625 22.34375] ; [43.34375 32.65625],0
s8,1,0.636095,0.223886,[ 9 42] ; [16 60],[10.03937008 40.96062992] ; [14.96062992 61.03937008],0
n3,1,0.744678,0.106057,[12 11] ; [17 13],[12.58490566 10.41509434] ; [16.41509434 13.58490566],0
s2,1,0.789329,0.071386,[13 38] ; [21 55],[13.65354331 37.34645669] ; [20.34645669 55.65354331],0
p5,1,0.792937,0.068906,[ 1 51] ; [ 1 74],[ 0.81889764 51.18110236] ; [ 1.18110236 73.81889764],0
v1,1,0.824647,0.049094,[16 36] ; [22 54],[15.4375 36.5625] ; [22.5625 53.4375],0
p6,1,0.832877,0.044527,[ 8 43] ; [13 63],[ 8.43307087 42.56692913] ; [12.56692913 63.43307087],0
s1,1,0.894938,0.017439,[ 3 48] ; [ 4 71],[ 2.83333333 48.16666667] ; [ 4.16666667 70.83333333],0
s3,1,0.904447,0.014411,[20 31] ; [29 47],[19.67716535 31.32283465] ; [29.32283465 46.67716535],0
a4,1,0.956704,0.002947,[18 32] ; [27 49],[17.85714286 32.14285714] ; [27.14285714 48.85714286],0
