Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,69.912349,[33 67] ; [298  90],[67.82786885 32.17213115] ; [263.17213115 124.82786885],1
v2,1,0.03035,4.689339,[43 52] ; [215 158],[52.37179487 42.62820513] ; [205.62820513 167.37179487],0
s8,1,0.033084,4.54142,[27 74] ; [148 240],[36.14519427 64.85480573] ; [138.85480573 249.14519427],0
s5,1,0.040268,4.206556,[20 77] ; [118 260],[28.18105263 68.81894737] ; [109.81894737 268.18105263],0
u2,1,0.046055,3.979592,[24  8] ; [54 44],[19.2 12.8] ; [58.8 39.2],0
a4,1,0.0523,3.766159,[37 64] ; [184 204],[45.64621677 55.35378323] ; [175.35378323 212.64621677],0
a2,1,0.071318,3.252432,[17 84] ; [ 99 291],[23.86150713 77.13849287] ; [ 92.13849287 297.86150713],0
p3,1,0.091512,2.847577,[32 69] ; [159 230],[39.36938776 61.63061224] ; [151.63061224 237.36938776],0
s4,1,0.099885,2.707386,[ 9 92] ; [ 59 327],[14.1026694 86.8973306] ; [ 53.8973306 332.1026694],0
a5,1,0.120052,2.416639,[69 32] ; [296  94],[75.0814664 25.9185336] ; [289.9185336 100.0814664],0
v1,1,0.128146,2.314824,[39 59] ; [182 194],[45.69198312 52.30801688] ; [175.30801688 200.69198312],0
s2,1,0.150571,2.066458,[39 61] ; [182 205],[45.3798768 54.6201232] ; [175.6201232 211.3798768],0
a3,1,0.160694,1.967682,[68 33] ; [289 100],[73.58571429 27.41428571] ; [283.41428571 105.58571429],0
d5,1,0.18609,1.748307,[82 19] ; [337  53],[86.18940937 14.81059063] ; [332.81059063  57.18940937],0
s1,1,0.193198,1.693062,[ 4 96] ; [  7 377],[ 2.27272727 97.72727273] ; [  8.72727273 375.27272727],0
a8,1,0.216006,1.530707,[ 9 86] ; [ 51 305],[12.63858093 82.36141907] ; [ 47.36141907 308.63858093],0
p12,1,0.220749,1.499497,[ 3 96] ; [ 24 364],[ 5.48870637 93.51129363] ; [ 21.51129363 366.48870637],0
n2,1,0.229803,1.442081,[21 13] ; [67 25],[23.74603175 10.25396825] ; [64.25396825 27.74603175],0
u3,1,0.247867,1.335284,[21 11] ; [54 46],[18.18181818 13.81818182] ; [56.81818182 43.18181818],0
a6,1,0.290769,1.116055,[66 35] ; [276 114],[70.3503055 30.6496945] ; [271.6496945 118.3503055],0
r1,1,0.294815,1.097501,[76 24] ; [314  75],[79.75460123 20.24539877] ; [310.24539877  78.75460123],0
p5,1,0.336346,0.924309,[ 5 95] ; [ 30 355],[ 7.21649485 92.78350515] ; [ 27.78350515 357.21649485],0
a1,1,0.353856,0.85958,[ 6 95] ; [ 15 375],[ 4.3197556 96.6802444] ; [ 16.6802444 373.3197556],0
u4,1,0.478595,0.502063,[  1 100] ; [  8 382],[ 1.85132383 99.14867617] ; [  7.14867617 382.85132383],0
p1,1,0.507284,0.439666,[ 4 96] ; [ 22 366],[ 5.32786885 94.67213115] ; [ 20.67213115 367.32786885],0
n3,1,0.667322,0.184751,[21 12] ; [63 30],[22. 11.] ; [62. 31.],0
s3,1,0.726095,0.122727,[53 46] ; [198 186],[51.44720497 47.55279503] ; [199.55279503 184.44720497],0
d3,1,0.857155,0.032399,[75 26] ; [293  97],[75.69857434 25.30142566] ; [292.30142566  97.69857434],0
b5,1,0.870693,0.026497,[61 40] ; [239 151],[61.7107943 39.2892057] ; [238.2892057 151.7107943],0
b4,1,0.909847,0.012821,[62 39] ; [237 153],[61.50509165 39.49490835] ; [237.49490835 152.50509165],0
n1,1,0.989255,0.000181,[12 22] ; [32 59],[11.968 22.032] ; [32.032 58.968],0
a7,1,0.989335,0.000179,[74 27] ; [286 104],[74.05295316 26.94704684] ; [285.94704684 104.05295316],0
