Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,37.903923,[19 55] ; [41  9],[35.80645161 38.19354839] ; [24.19354839 25.80645161],1
n6,1,0.666833,0.185329,[43 30] ; [32 19],[44.15322581 28.84677419] ; [30.84677419 20.15322581],0
s2,1,0.692223,0.156689,[15 58] ; [12 39],[15.89516129 57.10483871] ; [11.10483871 39.89516129],0
p6,1,0.713217,0.135084,[12 61] ; [ 7 43],[11.27642276 61.72357724] ; [ 7.72357724 42.27642276],0
s3,1,0.763109,0.090842,[24 48] ; [16 36],[23.22580645 48.77419355] ; [16.77419355 35.22580645],0
p1,1,0.767927,0.087076,[ 6 68] ; [ 5 47],[ 6.46031746 67.53968254] ; [ 4.53968254 47.46031746],0
p5,1,0.768724,0.086462,[ 2 71] ; [ 1 51],[ 1.752 71.248] ; [ 1.248 50.752],0
n5,1,0.795317,0.067295,[39 34] ; [29 23],[39.712 33.288] ; [28.288 23.712],0
b4,1,0.814335,0.055148,[44 30] ; [32 20],[44.63492063 29.36507937] ; [31.36507937 20.63492063],0
v1,1,0.954368,0.003274,[21 53] ; [15 37],[21.14285714 52.85714286] ; [14.85714286 37.14285714],0
b5,1,0.98161,0.000531,[40 34] ; [28 24],[39.93650794 34.06349206] ; [28.06349206 23.93650794],0
