Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.003892,8.333654,[29 34] ; [26  8],[35.72164948 27.27835052] ; [19.27835052 14.72164948],0
p4,1,0.169195,1.890058,[19 44] ; [15 19],[22.08247423 40.91752577] ; [11.91752577 22.08247423],0
a4,1,0.193078,1.693975,[19 45] ; [ 6 28],[16.32653061 47.67346939] ; [ 8.67346939 25.32653061],0
p9,1,0.200847,1.636206,[34 30] ; [22 11],[36.94845361 27.05154639] ; [19.05154639 13.94845361],0
d2,1,0.21857,1.513736,[14 50] ; [ 4 30],[11.75510204 52.24489796] ; [ 6.24489796 27.75510204],0
p5,1,0.243679,1.359186,[ 1 62] ; [ 2 32],[ 1.94845361 61.05154639] ; [ 1.05154639 32.94845361],0
n2,1,0.26012,1.268116,[15  8] ; [10  2],[16.42857143  6.57142857] ; [8.57142857 3.42857143],0
s6,1,0.269149,1.221077,[21 43] ; [15 19],[23.51020408 40.48979592] ; [12.48979592 21.51020408],0
p3,1,0.282934,1.152941,[16 48] ; [12 22],[18.28571429 45.71428571] ; [ 9.71428571 24.28571429],0
s2,1,0.305626,1.049485,[18 46] ; [13 21],[20.24489796 43.75510204] ; [10.75510204 23.24489796],0
b5,1,0.309227,1.033976,[37 27] ; [16 18],[34.6122449 29.3877551] ; [18.3877551 15.6122449],0
s5,1,0.338249,0.917058,[ 8 53] ; [ 7 27],[ 9.63157895 51.36842105] ; [ 5.36842105 28.63157895],0
a2,1,0.338336,0.916727,[ 5 59] ; [ 1 33],[ 3.91836735 60.08163265] ; [ 2.08163265 31.91836735],0
b1,1,0.338569,0.915844,[35 29] ; [22 12],[37.2244898 26.7755102] ; [19.7755102 14.2244898],0
a1,1,0.409473,0.680331,[ 7 57] ; [ 2 32],[ 5.87755102 58.12244898] ; [ 3.12244898 30.87755102],0
p1,1,0.535224,0.384463,[ 5 58] ; [ 4 30],[ 5.84536082 57.15463918] ; [ 3.15463918 30.84536082],0
d3,1,0.542852,0.370279,[22 41] ; [14 20],[23.3814433 39.6185567] ; [12.6185567 21.3814433],0
n1,1,0.549141,0.358859,[ 8 15] ; [5 6],[ 8.79411765 14.20588235] ; [4.20588235 6.79411765],0
p6,1,0.551666,0.35434,[12 51] ; [ 8 25],[13.125 49.875] ; [ 6.875 26.125],0
a7,1,0.589293,0.29145,[34 30] ; [20 14],[35.26530612 28.73469388] ; [18.73469388 15.26530612],0
a6,1,0.606166,0.265796,[38 26] ; [22 12],[39.18367347 24.81632653] ; [20.81632653 13.18367347],0
n5,1,0.609492,0.260915,[29 34] ; [17 16],[30.1875 32.8125] ; [15.8125 17.1875],0
s4,1,0.614776,0.253279,[12 52] ; [ 5 29],[11.10204082 52.89795918] ; [ 5.89795918 28.10204082],0
u1,1,0.645899,0.21111,[ 1 63] ; [ 1 33],[ 1.30612245 62.69387755] ; [ 0.69387755 33.30612245],0
d4,1,0.694508,0.154249,[35 29] ; [20 14],[35.91836735 28.08163265] ; [19.08163265 14.91836735],0
u3,1,0.713596,0.134712,[20 15] ; [4 4],[19.53488372 15.46511628] ; [4.46511628 3.53488372],0
n4,1,0.781595,0.076863,[32 32] ; [18 16],[32.65306122 31.34693878] ; [17.34693878 16.65306122],0
u2,1,0.781702,0.076786,[20 15] ; [5 3],[20.34883721 14.65116279] ; [4.65116279 3.34883721],0
a8,1,0.78846,0.071991,[ 9 53] ; [ 4 28],[ 8.57446809 53.42553191] ; [ 4.42553191 27.57446809],0
r2,1,0.80416,0.061488,[49 15] ; [26  7],[49.48453608 14.51546392] ; [25.51546392  7.48453608],0
b3,1,0.91975,0.01015,[10 28] ; [ 4 12],[ 9.85185185 28.14814815] ; [ 4.14814815 11.85185185],0
b2,1,0.91975,0.01015,[10 28] ; [ 4 12],[ 9.85185185 28.14814815] ; [ 4.14814815 11.85185185],0
p2,1,0.94955,0.004003,[41 23] ; [22 12],[41.14285714 22.85714286] ; [21.85714286 12.14285714],0
b4,1,0.986152,0.000301,[30 34] ; [16 18],[30.04081633 33.95918367] ; [15.95918367 18.04081633],0
