Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.002578,9.084608,[ 3 51] ; [11 28],[ 8.12903226 45.87096774] ; [ 5.87096774 33.12903226],0
p9,1,0.21568,1.532887,[39 16] ; [32  7],[41.54255319 13.45744681] ; [29.45744681  9.54255319],0
n4,1,0.239062,1.386116,[37 17] ; [31  8],[39.48387097 14.51612903] ; [28.51612903 10.48387097],0
p3,1,0.245499,1.348737,[31 23] ; [27 12],[33.67741935 20.32258065] ; [24.32258065 14.67741935],0
a3,1,0.307106,1.04308,[28 27] ; [24 15],[30.42553191 24.57446809] ; [21.57446809 17.42553191],0
v3,1,0.342499,0.901055,[17 37] ; [16 23],[19.16129032 34.83870968] ; [13.83870968 25.16129032],0
d1,1,0.387942,0.745382,[ 2 53] ; [ 3 36],[ 2.92553191 52.07446809] ; [ 2.07446809 36.92553191],0
s4,1,0.390116,0.738581,[11 44] ; [ 5 33],[ 9.46236559 45.53763441] ; [ 6.53763441 31.46236559],0
n1,1,0.391741,0.733532,[6 7] ; [7 4],[7.04166667 5.95833333] ; [5.95833333 5.04166667],0
r1,1,0.424883,0.636771,[36 18] ; [29 10],[37.74193548 16.25806452] ; [27.25806452 11.74193548],0
n5,1,0.425183,0.635945,[41 14] ; [31  7],[42.58064516 12.41935484] ; [29.41935484  8.58064516],0
r4,1,0.448154,0.575315,[47  8] ; [31  8],[45.63829787  9.36170213] ; [32.36170213  6.63829787],0
d3,1,0.485482,0.486525,[16 39] ; [14 25],[17.55319149 37.44680851] ; [12.44680851 26.55319149],0
s2,1,0.487919,0.481112,[18 35] ; [16 23],[19.58695652 33.41304348] ; [14.41304348 24.58695652],0
a6,1,0.562646,0.335144,[32 23] ; [25 14],[33.35106383 21.64893617] ; [23.64893617 15.35106383],0
r2,1,0.582127,0.302808,[48  6] ; [36  3],[48.77419355  5.22580645] ; [35.22580645  3.77419355],0
r3,1,0.609503,0.260899,[51  4] ; [35  4],[50.31914894  4.68085106] ; [35.68085106  3.31914894],0
v4,1,0.628731,0.233786,[50  4] ; [35  4],[49.35483871  4.64516129] ; [35.64516129  3.35483871],0
a7,1,0.629789,0.232347,[34 21] ; [26 13],[35.10638298 19.89361702] ; [24.89361702 14.10638298],0
d2,1,0.660829,0.192518,[16 39] ; [13 26],[16.96808511 38.03191489] ; [12.03191489 26.96808511],0
s3,1,0.696588,0.152046,[28 25] ; [19 20],[27.07608696 25.92391304] ; [19.92391304 19.07608696],0
s6,1,0.72646,0.122387,[31 22] ; [23 14],[31.8 21.2] ; [22.2 14.8],0
n2,1,0.734139,0.115345,[11  3] ; [8 3],[10.64  3.36] ; [8.36 2.64],0
a5,1,0.743868,0.106756,[32 23] ; [24 15],[32.76595745 22.23404255] ; [23.23404255 15.76595745],0
v1,1,0.765487,0.088973,[26 28] ; [20 19],[26.70967742 27.29032258] ; [19.29032258 19.70967742],0
n6,1,0.803334,0.062018,[44 11] ; [32  7],[44.46808511 10.53191489] ; [31.53191489  7.46808511],0
b1,1,0.808865,0.058511,[24 31] ; [18 21],[24.57446809 30.42553191] ; [17.42553191 21.57446809],0
a2,1,0.849923,0.035803,[ 5 50] ; [ 4 35],[ 5.26595745 49.73404255] ; [ 3.73404255 35.26595745],0
u3,1,0.889732,0.019222,[12 15] ; [7 8],[12.21428571 14.78571429] ; [6.78571429 8.21428571],0
s8,1,0.920475,0.009967,[22 33] ; [16 23],[22.23404255 32.76595745] ; [15.76595745 23.23404255],0
b5,1,0.946539,0.004496,[30 25] ; [21 18],[29.84042553 25.15957447] ; [21.15957447 17.84042553],0
