Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,3.4e-05,17.188844,[10 20] ; [51 15],[19.0625 10.9375] ; [41.9375 24.0625],1
s1,1,0.165018,1.927632,[ 1 29] ; [ 8 57],[ 2.84210526 27.15789474] ; [ 6.15789474 58.84210526],0
b1,1,0.199951,1.642732,[13 17] ; [39 29],[15.91836735 14.08163265] ; [36.08163265 31.91836735],0
n2,1,0.229948,1.441186,[9 1] ; [17  7],[7.64705882 2.35294118] ; [18.35294118  5.64705882],0
a5,1,0.236777,1.399683,[18 12] ; [49 19],[20.51020408  9.48979592] ; [46.48979592 21.51020408],0
a7,1,0.264855,1.243199,[19 10] ; [52 16],[21.22680412  7.77319588] ; [49.77319588 18.22680412],0
n6,1,0.291311,1.113553,[20 10] ; [50 15],[22.10526316  7.89473684] ; [47.89473684 17.10526316],0
b4,1,0.327883,0.957239,[14 16] ; [39 29],[16.2244898 13.7755102] ; [36.7755102 31.2244898],0
p3,1,0.385314,0.753679,[10 20] ; [29 39],[11.93877551 18.06122449] ; [27.06122449 40.93877551],0
a1,1,0.444292,0.585173,[ 1 29] ; [ 5 63],[ 1.83673469 28.16326531] ; [ 4.16326531 63.83673469],0
r3,1,0.478369,0.50258,[27  3] ; [63  4],[27.83505155  2.16494845] ; [62.16494845  4.83505155],0
v3,1,0.488822,0.479118,[ 9 20] ; [25 40],[10.4893617 18.5106383] ; [23.5106383 41.4893617],0
p10,1,0.526698,0.400759,[18 12] ; [44 22],[19.375 10.625] ; [42.625 23.375],0
p5,1,0.566592,0.328418,[ 2 28] ; [ 7 61],[ 2.75510204 27.24489796] ; [ 6.24489796 61.75510204],0
a6,1,0.693745,0.155061,[18 12] ; [43 24],[18.86597938 11.13402062] ; [42.13402062 24.86597938],0
u3,1,0.712547,0.135747,[8 7] ; [9 6],[8.5 6.5] ; [8.5 6.5],0
p8,1,0.71282,0.135476,[11 19] ; [22 45],[10.20618557 19.79381443] ; [22.79381443 44.20618557],0
n3,1,0.763331,0.090667,[7 3] ; [18  6],[7.35294118 2.64705882] ; [17.64705882  6.35294118],0
p7,1,0.868717,0.02732,[16 14] ; [34 32],[15.625 14.375] ; [34.375 31.625],0
s4,1,0.896444,0.01694,[ 8 22] ; [19 49],[ 8.26530612 21.73469388] ; [18.73469388 49.26530612],0
p4,1,0.921348,0.009749,[16 14] ; [37 31],[16.2244898 13.7755102] ; [36.7755102 31.2244898],0
d4,1,0.945406,0.004689,[24  6] ; [54 13],[24.12371134  5.87628866] ; [53.87628866 13.12371134],0
b5,1,0.962255,0.00224,[20 10] ; [45 23],[19.89795918 10.10204082] ; [45.10204082 22.89795918],0
u2,1,1.0,0.0,[8 8] ; [7 7],[8. 8.] ; [7. 7.],0
