Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,26.769732,[ 3 13] ; [75 17],[11.55555556  4.44444444] ; [66.44444444 25.55555556],1
v2,1,0.216164,1.529656,[ 3 12] ; [32 56],[5.09708738 9.90291262] ; [29.90291262 58.09708738],0
n6,1,0.252364,1.310171,[10  6] ; [70 22],[11.85185185  4.14814815] ; [68.14814815 23.85185185],0
p3,1,0.266693,1.233676,[ 3 13] ; [30 62],[ 4.88888889 11.11111111] ; [28.11111111 63.88888889],0
p12,1,0.359823,0.838509,[ 1 15] ; [ 2 90],[ 0.44444444 15.55555556] ; [ 2.55555556 89.44444444],0
s5,1,0.365296,0.819604,[ 1 15] ; [13 76],[ 2.13333333 13.86666667] ; [11.86666667 77.13333333],0
d3,1,0.503048,0.4485,[ 3 13] ; [24 66],[ 4.0754717 11.9245283] ; [22.9245283 67.0754717],0
n5,1,0.51734,0.419194,[13  3] ; [67 24],[11.96261682  4.03738318] ; [68.03738318 22.96261682],0
a4,1,0.701976,0.146425,[ 3 13] ; [21 70],[ 3.58878505 12.41121495] ; [20.41121495 70.58878505],0
p5,1,0.738225,0.111693,[ 1 15] ; [ 4 88],[ 0.74074074 15.25925926] ; [ 4.25925926 87.74074074],0
a2,1,0.74391,0.106719,[ 1 15] ; [ 8 84],[ 1.33333333 14.66666667] ; [ 7.66666667 84.33333333],0
b4,1,0.763086,0.09086,[9 7] ; [48 44],[8.44444444 7.55555556] ; [48.55555556 43.44444444],0
d2,1,0.788102,0.072241,[ 4 12] ; [26 66],[ 4.44444444 11.55555556] ; [25.55555556 66.44444444],0
b1,1,0.790681,0.070451,[7 9] ; [37 55],[6.51851852 9.48148148] ; [37.48148148 54.51851852],0
n1,1,0.81866,0.052564,[3 6] ; [12 20],[3.29268293 5.70731707] ; [11.70731707 20.29268293],0
p2,1,0.833608,0.044132,[10  6] ; [60 32],[10.37037037  5.62962963] ; [59.62962963 32.37037037],0
p1,1,0.848108,0.036685,[ 1 15] ; [ 7 85],[ 1.18518519 14.81481481] ; [ 6.81481481 85.18518519],0
u2,1,0.852108,0.034756,[4 7] ; [15 23],[4.26530612 6.73469388] ; [14.73469388 23.26530612],0
n4,1,0.892608,0.018226,[11  5] ; [61 30],[10.76635514  5.23364486] ; [61.23364486 29.76635514],0
a1,1,0.895467,0.017263,[ 1 15] ; [ 5 87],[ 0.88888889 15.11111111] ; [ 5.11111111 86.88888889],0
p7,1,0.941839,0.005323,[ 6 10] ; [35 56],[6.13084112 9.86915888] ; [34.86915888 56.13084112],0
s1,1,0.942146,0.005267,[ 1 15] ; [ 6 83],[ 1.06666667 14.93333333] ; [ 5.93333333 83.06666667],0
b5,1,0.951703,0.003668,[9 7] ; [51 41],[8.88888889 7.11111111] ; [51.11111111 40.88888889],0
p6,1,0.953786,0.003359,[ 3 12] ; [19 73],[ 3.08411215 11.91588785] ; [18.91588785 73.08411215],0
b2,1,0.964742,0.001954,[3 7] ; [17 41],[2.94117647 7.05882353] ; [17.05882353 40.94117647],0
b3,1,0.964742,0.001954,[3 7] ; [17 41],[2.94117647 7.05882353] ; [17.05882353 40.94117647],0
s4,1,0.979396,0.000667,[ 3 13] ; [17 75],[ 2.96296296 13.03703704] ; [17.03703704 74.96296296],0
