Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,5.3e-05,16.351844,[15 43] ; [24 11],[24.32258065 33.67741935] ; [14.67741935 20.32258065],1
d3,1,0.550935,0.355645,[43 19] ; [27  9],[44.28571429 17.71428571] ; [25.71428571 10.28571429],0
n3,1,0.573025,0.317647,[12  5] ; [6 4],[11.33333333  5.66666667] ; [6.66666667 3.33333333],0
d4,1,0.618833,0.247511,[51 11] ; [31  5],[51.87755102 10.12244898] ; [30.12244898  5.87755102],0
a5,1,0.642699,0.215229,[42 20] ; [26 10],[43.02040816 18.97959184] ; [24.97959184 11.02040816],0
a6,1,0.679971,0.170158,[37 25] ; [23 13],[37.95918367 24.04081633] ; [22.04081633 13.95918367],0
r1,1,0.824325,0.049277,[47 15] ; [28  8],[47.44897959 14.55102041] ; [27.55102041  8.44897959],0
a2,1,0.8338,0.044029,[11 51] ; [ 7 29],[11.3877551 50.6122449] ; [ 6.6122449 29.3877551],0
p12,1,0.853949,0.033886,[ 4 56] ; [ 2 33],[ 3.78947368 56.21052632] ; [ 2.21052632 32.78947368],0
p4,1,0.861147,0.030595,[26 35] ; [16 20],[26.41237113 34.58762887] ; [15.58762887 20.41237113],0
p7,1,0.862944,0.0298,[29 32] ; [16 19],[28.59375 32.40625] ; [16.40625 18.59375],0
p5,1,0.865799,0.02856,[ 3 58] ; [ 2 33],[ 3.17708333 57.82291667] ; [ 1.82291667 33.17708333],0
b1,1,0.888831,0.01954,[25 37] ; [14 22],[24.67346939 37.32653061] ; [14.32653061 21.67346939],0
n6,1,0.94739,0.004354,[35 27] ; [20 15],[35.15463918 26.84536082] ; [19.84536082 15.15463918],0
s1,1,0.962629,0.002195,[ 5 57] ; [ 3 33],[ 5.06122449 56.93877551] ; [ 2.93877551 33.06122449],0
p2,1,0.963956,0.002042,[46 15] ; [27  9],[45.90721649 15.09278351] ; [27.09278351  8.90721649],0
a4,1,0.965826,0.001836,[29 33] ; [17 19],[29.10204082 32.89795918] ; [16.89795918 19.10204082],0
