Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,153.913835,[  9 101] ; [370 145],[66.704 43.296] ; [312.296 202.704],1
v3,1,0.435997,0.606794,[44 64] ; [222 273],[47.64179104 60.35820896] ; [218.35820896 276.64179104],0
b5,1,0.448467,0.574524,[63 47] ; [315 200],[66.528 43.472] ; [311.472 203.528],0
p12,1,0.494349,0.467048,[12 96] ; [ 46 465],[10.11954766 97.88045234] ; [ 47.88045234 463.11954766],0
s7,1,0.498841,0.4574,[51 51] ; [263 227],[54.10135135 47.89864865] ; [259.89864865 230.10135135],0
n1,1,0.501945,0.450822,[11 10] ; [43 54],[ 9.61016949 11.38983051] ; [44.38983051 52.61016949],0
s3,1,0.573077,0.317561,[65 40] ; [300 209],[62.41856678 42.58143322] ; [302.58143322 206.41856678],0
u3,1,0.590472,0.289608,[29 24] ; [68 47],[30.60119048 22.39880952] ; [66.39880952 48.60119048],0
n3,1,0.603678,0.269484,[15  6] ; [76 23],[15.925  5.075] ; [75.075 23.925],0
r2,1,0.606584,0.26518,[107   3] ; [502  10],[107.70096463   2.29903537] ; [501.29903537  10.70096463],0
p11,1,0.615184,0.252694,[89 21] ; [427  88],[90.816 19.184] ; [425.184  89.816],0
u2,1,0.688944,0.160231,[28 25] ; [64 50],[29.19760479 23.80239521] ; [62.80239521 51.19760479],0
n2,1,0.692152,0.156766,[18  4] ; [78 22],[17.31147541  4.68852459] ; [78.68852459 21.31147541],0
s4,1,0.723905,0.124782,[16 93] ; [ 81 424],[17.21986971 91.78013029] ; [ 79.78013029 425.21986971],0
p6,1,0.842289,0.039588,[42 66] ; [202 304],[42.91856678 65.08143322] ; [201.08143322 304.91856678],0
p8,1,0.879668,0.022919,[61 45] ; [286 218],[60.29836066 45.70163934] ; [286.70163934 217.29836066],0
v4,1,0.941155,0.005449,[107   2] ; [505  10],[106.90384615   2.09615385] ; [505.09615385   9.90384615],0
b2,1,0.963834,0.002056,[27 40] ; [128 192],[26.83462532 40.16537468] ; [128.16537468 191.83462532],0
b3,1,0.963834,0.002056,[27 40] ; [128 192],[26.83462532 40.16537468] ; [128.16537468 191.83462532],0
