Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,43.833066,[ 27 482] ; [22 59],[ 42.27288136 466.72711864] ; [ 6.72711864 74.27288136],1
p10,1,0.019732,5.435472,[416  92] ; [73  6],[423.1890971  84.8109029] ; [65.8109029 13.1890971],0
s1,1,0.033308,4.529867,[ 14 490] ; [ 6 75],[ 17.23076923 486.76923077] ; [ 2.76923077 78.23076923],0
u4,1,0.03539,4.42627,[ 11 501] ; [ 5 75],[ 13.83783784 498.16216216] ; [ 2.16216216 77.83783784],0
n6,1,0.048772,3.883199,[445  64] ; [76  4],[450.23599321  58.76400679] ; [70.76400679  9.23599321],0
b5,1,0.053253,3.735971,[311 201] ; [40 41],[303.05564924 208.94435076] ; [47.94435076 33.05564924],0
a3,1,0.107488,2.590772,[394 116] ; [69 12],[399.54314721 110.45685279] ; [63.45685279 17.54314721],0
p2,1,0.159766,1.976436,[428  82] ; [72  8],[432.20338983  77.79661017] ; [67.79661017 12.20338983],0
b3,1,0.195071,1.678901,[126 194] ; [29 31],[130.52631579 189.47368421] ; [24.47368421 35.52631579],0
b2,1,0.195071,1.678901,[126 194] ; [29 31],[130.52631579 189.47368421] ; [24.47368421 35.52631579],0
s3,1,0.253773,1.302415,[284 219] ; [50 29],[288.66323024 214.33676976] ; [45.33676976 33.66323024],0
r2,1,0.254851,1.296514,[478  23] ; [73  6],[475.95  25.05] ; [75.05  3.95],0
n1,1,0.266697,1.233659,[41 58] ; [9 7],[43.04347826 55.95652174] ; [6.95652174 9.04347826],0
a2,1,0.279285,1.170565,[150 362] ; [19 62],[145.91568297 366.08431703] ; [23.08431703 57.91568297],0
s2,1,0.285723,1.139666,[269 238] ; [47 32],[273.39931741 233.60068259] ; [42.60068259 36.39931741],0
r3,1,0.323304,0.975534,[490  20] ; [74  5],[488.35314092  21.64685908] ; [75.64685908  3.35314092],0
r4,1,0.402978,0.699422,[464  48] ; [71 10],[461.92242833  50.07757167] ; [73.07757167  7.92242833],0
d2,1,0.440475,0.595044,[291 218] ; [50 31],[294.18474576 214.81525424] ; [46.81525424 34.18474576],0
v4,1,0.455429,0.557106,[482  28] ; [73  6],[480.56027165  29.43972835] ; [74.43972835  4.56027165],0
b1,1,0.473768,0.513175,[206 306] ; [36 45],[208.94435076 303.05564924] ; [33.05564924 47.94435076],0
p11,1,0.482551,0.493092,[413  99] ; [68 13],[415.29848229  96.70151771] ; [65.70151771 15.29848229],0
v2,1,0.486377,0.484531,[301 196] ; [44 34],[298.2 198.8] ; [46.8 31.2],0
a6,1,0.488047,0.480828,[354 157] ; [53 28],[351.3125 159.6875] ; [55.6875 25.3125],0
r1,1,0.519375,0.415134,[423  87] ; [64 16],[420.96610169  89.03389831] ; [66.03389831 13.96610169],0
a7,1,0.519606,0.414674,[377 134] ; [57 24],[374.61824324 136.38175676] ; [59.38175676 21.61824324],0
u3,1,0.529532,0.39529,[67 50] ; [8 4],[68.02325581 48.97674419] ; [6.97674419 5.02325581],0
d1,1,0.681531,0.168408,[368 144] ; [60 21],[369.53794266 142.46205734] ; [58.46205734 22.53794266],0
a5,1,0.696037,0.152627,[414  98] ; [64 17],[412.70826307  99.29173693] ; [65.29173693 15.70826307],0
a8,1,0.711966,0.136321,[ 79 385] ; [11 61],[ 77.91044776 386.08955224] ; [12.08955224 59.91044776],0
b4,1,0.746771,0.104265,[300 212] ; [49 32],[301.32883642 210.67116358] ; [47.67116358 33.32883642],0
n2,1,0.750469,0.101137,[75 26] ; [12  5],[74.46610169 26.53389831] ; [12.53389831  4.46610169],0
d3,1,0.881587,0.022188,[388 124] ; [62 19],[388.53288364 123.46711636] ; [61.46711636 19.53288364],0
u1,1,0.904173,0.014494,[117 395] ; [19 62],[117.4232715 394.5767285] ; [18.5767285 62.4232715],0
u2,1,0.910766,0.01256,[69 46] ; [7 5],[68.81889764 46.18110236] ; [7.18110236 4.81889764],0
a4,1,0.933156,0.007035,[267 243] ; [42 39],[266.64974619 243.35025381] ; [42.35025381 38.64974619],0
d5,1,0.981189,0.000556,[461  51] ; [73  8],[461.05902192  50.94097808] ; [72.94097808  8.05902192],0
s4,1,0.991859,0.000104,[ 71 434] ; [11 67],[ 71.02915952 433.97084048] ; [10.97084048 67.02915952],0
