Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,41.554263,[ 18 307] ; [22 49],[ 32.82828283 292.17171717] ; [ 7.17171717 63.82828283],1
a3,1,0.045692,3.992906,[239  86] ; [61 11],[245.59193955  79.40806045] ; [54.40806045 17.59193955],0
s2,1,0.071767,3.242136,[170 154] ; [45 25],[176.80203046 147.19796954] ; [38.19796954 31.80203046],0
n3,1,0.099139,2.719345,[34 15] ; [8 9],[31.18181818 17.81818182] ; [10.81818182  6.18181818],0
u1,1,0.1041,2.641586,[ 55 272] ; [18 54],[ 59.82706767 267.17293233] ; [13.17293233 58.82706767],0
p10,1,0.116093,2.469254,[279  45] ; [66  5],[282.98734177  41.01265823] ; [62.01265823  8.98734177],0
d3,1,0.122062,2.390656,[263  64] ; [52 20],[258.15789474  68.84210526] ; [56.84210526 15.15789474],0
r4,1,0.165306,1.925001,[306  21] ; [64  8],[303.23308271  23.76691729] ; [66.76691729  5.23308271],0
s3,1,0.186858,1.742222,[184 138] ; [46 24],[188.92857143 133.07142857] ; [41.07142857 28.92857143],0
p7,1,0.220402,1.501752,[259  61] ; [61  9],[262.56410256  57.43589744] ; [57.43589744 12.56410256],0
a6,1,0.25442,1.298868,[222 104] ; [44 28],[217.87939698 108.12060302] ; [48.12060302 23.87939698],0
a4,1,0.265691,1.238858,[144 182] ; [37 35],[148.25628141 177.74371859] ; [32.74371859 39.25628141],0
r2,1,0.323689,0.973982,[308  14] ; [65  5],[306.39285714  15.60714286] ; [66.60714286  3.39285714],0
u2,1,0.346516,0.886176,[51 37] ; [8 3],[52.44444444 35.55555556] ; [6.55555556 4.44444444],0
s4,1,0.355249,0.85462,[ 56 266] ; [ 9 61],[ 53.39285714 268.60714286] ; [11.60714286 58.39285714],0
b1,1,0.374804,0.787677,[118 209] ; [30 42],[121.29323308 205.70676692] ; [26.70676692 45.29323308],0
u3,1,0.390414,0.737654,[51 35] ; [8 3],[52.30927835 33.69072165] ; [6.69072165 4.30927835],0
r3,1,0.433104,0.614486,[314  12] ; [66  4],[312.82828283  13.17171717] ; [67.17171717  2.82828283],0
n1,1,0.45287,0.563459,[18 31] ; [8 9],[19.3030303 29.6969697] ; [ 6.6969697 10.3030303],0
r1,1,0.454034,0.560561,[277  48] ; [58 13],[274.93686869  50.06313131] ; [60.06313131 10.93686869],0
d5,1,0.460135,0.545567,[290  37] ; [66  6],[291.7593985  35.2406015] ; [64.2406015  7.7593985],0
d2,1,0.583081,0.30128,[170 157] ; [40 32],[172.10526316 154.89473684] ; [37.89473684 34.10526316],0
p11,1,0.588152,0.293239,[278  49] ; [63  9],[279.46616541  47.53383459] ; [61.53383459 10.46616541],0
v4,1,0.603764,0.269356,[316  10] ; [67  3],[315.2979798  10.7020202] ; [67.7020202  2.2979798],0
a2,1,0.75026,0.101313,[ 76 251] ; [18 54],[ 77.03759398 249.96240602] ; [16.96240602 55.03759398],0
a5,1,0.753906,0.098278,[258  69] ; [58 14],[258.97744361  68.02255639] ; [57.02255639 14.97744361],0
n2,1,0.757165,0.095608,[40 10] ; [13  4],[39.55223881 10.44776119] ; [13.44776119  3.55223881],0
p2,1,0.833134,0.044388,[301  25] ; [67  5],[301.42713568  24.57286432] ; [66.57286432  5.42713568],0
a8,1,0.866659,0.028192,[ 47 247] ; [10 56],[ 46.55 247.45] ; [10.45 55.55],0
a7,1,0.868053,0.0276,[246  80] ; [55 17],[246.54773869  79.45226131] ; [54.45226131 17.54773869],0
v2,1,0.906012,0.01394,[192 127] ; [41 28],[191.56443299 127.43556701] ; [41.43556701 27.56443299],0
d1,1,0.910057,0.012761,[234  93] ; [52 20],[234.39097744  92.60902256] ; [51.60902256 20.39097744],0
b4,1,0.990494,0.000142,[191 136] ; [42 30],[190.95488722 136.04511278] ; [42.04511278 29.95488722],0
