Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,163.163764,[46 72] ; [482  53],[95.41194487 22.58805513] ; [432.58805513 102.41194487],1
v2,1,0.048081,3.907145,[56 58] ; [308 212],[65.4511041 48.5488959] ; [298.5488959 221.4511041],0
b1,1,0.05739,3.61124,[32 86] ; [195 342],[40.89465649 77.10534351] ; [186.10534351 350.89465649],0
p12,1,0.069801,3.287701,[  5 113] ; [ 50 484],[  9.95398773 108.04601227] ; [ 45.04601227 488.95398773],0
p11,1,0.073,3.21424,[92 26] ; [455  82],[98.54351145 19.45648855] ; [448.45648855  88.54351145],0
d4,1,0.1201,2.416015,[92 26] ; [449  86],[97.7611026 20.2388974] ; [443.2388974  91.7611026],0
p9,1,0.153379,2.038319,[100  17] ; [477  53],[104.34157651  12.65842349] ; [472.65842349  57.34157651],0
b2,1,0.153591,2.036223,[16 37] ; [138 203],[20.71573604 32.28426396] ; [133.28426396 207.71573604],0
b3,1,0.153591,2.036223,[16 37] ; [138 203],[20.71573604 32.28426396] ; [133.28426396 207.71573604],0
s5,1,0.17424,1.84608,[35 80] ; [191 323],[41.31955485 73.68044515] ; [184.68044515 329.31955485],0
p7,1,0.18381,1.766543,[74 41] ; [373 155],[79.94556765 35.05443235] ; [367.05443235 160.94556765],0
n3,1,0.189415,1.722165,[30 15] ; [71 21],[33.17518248 11.82481752] ; [67.82481752 24.17518248],0
s1,1,0.209407,1.575518,[  1 117] ; [ 15 515],[  2.91358025 115.08641975] ; [ 13.08641975 516.91358025],0
a7,1,0.259876,1.269418,[91 26] ; [389 146],[86.13496933 30.86503067] ; [393.86503067 141.13496933],0
a6,1,0.302174,1.064574,[75 43] ; [367 169],[79.74923547 38.25076453] ; [362.25076453 173.74923547],0
a1,1,0.304209,1.055652,[  3 115] ; [ 25 512],[  5.04427481 112.95572519] ; [ 22.95572519 514.04427481],0
u4,1,0.326951,0.960937,[  1 117] ; [ 12 524],[  2.34556575 115.65443425] ; [ 10.65443425 525.34556575],0
r3,1,0.375283,0.786098,[112   6] ; [514  18],[113.64307692   4.35692308] ; [512.35692308  19.64307692],0
u3,1,0.58658,0.295718,[26 20] ; [69 64],[24.41340782 21.58659218] ; [70.58659218 62.41340782],0
d3,1,0.683405,0.166318,[85 32] ; [380 157],[83.18807339 33.81192661] ; [381.81192661 155.18807339],0
b4,1,0.778952,0.078784,[70 48] ; [311 226],[68.63816794 49.36183206] ; [312.36183206 224.63816794],0
n2,1,0.788059,0.072271,[33 11] ; [67 25],[32.35294118 11.64705882] ; [67.64705882 24.35294118],0
b5,1,0.823179,0.049934,[69 49] ; [320 217],[70.07938931 47.92061069] ; [318.92061069 218.07938931],0
u2,1,0.825972,0.048343,[23 23] ; [69 64],[23.6424581 22.3575419] ; [68.3575419 64.6424581],0
v4,1,0.943853,0.00496,[113   4] ; [516  19],[112.87269939   4.12730061] ; [516.12730061  18.87269939],0
