Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.00026,13.336576,[48  4] ; [48 27],[39.30708661 12.69291339] ; [56.69291339 18.30708661],1
p6,1,0.101998,2.674015,[12 35] ; [10 63],[ 8.61666667 38.38333333] ; [13.38333333 59.61666667],0
s2,1,0.102282,2.669593,[19 34] ; [17 58],[14.90625 38.09375] ; [21.09375 53.90625],0
a7,1,0.113325,2.507231,[37 16] ; [42 33],[32.7109375 20.2890625] ; [46.2890625 28.7109375],0
s7,1,0.125916,2.342147,[13 37] ; [10 58],[ 9.74576271 40.25423729] ; [13.25423729 54.74576271],0
p2,1,0.1585,1.988475,[34 17] ; [40 34],[30.192 20.808] ; [43.808 30.192],0
a8,1,0.253935,1.301525,[ 2 47] ; [ 7 66],[ 3.6147541 45.3852459] ; [ 5.3852459 67.6147541],0
s3,1,0.283568,1.149909,[20 33] ; [35 39],[22.95275591 30.04724409] ; [32.04724409 41.95275591],0
u2,1,0.322748,0.977778,[8 4] ; [16 16],[6.54545455 5.45454545] ; [17.45454545 14.54545455],0
b1,1,0.324507,0.970694,[25 28] ; [42 33],[27.7421875 25.2578125] ; [39.2578125 35.7421875],0
n2,1,0.364346,0.822857,[12  6] ; [16 14],[10.5  7.5] ; [17.5 12.5],0
b3,1,0.399142,0.710909,[ 8 17] ; [10 34],[ 6.52173913 18.47826087] ; [11.47826087 32.52173913],0
b2,1,0.399142,0.710909,[ 8 17] ; [10 34],[ 6.52173913 18.47826087] ; [11.47826087 32.52173913],0
n5,1,0.403273,0.698545,[20 32] ; [34 40],[22.28571429 29.71428571] ; [31.71428571 42.28571429],0
a4,1,0.437735,0.602214,[19 34] ; [32 43],[21.1171875 31.8828125] ; [29.8828125 45.1171875],0
n4,1,0.438114,0.601216,[26 27] ; [42 33],[28.15625 24.84375] ; [39.84375 35.15625],0
s4,1,0.453197,0.562644,[ 6 47] ; [12 63],[ 7.453125 45.546875] ; [10.546875 64.453125],0
u1,1,0.478278,0.502788,[ 2 51] ; [ 5 70],[ 2.8984375 50.1015625] ; [ 4.1015625 70.8984375],0
b4,1,0.571867,0.319568,[27 26] ; [42 33],[28.5703125 24.4296875] ; [40.4296875 34.5703125],0
p1,1,0.580682,0.305133,[ 5 48] ; [ 5 69],[ 4.17322835 48.82677165] ; [ 5.82677165 68.17322835],0
a6,1,0.592252,0.286841,[34 19] ; [44 30],[32.5511811 20.4488189] ; [45.4488189 28.5511811],0
s5,1,0.592731,0.286099,[ 8 43] ; [ 9 64],[ 6.99193548 44.00806452] ; [10.00806452 62.99193548],0
u3,1,0.622101,0.242926,[5 7] ; [16 16],[5.72727273 6.27272727] ; [15.27272727 16.72727273],0
b5,1,0.667519,0.184518,[31 22] ; [41 34],[29.8125 23.1875] ; [42.1875 32.8125],0
p5,1,0.777482,0.079864,[ 1 51] ; [ 2 72],[ 1.23809524 50.76190476] ; [ 1.76190476 72.23809524],0
r2,1,0.779763,0.078192,[44  9] ; [60 14],[43.4015748  9.5984252] ; [60.5984252 13.4015748],0
n1,1,0.877641,0.023704,[ 7 11] ; [11 19],[ 6.75 11.25] ; [11.25 18.75],0
a2,1,0.882628,0.021797,[ 9 44] ; [12 63],[ 8.6953125 44.3046875] ; [12.3046875 62.6953125],0
d2,1,0.917127,0.010827,[21 32] ; [30 44],[21.28346457 31.71653543] ; [29.71653543 44.28346457],0
