Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,45.929603,[103  21] ; [67 88],[75.55555556 48.44444444] ; [94.44444444 60.55555556],1
n2,1,0.390539,0.737264,[21  3] ; [30  8],[19.74193548  4.25806452] ; [31.25806452  6.74193548],0
a2,1,0.421349,0.64655,[37 88] ; [ 40 118],[34.01060071 90.98939929] ; [ 42.98939929 115.01060071],0
p10,1,0.4634,0.53767,[110  13] ; [135  21],[108.01075269  14.98924731] ; [136.98924731  19.01075269],0
r2,1,0.493853,0.468121,[122   3] ; [150   6],[120.99644128   4.00355872] ; [151.00355872   4.99644128],0
p9,1,0.509295,0.435516,[110  11] ; [138  18],[108.33212996  12.66787004] ; [139.66787004  16.33212996],0
d2,1,0.522728,0.408507,[67 56] ; [80 78],[64.34519573 58.65480427] ; [82.65480427 75.34519573],0
a4,1,0.532907,0.388845,[64 61] ; [75 83],[61.39575972 63.60424028] ; [77.60424028 80.39575972],0
d5,1,0.542801,0.370372,[106  17] ; [132  26],[104.17793594  18.82206406] ; [133.82206406  24.17793594],0
d4,1,0.804509,0.061264,[107  16] ; [139  19],[107.6797153  15.3202847] ; [138.3202847  19.6797153],0
p2,1,0.822815,0.050143,[107  17] ; [134  23],[106.34875445  17.65124555] ; [134.65124555  22.34875445],0
p6,1,0.848499,0.036494,[56 65] ; [74 82],[56.78700361 64.21299639] ; [73.21299639 82.78700361],0
b4,1,0.885465,0.020749,[77 48] ; [96 62],[76.41342756 48.58657244] ; [96.58657244 61.41342756],0
b5,1,0.929145,0.007907,[65 60] ; [83 75],[65.37102473 59.62897527] ; [82.62897527 75.37102473],0
b1,1,0.948533,0.004167,[47 78] ; [60 98],[47.2614841 77.7385159] ; [59.7385159 98.2614841],0
u3,1,0.961752,0.0023,[16  9] ; [26 15],[15.90909091  9.09090909] ; [26.09090909 14.90909091],0
s6,1,0.979357,0.000669,[107  16] ; [135  20],[107.07194245  15.92805755] ; [134.92805755  20.07194245],0
