Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,71.823671,[ 43 118] ; [204  96],[86.26247289 74.73752711] ; [160.73752711 139.26247289],1
s3,1,0.434364,0.611126,[103  55] ; [205  93],[106.71929825  51.28070175] ; [201.28070175  96.71929825],0
n2,1,0.450686,0.568926,[34 13] ; [41 11],[35.60606061 11.39393939] ; [39.39393939 12.60606061],0
p1,1,0.487778,0.481423,[ 16 145] ; [ 24 275],[ 14. 147.] ; [ 26. 273.],0
a4,1,0.56017,0.33941,[68 92] ; [136 164],[70.95652174 89.04347826] ; [133.04347826 166.95652174],0
s1,1,0.573281,0.317223,[  7 152] ; [ 10 288],[  5.91466083 153.08533917] ; [ 11.08533917 286.91466083],0
s2,1,0.648296,0.208055,[97 63] ; [189 112],[99.26247289 60.73752711] ; [186.73752711 114.26247289],0
d5,1,0.671961,0.179316,[131  30] ; [248  51],[132.65  28.35] ; [246.35  52.65],0
n3,1,0.687466,0.161842,[34 13] ; [35 16],[33.09183673 13.90816327] ; [35.90816327 15.09183673],0
u2,1,0.712133,0.136155,[36 18] ; [47 27],[35.015625 18.984375] ; [47.984375 26.015625],0
v3,1,0.763422,0.090595,[64 87] ; [129 165],[65.48988764 85.51011236] ; [127.51011236 166.48988764],0
p12,1,0.786013,0.073708,[ 19 142] ; [ 33 268],[ 18.12121212 142.87878788] ; [ 33.87878788 267.12121212],0
b2,1,0.805386,0.060704,[36 59] ; [ 78 120],[36.96245734 58.03754266] ; [ 77.03754266 120.96245734],0
b3,1,0.805386,0.060704,[36 59] ; [ 78 120],[36.96245734 58.03754266] ; [ 77.03754266 120.96245734],0
d1,1,0.879628,0.022934,[95 66] ; [176 126],[94.23542117 66.76457883] ; [176.76457883 125.23542117],0
u4,1,0.905244,0.01417,[  5 156] ; [ 10 292],[  5.21598272 155.78401728] ; [  9.78401728 292.21598272],0
a6,1,0.91696,0.010871,[109  52] ; [201  98],[108.5  52.5] ; [201.5  97.5],0
u3,1,0.955232,0.003152,[34 21] ; [46 29],[33.84615385 21.15384615] ; [46.15384615 28.84615385],0
