Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,56.894685,[88 17] ; [ 5 30],[69.75 35.25] ; [23.25 11.75],1
a7,1,0.089416,2.884848,[68 37] ; [17 18],[63.75 41.25] ; [21.25 13.75],0
b1,1,0.11827,2.440087,[50 55] ; [22 13],[54. 51.] ; [18. 17.],0
n5,1,0.128273,2.313285,[63 42] ; [26  9],[66.75 38.25] ; [22.25 12.75],0
v1,1,0.136785,2.213764,[38 66] ; [ 8 27],[34.41726619 69.58273381] ; [11.58273381 23.41726619],0
n2,1,0.171511,1.869684,[29 12] ; [10  9],[26.65 14.35] ; [12.35  6.65],0
p3,1,0.201869,1.628801,[22 82] ; [ 4 31],[19.45323741 84.54676259] ; [ 6.54676259 28.45323741],0
d1,1,0.203402,1.617778,[52 53] ; [13 22],[48.75 56.25] ; [16.25 18.75],0
n1,1,0.235322,1.408399,[17 24] ; [11  8],[19.13333333 21.86666667] ; [ 8.86666667 10.13333333],0
b2,1,0.23659,1.400797,[20 41] ; [12 14],[22.43678161 38.56321839] ; [ 9.56321839 16.43678161],0
b3,1,0.23659,1.400797,[20 41] ; [12 14],[22.43678161 38.56321839] ; [ 9.56321839 16.43678161],0
s1,1,0.246535,1.342833,[ 8 96] ; [ 5 30],[ 9.72661871 94.27338129] ; [ 3.27338129 31.72661871],0
a5,1,0.274615,1.193546,[65 40] ; [18 17],[62.25 42.75] ; [20.75 14.25],0
d5,1,0.276252,1.185436,[70 34] ; [20 15],[67.3381295 36.6618705] ; [22.6618705 12.3381295],0
a8,1,0.357777,0.845682,[12 91] ; [ 2 31],[10.60294118 92.39705882] ; [ 3.39705882 29.60294118],0
v3,1,0.365773,0.817976,[33 64] ; [ 9 26],[30.86363636 66.13636364] ; [11.13636364 23.86363636],0
a2,1,0.386641,0.749481,[22 83] ; [ 5 30],[20.25 84.75] ; [ 6.75 28.25],0
n4,1,0.410854,0.676329,[67 38] ; [25 10],[69. 36.] ; [23. 12.],0
s4,1,0.438268,0.600812,[21 83] ; [ 5 30],[19.45323741 84.54676259] ; [ 6.54676259 28.45323741],0
p12,1,0.495594,0.464358,[ 6 98] ; [ 1 34],[ 5.23741007 98.76258993] ; [ 1.76258993 33.23741007],0
a6,1,0.512753,0.428446,[63 41] ; [19 16],[61.35251799 42.64748201] ; [20.64748201 14.35251799],0
a3,1,0.664844,0.187693,[68 37] ; [20 13],[66.95652174 38.04347826] ; [21.04347826 11.95652174],0
b4,1,0.766884,0.087884,[60 45] ; [21 14],[60.75 44.25] ; [20.25 14.75],0
a4,1,0.79832,0.065291,[44 61] ; [13 20],[43.36956522 61.63043478] ; [13.63043478 19.36956522],0
d2,1,0.801025,0.063514,[48 55] ; [15 19],[47.3649635 55.6350365] ; [15.6350365 18.3649635],0
p8,1,0.891305,0.018674,[16 89] ; [ 5 30],[15.75 89.25] ; [ 5.25 29.75],0
