Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,52.007757,[80 20] ; [ 5 33],[61.5942029 38.4057971] ; [23.4057971 14.5942029],1
n4,1,0.152621,2.04586,[55 45] ; [26 12],[58.69565217 41.30434783] ; [22.30434783 15.69565217],0
p6,1,0.154479,2.027453,[14 84] ; [ 2 35],[11.61481481 86.38518519] ; [ 4.38518519 32.61481481],0
d3,1,0.1922,1.700672,[54 45] ; [16 22],[50.58394161 48.41605839] ; [19.41605839 18.58394161],0
s5,1,0.282358,1.155707,[17 77] ; [ 4 34],[14.95454545 79.04545455] ; [ 6.04545455 31.95454545],0
b3,1,0.309751,1.031738,[17 32] ; [13 15],[19.09090909 29.90909091] ; [10.90909091 17.09090909],0
b2,1,0.309751,1.031738,[17 32] ; [13 15],[19.09090909 29.90909091] ; [10.90909091 17.09090909],0
n1,1,0.349926,0.873726,[14 24] ; [9 9],[15.60714286 22.39285714] ; [ 7.39285714 10.60714286],0
s7,1,0.374234,0.789556,[17 78] ; [ 4 31],[15.34615385 79.65384615] ; [ 5.65384615 29.34615385],0
a3,1,0.41862,0.654185,[59 41] ; [24 12],[61.02941176 38.97058824] ; [21.97058824 14.02941176],0
a8,1,0.426135,0.633333,[10 88] ; [ 2 33],[ 8.84210526 89.15789474] ; [ 3.15789474 31.84210526],0
v1,1,0.442126,0.590758,[30 69] ; [ 9 29],[28.18248175 70.81751825] ; [10.81751825 27.18248175],0
s4,1,0.551653,0.354365,[17 81] ; [ 5 33],[15.85294118 82.14705882] ; [ 6.14705882 31.85294118],0
a5,1,0.569851,0.322931,[58 42] ; [20 18],[56.52173913 43.47826087] ; [21.47826087 16.52173913],0
a6,1,0.601526,0.2727,[57 42] ; [20 18],[55.64233577 43.35766423] ; [21.35766423 16.64233577],0
d1,1,0.631152,0.230501,[44 56] ; [15 23],[42.75362319 57.24637681] ; [16.24637681 21.75362319],0
v3,1,0.690012,0.159072,[28 66] ; [10 28],[27.06060606 66.93939394] ; [10.93939394 27.06060606],0
p12,1,0.700776,0.147666,[ 4 96] ; [ 1 37],[ 3.62318841 96.37681159] ; [ 1.37681159 36.62318841],0
p8,1,0.770189,0.085338,[24 76] ; [ 8 29],[23.35766423 76.64233577] ; [ 8.64233577 28.35766423],0
d5,1,0.771936,0.084009,[60 39] ; [22 16],[59.25547445 39.74452555] ; [22.74452555 15.25547445],0
a2,1,0.783629,0.075401,[15 85] ; [ 5 33],[14.49275362 85.50724638] ; [ 5.50724638 32.49275362],0
d2,1,0.798502,0.065171,[40 58] ; [16 21],[40.65185185 57.34814815] ; [15.34814815 21.65185185],0
a4,1,0.840902,0.040296,[37 63] ; [14 22],[37.5 62.5] ; [13.5 22.5],0
b4,1,0.894136,0.017708,[54 46] ; [21 17],[54.34782609 45.65217391] ; [20.65217391 17.34782609],0
p5,1,0.923773,0.009155,[ 5 95] ; [ 2 35],[ 5.10948905 94.89051095] ; [ 1.89051095 35.10948905],0
