Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2.1e-05,18.102053,[43 49] ; [36  6],[54.23880597 37.76119403] ; [24.76119403 17.23880597],1
b5,1,0.444587,0.584415,[57 37] ; [29 14],[59.00729927 34.99270073] ; [26.99270073 16.00729927],0
u2,1,0.455514,0.556895,[19 21] ; [11  8],[20.33898305 19.66101695] ; [9.66101695 9.33898305],0
n1,1,0.458902,0.548571,[ 7 18] ; [1 6],[ 6.25 18.75] ; [1.75 5.25],0
d4,1,0.505393,0.443593,[79 15] ; [38  5],[80.27737226 13.72262774] ; [36.72262774  6.27737226],0
v4,1,0.530469,0.393493,[86  7] ; [41  2],[86.84558824  6.15441176] ; [40.15441176  2.84558824],0
n4,1,0.536534,0.382002,[56 38] ; [28 15],[57.6350365 36.3649635] ; [26.3649635 16.6350365],0
s5,1,0.569651,0.323266,[29 61] ; [16 27],[30.45112782 59.54887218] ; [14.54887218 28.45112782],0
b4,1,0.581692,0.303508,[55 39] ; [23 20],[53.51824818 40.48175182] ; [24.48175182 18.51824818],0
a2,1,0.582513,0.30219,[16 78] ; [ 9 34],[17.15328467 76.84671533] ; [ 7.84671533 35.15328467],0
n2,1,0.627766,0.235102,[20  5] ; [5 2],[19.53125  5.46875] ; [5.46875 1.53125],0
s6,1,0.652894,0.202271,[68 25] ; [33 10],[69.06617647 23.93382353] ; [31.93382353 11.06617647],0
v1,1,0.654524,0.200244,[45 46] ; [22 19],[46.18939394 44.81060606] ; [20.81060606 20.18939394],0
s4,1,0.69598,0.152688,[19 74] ; [ 7 33],[18.18045113 74.81954887] ; [ 7.81954887 32.18045113],0
d5,1,0.699442,0.149053,[71 23] ; [33  9],[71.88235294 22.11764706] ; [32.11764706  9.88235294],0
a8,1,0.772934,0.083255,[ 9 79] ; [ 5 37],[ 9.47692308 78.52307692] ; [ 4.52307692 37.47692308],0
a5,1,0.826568,0.048007,[63 31] ; [28 15],[62.4379562 31.5620438] ; [28.5620438 14.4379562],0
r2,1,0.847382,0.037041,[86  8] ; [38  4],[85.70588235  8.29411765] ; [38.29411765  3.70588235],0
r3,1,0.869117,0.027153,[89  5] ; [41  2],[89.19708029  4.80291971] ; [40.80291971  2.19708029],0
a1,1,0.916322,0.011039,[ 4 90] ; [ 2 41],[ 4.11678832 89.88321168] ; [ 1.88321168 41.11678832],0
a6,1,0.940351,0.005599,[64 30] ; [29 14],[63.81021898 30.18978102] ; [29.18978102 13.81021898],0
a3,1,0.950326,0.003881,[53 41] ; [24 19],[52.83211679 41.16788321] ; [24.16788321 18.83211679],0
u1,1,0.984489,0.000378,[13 81] ; [ 6 37],[13.03649635 80.96350365] ; [ 5.96350365 37.03649635],0
d2,1,0.984642,0.000371,[37 57] ; [17 26],[37.05109489 56.94890511] ; [16.94890511 26.05109489],0
