Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,8e-06,19.948411,[58 26] ; [13 33],[45.87692308 38.12307692] ; [25.12307692 20.87692308],1
n1,1,0.306944,1.043778,[10 16] ; [ 4 13],[ 8.46511628 17.53488372] ; [ 5.53488372 11.46511628],0
u3,1,0.314539,1.01152,[18 13] ; [11  4],[19.54347826 11.45652174] ; [9.45652174 5.54347826],0
p7,1,0.381029,0.767379,[35 47] ; [16 30],[32.671875 49.328125] ; [18.328125 27.671875],0
a7,1,0.427395,0.629892,[58 25] ; [29 17],[55.97674419 27.02325581] ; [31.02325581 14.97674419],0
d4,1,0.451663,0.566474,[71 12] ; [37  9],[69.48837209 13.51162791] ; [38.51162791  7.48837209],0
v1,1,0.458425,0.549737,[31 53] ; [14 32],[29.07692308 54.92307692] ; [15.92307692 30.07692308],0
a5,1,0.458425,0.549737,[53 31] ; [32 14],[54.92307692 29.07692308] ; [30.07692308 15.92307692],0
p1,1,0.532651,0.389332,[ 5 79] ; [ 4 41],[ 5.86046512 78.13953488] ; [ 3.13953488 41.86046512],0
p2,1,0.549135,0.358868,[52 32] ; [26 20],[50.4 33.6] ; [27.6 18.4],0
p8,1,0.551747,0.354197,[28 56] ; [13 33],[26.49230769 57.50769231] ; [14.50769231 31.49230769],0
d2,1,0.552192,0.353405,[49 33] ; [25 21],[47.40625 34.59375] ; [26.59375 19.40625],0
v2,1,0.582195,0.3027,[38 44] ; [19 27],[36.515625 45.484375] ; [20.484375 25.515625],0
a3,1,0.624256,0.23993,[53 31] ; [31 15],[54.27692308 29.72307692] ; [29.72307692 16.27692308],0
d3,1,0.624256,0.23993,[53 31] ; [31 15],[54.27692308 29.72307692] ; [29.72307692 16.27692308],0
p3,1,0.671308,0.180075,[27 56] ; [13 32],[25.9375 57.0625] ; [14.0625 30.9375],0
b3,1,0.683003,0.166765,[14 37] ; [ 7 23],[13.22222222 37.77777778] ; [ 7.77777778 22.22222222],0
b2,1,0.683003,0.166765,[14 37] ; [ 7 23],[13.22222222 37.77777778] ; [ 7.77777778 22.22222222],0
a2,1,0.685477,0.164026,[19 65] ; [ 9 37],[18.09230769 65.90769231] ; [ 9.90769231 36.09230769],0
s3,1,0.712133,0.136155,[36 47] ; [18 27],[35.015625 47.984375] ; [18.984375 26.015625],0
p6,1,0.738159,0.111752,[13 69] ; [ 8 36],[13.66666667 68.33333333] ; [ 7.33333333 36.66666667],0
n3,1,0.801712,0.063067,[14 12] ; [9 9],[13.59090909 12.40909091] ; [9.40909091 8.59090909],0
s4,1,0.844881,0.03828,[13 68] ; [ 8 38],[13.39370079 67.60629921] ; [ 7.60629921 38.39370079],0
s1,1,0.872633,0.025701,[ 5 79] ; [ 3 42],[ 5.20930233 78.79069767] ; [ 2.79069767 42.20930233],0
a1,1,0.893878,0.017795,[ 6 78] ; [ 3 43],[ 5.81538462 78.18461538] ; [ 3.18461538 42.81538462],0
a4,1,0.904079,0.014523,[37 46] ; [20 26],[36.6744186 46.3255814] ; [20.3255814 25.6744186],0
b4,1,0.995335,3.4e-05,[53 31] ; [29 17],[52.98461538 31.01538462] ; [29.01538462 16.98461538],0
