Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.526582,[ 7 27] ; [99 32],[21.84242424 12.15757576] ; [84.15757576 46.84242424],1
p7,1,0.039315,4.247223,[ 9 25] ; [59 69],[14.27160494 19.72839506] ; [53.72839506 74.27160494],0
a6,1,0.048938,3.877465,[14 20] ; [78 52],[19.07317073 14.92682927] ; [72.92682927 57.07317073],0
d4,1,0.052496,3.759879,[19 15] ; [95 35],[23.63414634 10.36585366] ; [90.36585366 39.63414634],0
s1,1,0.053446,3.72993,[ 6 28] ; [  9 121],[ 3.1097561 30.8902439] ; [ 11.8902439 118.1097561],0
p6,1,0.068701,3.313777,[ 3 30] ; [30 98],[ 6.76397516 26.23602484] ; [ 26.23602484 101.76397516],0
p4,1,0.071097,3.257513,[ 8 26] ; [52 77],[12.51533742 21.48466258] ; [47.48466258 81.51533742],0
b3,1,0.096253,2.766564,[11 12] ; [19 47],[ 7.75280899 15.24719101] ; [22.24719101 43.75280899],0
b2,1,0.096253,2.766564,[11 12] ; [19 47],[ 7.75280899 15.24719101] ; [22.24719101 43.75280899],0
p1,1,0.09725,2.750074,[ 5 29] ; [  8 123],[ 2.67878788 31.32121212] ; [ 10.32121212 120.67878788],0
u2,1,0.125573,2.3464,[ 4 13] ; [21 26],[ 6.640625 10.359375] ; [18.359375 28.640625],0
s3,1,0.148433,2.088276,[10 23] ; [57 72],[13.64814815 19.35185185] ; [53.35185185 75.64814815],0
n4,1,0.157253,2.000449,[24 10] ; [75 56],[20.4 13.6] ; [78.6 52.4],0
n2,1,0.158518,1.988304,[ 7 10] ; [31 20],[9.5 7.5] ; [28.5 22.5],0
s2,1,0.17352,1.852268,[ 8 26] ; [47 84],[11.33333333 22.66666667] ; [43.66666667 87.33333333],0
a2,1,0.177883,1.815222,[ 4 30] ; [ 29 102],[ 6.8 27.2] ; [ 26.2 104.8],0
a4,1,0.203372,1.617993,[ 9 24] ; [51 79],[12.14723926 20.85276074] ; [47.85276074 82.14723926],0
a5,1,0.21952,1.507507,[16 18] ; [77 54],[19.16363636 14.83636364] ; [73.83636364 57.16363636],0
a3,1,0.237069,1.397938,[17 16] ; [81 48],[19.96296296 13.03703704] ; [78.03703704 50.96296296],0
p3,1,0.272722,1.203006,[ 8 26] ; [43 86],[10.63803681 23.36196319] ; [40.36196319 88.63803681],0
p12,1,0.301126,1.069202,[ 1 33] ; [  1 130],[ 0.41212121 33.58787879] ; [  1.58787879 129.41212121],0
v3,1,0.403629,0.697487,[ 8 26] ; [38 85],[ 9.96178344 24.03821656] ; [36.03821656 86.96178344],0
v1,1,0.462329,0.540251,[10 24] ; [47 83],[11.81707317 22.18292683] ; [45.18292683 84.81707317],0
a8,1,0.549055,0.359013,[ 3 31] ; [  7 111],[ 2.23684211 31.76315789] ; [  7.76315789 110.23684211],0
b1,1,0.567427,0.327007,[19 15] ; [66 65],[17.51515152 16.48484848] ; [67.48484848 63.51515152],0
p5,1,0.576106,0.312573,[ 1 32] ; [  7 123],[ 1.6196319 31.3803681] ; [  6.3803681 123.6196319],0
d2,1,0.702154,0.14624,[13 20] ; [56 74],[13.96932515 19.03067485] ; [55.03067485 74.96932515],0
s4,1,0.791605,0.069816,[ 5 29] ; [ 17 114],[ 4.53333333 29.46666667] ; [ 17.46666667 113.53333333],0
n1,1,0.816403,0.053905,[ 7 10] ; [19 31],[ 6.59701493 10.40298507] ; [19.40298507 30.59701493],0
n5,1,0.836395,0.042645,[20 14] ; [79 51],[20.52439024 13.47560976] ; [78.47560976 51.52439024],0
b4,1,0.977632,0.000786,[18 16] ; [69 62],[17.92727273 16.07272727] ; [69.07272727 61.92727273],0
