Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,35.627054,[29 40] ; [129  29],[48.02643172 20.97356828] ; [109.97356828  48.02643172],1
d3,1,0.704527,0.143805,[30 39] ; [73 85],[31.30837004 37.69162996] ; [71.69162996 86.30837004],0
n1,1,0.724878,0.123867,[ 9 10] ; [17 23],[ 8.37288136 10.62711864] ; [17.62711864 22.37288136],0
s4,1,0.76488,0.089448,[14 55] ; [ 29 127],[13.18666667 55.81333333] ; [ 29.81333333 126.18666667],0
p12,1,0.792334,0.069317,[ 5 62] ; [ 10 144],[ 4.54751131 62.45248869] ; [ 10.45248869 143.54751131],0
p5,1,0.795668,0.067059,[ 9 58] ; [ 19 137],[ 8.41255605 58.58744395] ; [ 19.58744395 136.41255605],0
p1,1,0.798102,0.065436,[ 6 63] ; [ 12 144],[ 5.52 63.48] ; [ 12.48 143.52],0
s1,1,0.826129,0.048254,[ 3 64] ; [  6 150],[ 2.70403587 64.29596413] ; [  6.29596413 149.70403587],0
p4,1,0.894559,0.017566,[35 32] ; [83 73],[35.4529148 31.5470852] ; [82.5470852 73.4529148],0
u2,1,0.907329,0.013551,[22 18] ; [15 13],[21.76470588 18.23529412] ; [15.23529412 12.76470588],0
a8,1,0.941846,0.005322,[ 8 57] ; [ 19 131],[ 8.1627907 56.8372093] ; [ 18.8372093 131.1627907],0
p6,1,0.953101,0.003459,[24 42] ; [55 98],[23.80821918 42.19178082] ; [55.19178082 97.80821918],0
