Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,33.59974,[ 15 152] ; [19 22],[ 27.29807692 139.70192308] ; [ 6.70192308 34.29807692],1
v1,1,0.194959,1.679743,[ 52 115] ; [16 22],[ 55.39512195 111.60487805] ; [12.60487805 25.39512195],0
a7,1,0.223804,1.479814,[110  56] ; [23 18],[106.65700483  59.34299517] ; [26.34299517 14.65700483],0
p6,1,0.233966,1.416587,[ 14 151] ; [ 6 35],[ 16.01941748 148.98058252] ; [ 3.98058252 37.01941748],0
r3,1,0.248847,1.329763,[132  33] ; [36  5],[134.5631068  30.4368932] ; [33.4368932  7.5631068],0
d5,1,0.27679,1.182782,[116  51] ; [32  9],[118.82692308  48.17307692] ; [29.17307692 11.82692308],0
s4,1,0.282641,1.154347,[ 17 148] ; [ 2 39],[ 15.2184466 149.7815534] ; [ 3.7815534 37.2184466],0
v3,1,0.314739,1.010684,[ 40 122] ; [13 27],[ 42.5049505 119.4950495] ; [10.4950495 29.5049505],0
p10,1,0.32016,0.988292,[94 70] ; [27 14],[96.8 67.2] ; [24.2 16.8],0
d3,1,0.328703,0.954,[96 71] ; [27 14],[98.75480769 68.24519231] ; [24.24519231 16.75480769],0
s5,1,0.37621,0.78305,[ 19 141] ; [ 7 34],[ 20.69651741 139.30348259] ; [ 5.30348259 35.69651741],0
a8,1,0.376937,0.780667,[ 16 143] ; [ 2 35],[ 14.60204082 144.39795918] ; [ 3.39795918 33.60204082],0
p2,1,0.5131,0.42774,[99 68] ; [22 19],[97.14903846 69.85096154] ; [23.85096154 17.14903846],0
n2,1,0.522055,0.409831,[36 24] ; [11  5],[37.10526316 22.89473684] ; [9.89473684 6.10526316],0
b2,1,0.52686,0.400443,[37 52] ; [14 15],[38.46610169 50.53389831] ; [12.53389831 16.46610169],0
b3,1,0.52686,0.400443,[37 52] ; [14 15],[38.46610169 50.53389831] ; [12.53389831 16.46610169],0
p12,1,0.528412,0.397444,[  5 162] ; [ 2 38],[  5.647343 161.352657] ; [ 1.352657 38.647343],0
b5,1,0.559586,0.340421,[98 69] ; [22 19],[96.34615385 70.65384615] ; [23.65384615 17.34615385],0
n5,1,0.594369,0.283573,[106  60] ; [28 13],[107.4589372  58.5410628] ; [26.5410628 14.4589372],0
s1,1,0.596892,0.279709,[  7 159] ; [ 1 40],[  6.41545894 159.58454106] ; [ 1.58454106 39.41545894],0
v4,1,0.597318,0.27906,[136  31] ; [34  6],[137.14975845  29.85024155] ; [32.85024155  7.14975845],0
p8,1,0.64582,0.211211,[ 35 131] ; [10 31],[ 36.08695652 129.91304348] ; [ 8.91304348 32.08695652],0
r1,1,0.662246,0.190807,[108  59] ; [28 13],[109.19230769  57.80769231] ; [26.80769231 14.19230769],0
n3,1,0.674658,0.176202,[35 24] ; [8 7],[34.28378378 24.71621622] ; [8.71621622 6.28378378],0
a1,1,0.685461,0.164043,[ 11 156] ; [ 2 39],[ 10.4375 156.5625] ; [ 2.5625 38.4375],0
a6,1,0.710727,0.137551,[115  52] ; [27 14],[114.00961538  52.99038462] ; [27.99038462 13.00961538],0
u3,1,0.713023,0.135276,[32 41] ; [5 5],[32.54216867 40.45783133] ; [4.45783133 5.54216867],0
p1,1,0.734037,0.115437,[ 15 152] ; [ 3 38],[ 14.45192308 152.54807692] ; [ 3.54807692 37.45192308],0
r2,1,0.749271,0.102144,[142  24] ; [35  5],[142.63106796  23.36893204] ; [34.36893204  5.63106796],0
p9,1,0.787562,0.072618,[107  57] ; [27 13],[107.7254902  56.2745098] ; [26.2745098 13.7254902],0
r4,1,0.825362,0.048688,[117  50] ; [28 13],[116.41826923  50.58173077] ; [28.58173077 12.41826923],0
b1,1,0.837215,0.042212,[ 64 103] ; [15 26],[ 63.42788462 103.57211538] ; [15.57211538 25.42788462],0
u2,1,0.838746,0.041411,[34 39] ; [5 5],[34.30120482 38.69879518] ; [4.69879518 5.30120482],0
p11,1,0.88035,0.022658,[108  59] ; [26 15],[107.58653846  59.41346154] ; [26.41346154 14.58653846],0
v2,1,0.911496,0.012355,[64 94] ; [17 24],[64.31155779 93.68844221] ; [16.68844221 24.31155779],0
