Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,40.352395,[110  29] ; [18 39],[90.7755102 48.2244898] ; [37.2244898 19.7755102],1
p12,1,0.152728,2.044795,[ 27 114] ; [ 6 50],[ 23.61928934 117.38071066] ; [ 9.38071066 46.61928934],0
p4,1,0.180797,1.791065,[115  25] ; [42 15],[111.57360406  28.42639594] ; [45.42639594 11.57360406],0
s6,1,0.187056,1.740658,[119  20] ; [50  4],[121.71502591  17.28497409] ; [47.28497409  6.71502591],0
u2,1,0.193529,1.690547,[20  9] ; [9 9],[17.89361702 11.10638298] ; [11.10638298  6.89361702],0
u3,1,0.193529,1.690547,[20  9] ; [9 9],[17.89361702 11.10638298] ; [11.10638298  6.89361702],0
p11,1,0.241382,1.372504,[111  30] ; [49  8],[113.93939394  27.06060606] ; [46.06060606 10.93939394],0
a5,1,0.254017,1.301074,[112  29] ; [41 16],[108.95454545  32.04545455] ; [44.04545455 12.95454545],0
s8,1,0.276775,1.182857,[92 48] ; [42 15],[95.2284264 44.7715736] ; [38.7715736 18.2284264],0
u4,1,0.288332,1.127393,[  5 136] ; [ 4 53],[  6.40909091 134.59090909] ; [ 2.59090909 54.40909091],0
n6,1,0.344402,0.893975,[125  13] ; [49  8],[123.13846154  14.86153846] ; [50.86153846  6.13846154],0
s1,1,0.346106,0.887681,[ 10 130] ; [ 2 54],[  8.57142857 131.42857143] ; [ 3.42857143 52.57142857],0
s2,1,0.369944,0.803853,[121  20] ; [46 11],[118.92424242  22.07575758] ; [48.07575758  8.92424242],0
b3,1,0.38199,0.764286,[38 48] ; [23 21],[40.35384615 45.64615385] ; [20.64615385 23.35384615],0
b2,1,0.38199,0.764286,[38 48] ; [23 21],[40.35384615 45.64615385] ; [20.64615385 23.35384615],0
a1,1,0.422099,0.644463,[ 10 131] ; [ 6 51],[ 11.39393939 129.60606061] ; [ 4.60606061 52.39393939],0
s5,1,0.444187,0.585442,[66 65] ; [30 23],[68.34782609 62.65217391] ; [27.65217391 25.34782609],0
p1,1,0.462491,0.539861,[ 23 117] ; [ 7 50],[ 21.31979695 118.68020305] ; [ 8.68020305 48.31979695],0
n5,1,0.473785,0.513134,[118  23] ; [50  7],[119.63636364  21.36363636] ; [48.36363636  8.63636364],0
a4,1,0.495614,0.464316,[73 68] ; [32 24],[75.15228426 65.84771574] ; [29.84771574 26.15228426],0
p8,1,0.495775,0.46397,[97 44] ; [42 15],[98.98484848 42.01515152] ; [40.01515152 16.98484848],0
r3,1,0.500955,0.452913,[135   5] ; [56  1],[135.73604061   4.26395939] ; [55.26395939  1.73604061],0
p9,1,0.517544,0.418785,[128  13] ; [50  7],[126.75757576  14.24242424] ; [51.24242424  5.75757576],0
b1,1,0.57013,0.322465,[63 78] ; [28 29],[64.8030303 76.1969697] ; [26.1969697 30.8030303],0
p7,1,0.582159,0.302757,[116  21] ; [50  7],[117.22680412  19.77319588] ; [48.77319588  8.22680412],0
n1,1,0.587045,0.294983,[12 11] ; [8 5],[12.77777778 10.22222222] ; [7.22222222 5.77777778],0
p3,1,0.592398,0.286615,[94 46] ; [36 21],[92.3857868 47.6142132] ; [37.6142132 19.3857868],0
p10,1,0.637842,0.221576,[122  19] ; [47  9],[120.95939086  20.04060914] ; [48.04060914  7.95939086],0
s4,1,0.655189,0.199421,[ 33 106] ; [15 41],[ 34.21538462 104.78461538] ; [13.78461538 42.21538462],0
a8,1,0.703354,0.145006,[ 21 111] ; [10 45],[ 21.88235294 110.11764706] ; [ 9.11764706 45.88235294],0
v3,1,0.743766,0.106844,[54 80] ; [24 32],[55.01052632 78.98947368] ; [22.98947368 33.01052632],0
p2,1,0.777484,0.079863,[128  13] ; [51  6],[127.46969697  13.53030303] ; [51.53030303  5.46969697],0
p5,1,0.813062,0.055922,[ 30 111] ; [13 44],[ 30.62121212 110.37878788] ; [12.37878788 44.62121212],0
d2,1,0.889749,0.019216,[85 55] ; [34 23],[84.56852792 55.43147208] ; [34.43147208 22.56852792],0
d5,1,0.907124,0.013611,[114  26] ; [46 10],[114.28571429  25.71428571] ; [45.71428571 10.28571429],0
n2,1,0.919549,0.010201,[20  4] ; [11  2],[20.10810811  3.89189189] ; [10.89189189  2.10810811],0
n4,1,0.97822,0.000745,[121  20] ; [49  8],[121.06060606  19.93939394] ; [48.93939394  8.06060606],0
