Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,29.67489,[ 63 114] ; [86 42],[86.46885246 90.53114754] ; [62.53114754 65.46885246],1
r2,1,0.013686,6.078226,[155  30] ; [121   9],[162.0952381  22.9047619] ; [113.9047619  16.0952381],0
p12,1,0.022112,5.236973,[  2 185] ; [  7 122],[  5.32594937 181.67405063] ; [  3.67405063 125.32594937],0
u3,1,0.02966,4.728877,[27 47] ; [20 14],[32.2037037 41.7962963] ; [14.7962963 19.2037037],0
s5,1,0.029677,4.727906,[ 15 168] ; [ 21 109],[ 21.04792332 161.95207668] ; [ 14.95207668 115.04792332],0
b3,1,0.037722,4.317525,[37 67] ; [43 42],[44.02116402 59.97883598] ; [35.97883598 49.02116402],0
b2,1,0.037722,4.317525,[37 67] ; [43 42],[44.02116402 59.97883598] ; [35.97883598 49.02116402],0
n4,1,0.038869,4.266596,[121  66] ; [99 32],[129.37106918  57.62893082] ; [90.62893082 40.37106918],0
d1,1,0.064171,3.426171,[88 99] ; [76 56],[96.13793103 90.86206897] ; [67.86206897 64.13793103],0
n6,1,0.066229,3.374099,[127  59] ; [101  29],[134.20253165  51.79746835] ; [93.79746835 36.20253165],0
u1,1,0.069282,3.299961,[ 15 172] ; [ 19 113],[ 19.93103448 167.06896552] ; [ 14.06896552 117.93103448],0
s2,1,0.111855,2.527816,[ 26 160] ; [ 27 103],[ 31.19620253 154.80379747] ; [ 21.80379747 108.19620253],0
a4,1,0.151643,2.055643,[ 71 115] ; [61 71],[ 77.20754717 108.79245283] ; [54.79245283 77.20754717],0
d3,1,0.184029,1.764781,[106  80] ; [85 47],[111.71698113  74.28301887] ; [79.28301887 52.71698113],0
d4,1,0.198748,1.651553,[131  54] ; [102  30],[135.97791798  49.02208202] ; [97.02208202 34.97791798],0
a7,1,0.208192,1.583955,[118  68] ; [92 39],[123.21766562  62.78233438] ; [86.78233438 44.21766562],0
d2,1,0.227536,1.456196,[ 78 106] ; [65 67],[ 83.26582278 100.73417722] ; [59.73417722 72.26582278],0
a2,1,0.238409,1.389978,[ 30 157] ; [ 28 104],[ 34. 153.] ; [ 24. 108.],0
n3,1,0.274763,1.192814,[42 25] ; [18  6],[44.17582418 22.82417582] ; [15.82417582  8.17582418],0
b5,1,0.276374,1.184833,[99 88] ; [78 54],[103.75862069  83.24137931] ; [73.24137931 58.75862069],0
n2,1,0.277631,1.178648,[43 27] ; [17  6],[45.16129032 24.83870968] ; [14.83870968  8.16129032],0
a6,1,0.325328,0.967406,[119  68] ; [91 41],[123.10344828  63.89655172] ; [86.89655172 45.10344828],0
s7,1,0.355148,0.854977,[ 32 142] ; [28 95],[ 35.15151515 138.84848485] ; [24.84848485 98.15151515],0
d5,1,0.473561,0.513654,[132  55] ; [98 34],[134.82758621  52.17241379] ; [95.17241379 36.82758621],0
b4,1,0.506286,0.441735,[109  78] ; [72 60],[106.10344828  80.89655172] ; [74.89655172 57.10344828],0
s3,1,0.544888,0.366554,[ 44 140] ; [35 95],[ 46.29299363 137.70700637] ; [32.70700637 97.29299363],0
u2,1,0.643491,0.214206,[33 40] ; [17 17],[34.11214953 38.88785047] ; [15.88785047 18.11214953],0
p1,1,0.7149,0.133431,[ 16 169] ; [ 13 119],[ 16.92429022 168.07570978] ; [ 12.07570978 119.92429022],0
a8,1,0.737023,0.11276,[ 17 155] ; [ 13 104],[ 17.85467128 154.14532872] ; [ 12.14532872 104.85467128],0
u4,1,0.80389,0.061661,[  1 186] ; [  1 131],[  1.17241379 185.82758621] ; [  0.82758621 131.17241379],0
b1,1,0.81148,0.05689,[ 79 108] ; [54 78],[ 77.96551724 109.03448276] ; [55.03448276 76.96551724],0
a1,1,0.91153,0.012345,[  9 178] ; [  6 126],[  8.79310345 178.20689655] ; [  6.20689655 125.79310345],0
n1,1,0.93314,0.007038,[23 45] ; [ 8 15],[23.16483516 44.83516484] ; [ 7.83516484 15.16483516],0
s1,1,0.977288,0.000811,[  7 178] ; [  5 125],[  7.04761905 177.95238095] ; [  4.95238095 125.04761905],0
