Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000196,13.87263,[ 7 32] ; [9 3],[12.23529412 26.76470588] ; [3.76470588 8.23529412],1
b1,1,0.432948,0.614902,[21 18] ; [8 4],[22.17647059 16.82352941] ; [6.82352941 5.17647059],0
n3,1,0.524967,0.404125,[12 11] ; [4 2],[12.68965517 10.31034483] ; [3.31034483 2.68965517],0
d5,1,0.527847,0.398535,[22 17] ; [8 4],[22.94117647 16.05882353] ; [7.05882353 4.94117647],0
b4,1,0.527847,0.398535,[22 17] ; [8 4],[22.94117647 16.05882353] ; [7.05882353 4.94117647],0
s1,1,0.546708,0.363248,[ 4 35] ; [ 2 10],[ 4.58823529 34.41176471] ; [ 1.41176471 10.58823529],0
u2,1,0.595883,0.28125,[ 5 11] ; [1 1],[ 5.33333333 10.66666667] ; [0.66666667 1.33333333],0
n1,1,0.709388,0.138889,[14 10] ; [4 2],[14.4  9.6] ; [3.6 2.4],0
u3,1,0.73244,0.116883,[ 6 10] ; [1 1],[6.22222222 9.77777778] ; [0.77777778 1.22222222],0
a6,1,0.815431,0.054487,[18 21] ; [6 6],[18.35294118 20.64705882] ; [5.64705882 6.35294118],0
a2,1,0.844686,0.038378,[ 4 35] ; [ 1 11],[ 3.82352941 35.17647059] ; [ 1.17647059 10.82352941],0
p7,1,0.85732,0.032323,[11 25] ; [4 8],[11.25 24.75] ; [3.75 8.25],0
a1,1,0.914955,0.011404,[ 6 33] ; [ 2 10],[ 6.11764706 32.88235294] ; [ 1.88235294 10.11764706],0
v3,1,0.927818,0.008207,[10 28] ; [3 9],[ 9.88 28.12] ; [3.12 8.88],0
d3,1,0.938076,0.006036,[19 20] ; [6 6],[19.11764706 19.88235294] ; [5.88235294 6.11764706],0
