Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000203,13.804824,[26  3] ; [97 86],[16.8254717 12.1745283] ; [106.1745283  76.8254717],1
p2,1,0.136677,2.214984,[26  2] ; [150  34],[23.24528302  4.75471698] ; [152.75471698  31.24528302],0
r2,1,0.154652,2.025756,[24  5] ; [167  16],[26.12735849  2.87264151] ; [164.87264151  18.12735849],0
s6,1,0.201298,1.632934,[21  6] ; [119  63],[18.0861244  8.9138756] ; [121.9138756  60.0861244],0
n3,1,0.2029,1.621378,[3 3] ; [41 14],[4.32786885 1.67213115] ; [39.67213115 15.32786885],0
v4,1,0.261411,1.261271,[25  4] ; [171  14],[26.56074766  2.43925234] ; [169.43925234  15.56074766],0
n1,1,0.265375,1.240496,[4 2] ; [24 32],[2.70967742 3.29032258] ; [25.29032258 30.70967742],0
b3,1,0.27111,1.21112,[12  9] ; [53 67],[ 9.68085106 11.31914894] ; [55.31914894 64.68085106],0
b2,1,0.27111,1.21112,[12  9] ; [53 67],[ 9.68085106 11.31914894] ; [55.31914894 64.68085106],0
b1,1,0.289118,1.123722,[16 13] ; [ 83 103],[13.35348837 15.64651163] ; [ 85.64651163 100.35348837],0
p11,1,0.321033,0.984731,[26  3] ; [153  33],[24.14418605  4.85581395] ; [154.85581395  31.14418605],0
b5,1,0.33139,0.94346,[12 17] ; [95 91],[14.43255814 14.56744186] ; [92.56744186 93.43255814],0
u3,1,0.333602,0.934867,[4 3] ; [19 31],[2.8245614 4.1754386] ; [20.1754386 29.8245614],0
s7,1,0.35146,0.86818,[18 11] ; [95 85],[15.67942584 13.32057416] ; [97.32057416 82.67942584],0
n6,1,0.374175,0.789752,[26  3] ; [153  31],[24.37089202  4.62910798] ; [154.62910798  29.37089202],0
a8,1,0.374482,0.788737,[ 2 26] ; [ 23 153],[ 3.43137255 24.56862745] ; [ 21.56862745 154.43137255],0
d3,1,0.379489,0.772358,[15 14] ; [ 80 106],[12.81395349 16.18604651] ; [ 82.18604651 103.81395349],0
b4,1,0.403146,0.698924,[18 11] ; [100  86],[15.91627907 13.08372093] ; [102.08372093  83.91627907],0
d4,1,0.435608,0.607825,[24  5] ; [141  44],[22.35981308  6.64018692] ; [142.64018692  42.35981308],0
d5,1,0.435955,0.606907,[23  6] ; [134  51],[21.27570093  7.72429907] ; [135.72429907  49.27570093],0
v1,1,0.448179,0.575253,[17 11] ; [96 85],[15.13875598 12.86124402] ; [97.86124402 83.13875598],0
s4,1,0.47407,0.512474,[ 4 25] ; [ 36 150],[ 5.39534884 23.60465116] ; [ 34.60465116 151.39534884],0
v2,1,0.529469,0.395411,[13 16] ; [91 87],[14.57004831 14.42995169] ; [89.42995169 88.57004831],0
p10,1,0.587396,0.294429,[26  3] ; [159  26],[25.07009346  3.92990654] ; [159.92990654  25.07009346],0
u1,1,0.590582,0.289437,[ 1 28] ; [ 11 175],[ 1.61860465 27.38139535] ; [ 10.38139535 175.61860465],0
r4,1,0.600278,0.274578,[25  4] ; [153  33],[24.00930233  4.99069767] ; [153.99069767  32.00930233],0
a4,1,0.6252,0.238626,[12 17] ; [ 86 100],[13.21860465 15.78139535] ; [ 84.78139535 101.21860465],0
a2,1,0.631556,0.229956,[ 2 27] ; [ 18 168],[ 2.69767442 26.30232558] ; [ 17.30232558 168.69767442],0
a5,1,0.696114,0.152546,[21  8] ; [128  58],[20.09767442  8.90232558] ; [128.90232558  57.09767442],0
r1,1,0.696114,0.152546,[21  8] ; [128  58],[20.09767442  8.90232558] ; [128.90232558  57.09767442],0
s8,1,0.779123,0.078659,[15 14] ; [91 95],[14.29767442 14.70232558] ; [91.70232558 94.29767442],0
a3,1,0.789062,0.071571,[22  7] ; [136  49],[21.41121495  7.58878505] ; [136.58878505  48.41121495],0
u2,1,0.798545,0.065143,[3 4] ; [24 26],[3.31578947 3.68421053] ; [23.68421053 26.31578947],0
s3,1,0.81353,0.055637,[17 12] ; [103  80],[16.41509434 12.58490566] ; [103.58490566  79.41509434],0
s1,1,0.825016,0.048885,[ 1 28] ; [  5 179],[ 0.81690141 28.18309859] ; [  5.18309859 178.81690141],0
r3,1,0.985459,0.000332,[27  2] ; [173  13],[26.97674419  2.02325581] ; [173.02325581  12.97674419],0
s2,1,0.986588,0.000283,[14 15] ; [89 96],[13.95794393 15.04205607] ; [89.04205607 95.95794393],0
