Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,60.105168,[11 58] ; [100  37],[37.17961165 31.82038835] ; [73.82038835 63.17961165],1
a8,1,0.081095,3.042817,[12 53] ; [ 12 113],[ 8.21052632 56.78947368] ; [ 15.78947368 109.21052632],0
v1,1,0.09945,2.714345,[38 30] ; [92 44],[43.33333333 24.66666667] ; [86.66666667 49.33333333],0
n5,1,0.120978,2.404612,[49 18] ; [113  24],[53.20588235 13.79411765] ; [108.79411765  28.20588235],0
p12,1,0.194731,1.681457,[ 6 62] ; [ 21 116],[ 8.95609756 59.04390244] ; [ 18.04390244 118.95609756],0
n1,1,0.251744,1.313597,[7 9] ; [19 12],[8.85106383 7.14893617] ; [17.14893617 13.85106383],0
s2,1,0.255358,1.29375,[66  3] ; [126  12],[64.  5.] ; [128.  10.],0
v2,1,0.283132,1.151993,[35 33] ; [79 54],[38.56716418 29.43283582] ; [75.43283582 57.56716418],0
n4,1,0.329653,0.950259,[50 18] ; [109  28],[52.74146341 15.25853659] ; [106.25853659  30.74146341],0
s7,1,0.33672,0.922879,[47 19] ; [103  30],[49.74874372 16.25125628] ; [100.25125628  32.74874372],0
p9,1,0.33999,0.91047,[58  8] ; [127  11],[59.85294118  6.14705882] ; [125.14705882  12.85294118],0
p8,1,0.383963,0.757974,[38 30] ; [84 51],[40.86699507 27.13300493] ; [81.13300493 53.86699507],0
a1,1,0.417755,0.656622,[ 3 66] ; [ 10 128],[ 4.33333333 64.66666667] ; [  8.66666667 129.33333333],0
b4,1,0.418308,0.655063,[40 29] ; [88 50],[42.66666667 26.33333333] ; [85.33333333 52.66666667],0
p5,1,0.436001,0.606784,[11 56] ; [ 29 109],[13.07317073 53.92682927] ; [ 26.92682927 111.07317073],0
s1,1,0.462557,0.5397,[ 4 64] ; [  5 132],[ 2.98536585 65.01463415] ; [  6.01463415 130.98536585],0
b5,1,0.488718,0.479348,[36 33] ; [79 59],[38.33333333 30.66666667] ; [76.66666667 61.33333333],0
u4,1,0.52202,0.409901,[ 1 68] ; [  4 134],[ 1.66666667 67.33333333] ; [  3.33333333 134.66666667],0
u2,1,0.52511,0.403846,[12 14] ; [9 7],[13. 13.] ; [8. 8.],0
p11,1,0.544689,0.366917,[53 16] ; [111  27],[54.66666667 14.33333333] ; [109.33333333  28.66666667],0
r3,1,0.579679,0.306754,[65  3] ; [133   4],[65.67804878  2.32195122] ; [132.32195122   4.67804878],0
p1,1,0.582011,0.302995,[ 7 60] ; [ 18 119],[ 8.21078431 58.78921569] ; [ 16.78921569 120.21078431],0
v4,1,0.6365,0.223349,[65  2] ; [132   6],[64.38536585  2.61463415] ; [132.61463415   5.38536585],0
s6,1,0.65576,0.198715,[62  5] ; [129   8],[62.73039216  4.26960784] ; [128.26960784   8.73039216],0
s4,1,0.66228,0.190766,[21 47] ; [38 98],[19.66666667 48.33333333] ; [39.33333333 96.66666667],0
n3,1,0.692599,0.156286,[11  5] ; [23  8],[11.57446809  4.42553191] ; [22.42553191  8.57446809],0
b3,1,0.722521,0.12609,[15 23] ; [39 52],[15.90697674 22.09302326] ; [38.09302326 52.90697674],0
b2,1,0.722521,0.12609,[15 23] ; [39 52],[15.90697674 22.09302326] ; [38.09302326 52.90697674],0
n6,1,0.861331,0.030513,[59  8] ; [120  15],[59.37128713  7.62871287] ; [119.62871287  15.37128713],0
p7,1,0.907918,0.013378,[49 17] ; [99 33],[49.33333333 16.66666667] ; [98.66666667 33.33333333],0
b1,1,0.920121,0.010056,[28 41] ; [55 83],[27.66666667 41.33333333] ; [55.33333333 82.66666667],0
