Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.807937,[ 8 30] ; [50 11],[22.26262626 15.73737374] ; [35.73737374 25.26262626],1
p7,1,0.213004,1.550893,[11 26] ; [25 34],[13.875 23.125] ; [22.125 36.875],0
a2,1,0.223374,1.48256,[ 3 35] ; [10 51],[ 4.98989899 33.01010101] ; [ 8.01010101 52.98989899],0
u3,1,0.238259,1.390865,[ 7 11] ; [10  7],[8.74285714 9.25714286] ; [8.25714286 8.74285714],0
a4,1,0.25077,1.319011,[13 25] ; [28 33],[15.73737374 22.26262626] ; [25.26262626 35.73737374],0
n4,1,0.286825,1.134464,[17 21] ; [34 27],[19.57575758 18.42424242] ; [31.42424242 29.57575758],0
b4,1,0.298233,1.08208,[19 19] ; [37 24],[21.49494949 16.50505051] ; [34.50505051 26.49494949],0
p5,1,0.301534,1.067397,[ 2 35] ; [ 1 59],[ 1.1443299 35.8556701] ; [ 1.8556701 58.1443299],0
a6,1,0.304942,1.052456,[21 17] ; [40 21],[23.41414141 14.58585859] ; [37.58585859 23.41414141],0
d2,1,0.304942,1.052456,[17 21] ; [21 40],[14.58585859 23.41414141] ; [23.41414141 37.58585859],0
s7,1,0.399674,0.709307,[ 4 32] ; [ 9 42],[ 5.37931034 30.62068966] ; [ 7.62068966 43.37931034],0
s5,1,0.411094,0.675634,[ 2 35] ; [ 6 53],[ 3.08333333 33.91666667] ; [ 4.91666667 54.08333333],0
b1,1,0.432109,0.617148,[23 15] ; [32 29],[21.11111111 16.88888889] ; [33.88888889 27.11111111],0
v1,1,0.519976,0.413942,[11 26] ; [22 39],[12.45918367 24.54081633] ; [20.54081633 40.45918367],0
n3,1,0.580758,0.305011,[11  6] ; [10  8],[10.2  6.8] ; [10.8  7.2],0
s8,1,0.694974,0.153753,[ 4 34] ; [ 5 56],[ 3.45454545 34.54545455] ; [ 5.54545455 55.45454545],0
p9,1,0.697959,0.150604,[20 17] ; [30 30],[19.07216495 17.92783505] ; [30.92783505 29.07216495],0
a8,1,0.754749,0.097583,[ 2 35] ; [ 4 53],[ 2.36170213 34.63829787] ; [ 3.63829787 53.36170213],0
b5,1,0.762767,0.091113,[20 18] ; [34 27],[20.72727273 17.27272727] ; [33.27272727 27.72727273],0
u1,1,0.792966,0.068886,[ 2 36] ; [ 4 57],[ 2.3030303 35.6969697] ; [ 3.6969697 57.3030303],0
p10,1,0.832455,0.044755,[16 20] ; [28 32],[16.5 19.5] ; [27.5 32.5],0
n2,1,0.900339,0.015683,[9 8] ; [11  9],[9.18918919 7.81081081] ; [10.81081081  9.18918919],0
s3,1,0.937382,0.006172,[12 25] ; [19 41],[11.82474227 25.17525773] ; [19.17525773 40.82474227],0
s1,1,0.968756,0.001534,[ 3 34] ; [ 5 55],[ 3.05154639 33.94845361] ; [ 4.94845361 55.05154639],0
s2,1,0.991282,0.000119,[ 7 31] ; [11 49],[ 6.97959184 31.02040816] ; [11.02040816 48.97959184],0
n1,1,1.0,0.0,[6 9] ; [ 8 12],[6. 9.] ; [ 8. 12.],0
