Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,35.711082,[40  8] ; [ 3 23],[27.89189189 20.10810811] ; [15.10810811 10.89189189],1
s5,1,0.512861,0.428225,[10 36] ; [ 4 22],[ 8.94444444 37.05555556] ; [ 5.05555556 20.94444444],0
d1,1,0.524015,0.405983,[25 25] ; [15 11],[26.31578947 23.68421053] ; [13.68421053 12.31578947],0
b1,1,0.529331,0.395676,[27 23] ; [16 10],[28.28947368 21.71052632] ; [14.71052632 11.28947368],0
r2,1,0.538998,0.3774,[26 18] ; [16  8],[27.17647059 16.82352941] ; [14.82352941  9.17647059],0
p1,1,0.561558,0.337014,[ 6 44] ; [ 2 24],[ 5.26315789 44.73684211] ; [ 2.73684211 23.26315789],0
u2,1,0.582493,0.302222,[4 8] ; [1 4],[3.52941176 8.47058824] ; [1.47058824 3.52941176],0
r1,1,0.681835,0.168068,[15 33] ; [ 9 16],[15.78082192 32.21917808] ; [ 8.21917808 16.78082192],0
u1,1,0.763284,0.090704,[ 7 43] ; [ 3 23],[ 6.57894737 43.42105263] ; [ 3.42105263 22.57894737],0
a1,1,0.870705,0.026492,[ 7 43] ; [ 4 22],[ 7.23684211 42.76315789] ; [ 3.76315789 22.23684211],0
a6,1,0.896428,0.016945,[30 20] ; [16 10],[30.26315789 19.73684211] ; [15.73684211 10.26315789],0
s4,1,0.898131,0.01639,[ 7 42] ; [ 4 22],[ 7.18666667 41.81333333] ; [ 3.81333333 22.18666667],0
u3,1,0.949272,0.004048,[5 7] ; [2 3],[4.94117647 7.05882353] ; [2.05882353 2.94117647],0
n1,1,0.982301,0.000492,[8 9] ; [7 8],[7.96875 9.03125] ; [7.03125 7.96875],0
