Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.007831,7.071809,[25  7] ; [58 54],[18.44444444 13.55555556] ; [64.55555556 47.44444444],0
d2,1,0.165533,1.922941,[19 13] ; [50 60],[15.54929577 16.45070423] ; [53.45070423 56.54929577],0
p1,1,0.186445,1.745491,[ 1 31] ; [ 12 100],[ 2.88888889 29.11111111] ; [ 10.11111111 101.88888889],0
p7,1,0.206531,1.595576,[21 10] ; [60 49],[17.93571429 13.06428571] ; [63.06428571 45.93571429],0
n1,1,0.212317,1.555556,[2 2] ; [ 5 19],[1. 3.] ; [ 6. 18.],0
p10,1,0.23716,1.397395,[27  5] ; [81 28],[24.5106383  7.4893617] ; [83.4893617 25.5106383],0
b3,1,0.239127,1.385736,[ 9 11] ; [19 43],[ 6.82926829 13.17073171] ; [21.17073171 40.82926829],0
b2,1,0.239127,1.385736,[ 9 11] ; [19 43],[ 6.82926829 13.17073171] ; [21.17073171 40.82926829],0
d3,1,0.256839,1.285714,[24  8] ; [72 40],[21.33333333 10.66666667] ; [74.66666667 37.33333333],0
r3,1,0.330146,0.948327,[31  1] ; [102   9],[29.76223776  2.23776224] ; [103.23776224   7.76223776],0
a3,1,0.339409,0.912663,[24  8] ; [74 38],[21.77777778 10.22222222] ; [76.22222222 35.77777778],0
u4,1,0.341329,0.905433,[ 1 31] ; [  1 111],[ 0.44444444 31.55555556] ; [  1.55555556 110.44444444],0
a7,1,0.385305,0.753708,[25  6] ; [81 30],[23.14084507  7.85915493] ; [82.85915493 28.14084507],0
v1,1,0.397557,0.715703,[21 11] ; [63 47],[18.92957746 13.07042254] ; [65.07042254 44.92957746],0
a1,1,0.407626,0.685714,[ 3 29] ; [  6 106],[ 2. 30.] ; [  7. 105.],0
b5,1,0.407626,0.685714,[18 14] ; [72 40],[20. 12.] ; [70. 42.],0
s5,1,0.442237,0.59047,[ 8 21] ; [23 87],[ 6.4676259 22.5323741] ; [24.5323741 85.4676259],0
u3,1,0.477288,0.505054,[5 3] ; [18 19],[4.08888889 3.91111111] ; [18.91111111 18.08888889],0
a4,1,0.498006,0.459184,[15 17] ; [45 67],[13.33333333 18.66666667] ; [46.66666667 65.33333333],0
r2,1,0.517717,0.418438,[30  2] ; [106   4],[30.64788732  1.35211268] ; [105.35211268   4.64788732],0
a2,1,0.587906,0.293626,[ 8 24] ; [23 89],[ 6.88888889 25.11111111] ; [24.11111111 87.88888889],0
v4,1,0.604585,0.268136,[31  1] ; [106   6],[30.44444444  1.55555556] ; [106.55555556   5.44444444],0
n5,1,0.639146,0.219861,[22 10] ; [81 30],[23.04895105  8.95104895] ; [79.95104895 31.04895105],0
a6,1,0.665414,0.187013,[23  9] ; [76 36],[22. 10.] ; [77. 35.],0
n4,1,0.697751,0.150822,[25  7] ; [83 28],[24.16783217  7.83216783] ; [83.83216783 27.16783217],0
n2,1,0.745939,0.104975,[4 1] ; [19  7],[3.70967742 1.29032258] ; [19.29032258  6.70967742],0
u1,1,0.74745,0.103687,[ 5 27] ; [15 97],[ 4.44444444 27.55555556] ; [15.55555556 96.44444444],0
p4,1,0.766746,0.087991,[18 14] ; [57 50],[17.26618705 14.73381295] ; [57.73381295 49.26618705],0
p5,1,0.815346,0.054538,[ 3 29] ; [12 99],[ 3.35664336 28.64335664] ; [11.64335664 99.35664336],0
u2,1,0.834906,0.043436,[4 4] ; [20 17],[4.26666667 3.73333333] ; [19.73333333 17.26666667],0
n6,1,0.910389,0.012667,[26  6] ; [90 22],[25.77777778  6.22222222] ; [90.22222222 21.77777778],0
b1,1,0.923891,0.009127,[10 22] ; [36 76],[10.22222222 21.77777778] ; [35.77777778 76.22222222],0
s6,1,0.926684,0.008467,[16 16] ; [53 55],[15.77142857 16.22857143] ; [53.22857143 54.77142857],0
s4,1,0.972477,0.00119,[ 3 29] ; [10 99],[ 2.95035461 29.04964539] ; [10.04964539 98.95035461],0
