Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,65.233157,[161 112] ; [ 34 137],[119.89864865 153.10135135] ; [75.10135135 95.89864865],1
a8,1,0.230107,1.440198,[ 50 200] ; [ 24 133],[ 45.45454545 204.54545455] ; [ 28.54545455 128.45454545],0
d1,1,0.231146,1.433797,[183  98] ; [103  70],[177.01762115 103.98237885] ; [108.98237885  64.01762115],0
n3,1,0.260393,1.266667,[32  6] ; [28 10],[30.  8.] ; [30.  8.],0
r3,1,0.27717,1.180913,[275   4] ; [167   5],[273.43237251   5.56762749] ; [168.56762749   3.43237251],0
s8,1,0.289235,1.12318,[146 132] ; [81 90],[140.54788419 137.45211581] ; [86.45211581 84.54788419],0
d5,1,0.301541,1.067365,[238  42] ; [139  32],[234.05764967  45.94235033] ; [142.94235033  28.05764967],0
v4,1,0.400603,0.706514,[272   6] ; [167   6],[270.60310421   7.39689579] ; [168.39689579   4.60310421],0
s3,1,0.417664,0.656878,[160 117] ; [106  66],[164.10244989 112.89755011] ; [101.89755011  70.10244989],0
p12,1,0.448648,0.574066,[ 27 253] ; [ 13 159],[ 24.77876106 255.22123894] ; [ 15.22123894 156.77876106],0
n4,1,0.467411,0.52809,[231  49] ; [138  35],[228.0794702  51.9205298] ; [140.9205298  32.0794702],0
b2,1,0.46901,0.524307,[ 68 113] ; [44 61],[ 70.88111888 110.11888112] ; [41.11888112 63.88111888],0
b3,1,0.46901,0.524307,[ 68 113] ; [44 61],[ 70.88111888 110.11888112] ; [41.11888112 63.88111888],0
r2,1,0.49816,0.458853,[269   8] ; [165   7],[267.74610245   9.25389755] ; [166.25389755   5.74610245],0
s1,1,0.531643,0.39125,[  7 272] ; [  6 164],[  8.077951 270.922049] ; [  4.922049 165.077951],0
u3,1,0.534613,0.385616,[33 25] ; [32 19],[34.58715596 23.41284404] ; [30.41284404 20.58715596],0
u2,1,0.598566,0.277164,[29 27] ; [29 22],[30.35514019 25.64485981] ; [27.64485981 23.35514019],0
s5,1,0.619871,0.246049,[116 160] ; [ 67 102],[113.5011236 162.4988764] ; [69.4988764 99.5011236],0
p5,1,0.642704,0.215222,[ 42 239] ; [ 23 149],[ 40.3200883 240.6799117] ; [ 24.6799117 147.3200883],0
n2,1,0.656742,0.197505,[30  7] ; [30  9],[29.21052632  7.78947368] ; [30.78947368  8.21052632],0
a4,1,0.670361,0.18118,[136 144] ; [80 92],[133.80530973 146.19469027] ; [82.19469027 89.80530973],0
b5,1,0.685231,0.164297,[163 118] ; [97 76],[160.92511013 120.07488987] ; [99.07488987 73.92511013],0
p2,1,0.833535,0.044172,[255  26] ; [158  15],[255.62334802  25.37665198] ; [157.37665198  15.62334802],0
p1,1,0.83914,0.041206,[ 26 254] ; [ 15 157],[ 25.39823009 254.60176991] ; [ 15.60176991 156.39823009],0
s2,1,0.859421,0.031368,[150 129] ; [91 81],[149.0886918 129.9113082] ; [91.9113082 80.0886918],0
n1,1,0.870271,0.026671,[12 25] ; [13 25],[12.33333333 24.66666667] ; [12.66666667 25.33333333],0
p8,1,0.914707,0.011471,[191  87] ; [119  53],[191.51111111  86.48888889] ; [118.48888889  53.51111111],0
r4,1,0.978617,0.000718,[273   8] ; [168   5],[272.95374449   8.04625551] ; [168.04625551   4.95374449],0
p4,1,0.989595,0.00017,[196  84] ; [121  52],[195.93818985  84.06181015] ; [121.06181015  51.93818985],0
