Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,47.502531,[90 22] ; [ 4 26],[74.14084507 37.85915493] ; [19.85915493 10.14084507],1
b3,1,0.014777,5.942881,[12 50] ; [ 9 10],[16.07407407 45.92592593] ; [ 4.92592593 14.07407407],0
b2,1,0.014777,5.942881,[12 50] ; [ 9 10],[16.07407407 45.92592593] ; [ 4.92592593 14.07407407],0
s2,1,0.01856,5.542504,[40 72] ; [ 4 26],[34.70422535 77.29577465] ; [ 9.29577465 20.70422535],0
p4,1,0.022909,5.175371,[47 63] ; [ 6 24],[41.64285714 68.35714286] ; [11.35714286 18.64285714],0
s7,1,0.031533,4.623732,[28 76] ; [ 2 25],[23.81679389 80.18320611] ; [ 6.18320611 20.81679389],0
s3,1,0.051211,3.801365,[53 58] ; [ 8 21],[48.36428571 62.63571429] ; [12.63571429 16.36428571],0
d4,1,0.052646,3.755136,[83 28] ; [17 13],[78.72340426 32.27659574] ; [21.27659574  8.72340426],0
p8,1,0.053907,3.715571,[44 66] ; [ 6 23],[39.56834532 70.43165468] ; [10.43165468 18.56834532],0
n3,1,0.056024,3.651344,[24  8] ; [7 8],[21.10638298 10.89361702] ; [9.89361702 5.10638298],0
b5,1,0.058506,3.579239,[70 42] ; [13 17],[65.46478873 46.53521127] ; [17.53521127 12.46478873],0
s1,1,0.137469,2.206061,[  6 104] ; [ 4 26],[  7.85714286 102.14285714] ; [ 2.14285714 27.85714286],0
n2,1,0.164777,1.929828,[23 11] ; [7 8],[20.81632653 13.18367347] ; [9.18367347 5.81632653],0
d1,1,0.173608,1.851509,[49 63] ; [ 9 21],[45.74647887 66.25352113] ; [12.25352113 17.74647887],0
p1,1,0.202907,1.621327,[  7 104] ; [ 4 26],[  8.65957447 102.34042553] ; [ 2.34042553 27.65957447],0
p3,1,0.207364,1.589733,[35 75] ; [ 6 24],[32.21428571 77.78571429] ; [ 8.78571429 21.21428571],0
v1,1,0.210038,1.571164,[43 67] ; [ 8 22],[40.07142857 69.92857143] ; [10.92857143 19.07142857],0
v3,1,0.27744,1.179585,[31 72] ; [ 6 24],[28.65413534 74.34586466] ; [ 8.34586466 21.65413534],0
a3,1,0.319552,0.990778,[73 39] ; [16 13],[70.69503546 41.30496454] ; [18.30496454 10.69503546],0
a5,1,0.361562,0.832461,[70 42] ; [16 14],[67.83098592 44.16901408] ; [18.16901408 11.83098592],0
n1,1,0.376462,0.782222,[11 22] ; [7 8],[12.375 20.625] ; [5.625 9.375],0
n4,1,0.462024,0.540986,[55 57] ; [17 13],[56.78873239 55.21126761] ; [15.21126761 14.78873239],0
d2,1,0.464062,0.536079,[40 71] ; [13 17],[41.72340426 69.27659574] ; [11.27659574 18.72340426],0
b1,1,0.474709,0.510993,[59 53] ; [18 12],[60.73239437 51.26760563] ; [16.26760563 13.73239437],0
a4,1,0.500326,0.454244,[41 71] ; [13 17],[42.5915493 69.4084507] ; [11.4084507 18.5915493],0
p6,1,0.539366,0.376717,[20 87] ; [ 4 25],[18.88235294 88.11764706] ; [ 5.11764706 23.88235294],0
a2,1,0.698228,0.150322,[19 93] ; [ 6 24],[19.71830986 92.28169014] ; [ 5.28169014 24.71830986],0
b4,1,0.775205,0.081552,[63 49] ; [16 14],[62.30985915 49.69014085] ; [16.69014085 13.30985915],0
a8,1,0.790311,0.070706,[ 9 94] ; [ 3 26],[ 9.36363636 93.63636364] ; [ 2.63636364 26.36363636],0
n5,1,0.905962,0.013955,[50 60] ; [14 16],[50.28571429 59.71428571] ; [13.71428571 16.28571429],0
s4,1,0.909998,0.012778,[ 12 100] ; [ 3 27],[ 11.83098592 100.16901408] ; [ 3.16901408 26.83098592],0
p5,1,0.967986,0.001611,[  4 107] ; [ 1 28],[  3.96428571 107.03571429] ; [ 1.03571429 27.96428571],0
