Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,41.793726,[110 140] ; [237  99],[148.03754266 101.96245734] ; [198.96245734 137.03754266],1
r2,1,0.014738,5.947551,[238  22] ; [331  13],[244.93377483  15.06622517] ; [324.06622517  19.93377483],0
a3,1,0.022651,5.19507,[180  82] ; [267  80],[192.30541872  69.69458128] ; [254.69458128  92.30541872],0
p5,1,0.02803,4.826201,[ 27 235] ; [ 57 288],[ 36.25700165 225.74299835] ; [ 47.74299835 297.25700165],0
d5,1,0.031121,4.646274,[204  58] ; [293  53],[214.16776316  47.83223684] ; [282.83223684  63.16776316],0
u4,1,0.033797,4.504952,[  1 261] ; [  9 339],[  4.29508197 257.70491803] ; [  5.70491803 342.29508197],0
n6,1,0.042555,4.112994,[223  38] ; [314  32],[230.90115321  30.09884679] ; [306.09884679  39.90115321],0
a4,1,0.045179,4.011953,[104 158] ; [166 181],[116.15763547 145.84236453] ; [153.84236453 193.15763547],0
a5,1,0.050565,3.822635,[190  72] ; [276  72],[200.15081967  61.84918033] ; [265.84918033  82.15081967],0
s6,1,0.051007,3.808059,[165  91] ; [246  96],[175.94648829  80.05351171] ; [235.05351171 106.94648829],0
n1,1,0.053775,3.719684,[19 42] ; [25 26],[23.96428571 37.03571429] ; [20.03571429 30.96428571],0
d4,1,0.059986,3.537762,[209  53] ; [296  50],[217.61513158  44.38486842] ; [287.38486842  58.61513158],0
s2,1,0.081312,3.038482,[125 135] ; [190 154],[135.59602649 124.40397351] ; [179.40397351 164.59602649],0
u3,1,0.093595,2.811424,[42 40] ; [52 29],[47.28834356 34.71165644] ; [46.71165644 34.28834356],0
u1,1,0.095138,2.785208,[ 39 223] ; [ 70 278],[ 46.81639344 215.18360656] ; [ 62.18360656 285.81639344],0
p2,1,0.114248,2.494456,[222  39] ; [310  37],[228.375  32.625] ; [303.625  43.375],0
d2,1,0.146754,2.105676,[112 149] ; [169 177],[120.82537068 140.17462932] ; [160.17462932 185.82537068],0
a2,1,0.215166,1.53632,[ 55 207] ; [ 88 260],[ 61.41967213 200.58032787] ; [ 81.58032787 266.41967213],0
s7,1,0.245907,1.346408,[123 130] ; [178 155],[129.95392491 123.04607509] ; [171.04607509 161.95392491],0
n2,1,0.248195,1.333436,[44 18] ; [41 10],[46.63716814 15.36283186] ; [38.36283186 12.63716814],0
p12,1,0.25364,1.303143,[ 22 239] ; [ 39 308],[ 26.18585526 234.81414474] ; [ 34.81414474 312.18585526],0
s1,1,0.279665,1.168717,[  9 251] ; [  7 337],[  6.88741722 253.11258278] ; [  9.11258278 334.88741722],0
p1,1,0.381158,0.766962,[ 21 241] ; [ 35 312],[ 24.09195402 237.90804598] ; [ 31.90804598 315.09195402],0
s4,1,0.484036,0.489756,[ 47 212] ; [ 55 289],[ 43.81094527 215.18905473] ; [ 58.18905473 285.81094527],0
a6,1,0.490871,0.474616,[187  75] ; [238 108],[183.14144737  78.85855263] ; [241.85855263 104.14144737],0
n3,1,0.566083,0.32928,[46 15] ; [36 15],[44.66071429 16.33928571] ; [37.33928571 13.66071429],0
a8,1,0.574956,0.31446,[ 32 215] ; [ 46 269],[ 34.28113879 212.71886121] ; [ 43.71886121 271.28113879],0
a1,1,0.575776,0.313113,[ 11 251] ; [ 18 330],[ 12.4557377 249.5442623] ; [ 16.5442623 331.4557377],0
d3,1,0.629125,0.233249,[181  81] ; [246 101],[183.70114943  78.29885057] ; [243.29885057 103.70114943],0
r3,1,0.684843,0.164725,[251   9] ; [337  10],[251.8616145   8.1383855] ; [336.1383855  10.8616145],0
b1,1,0.700372,0.148086,[ 92 170] ; [117 231],[ 89.76721311 172.23278689] ; [119.23278689 228.76721311],0
a7,1,0.770861,0.084826,[189  73] ; [254  93],[190.58456486  71.41543514] ; [252.41543514  94.58456486],0
s3,1,0.786105,0.073643,[146 113] ; [196 145],[147.63 111.37] ; [194.37 146.63],0
b4,1,0.842757,0.03935,[153 109] ; [206 142],[154.19344262 107.80655738] ; [204.80655738 143.19344262],0
u2,1,0.871964,0.025974,[49 32] ; [50 31],[49.5 31.5] ; [49.5 31.5],0
