Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.00032,12.949974,[ 3 50] ; [13 24],[ 9.42222222 43.57777778] ; [ 6.57777778 30.42222222],1
s6,1,0.300967,1.069903,[25 28] ; [21 15],[27.39325843 25.60674157] ; [18.60674157 17.39325843],0
v3,1,0.303376,1.059293,[13 37] ; [ 6 30],[11.04651163 38.95348837] ; [ 7.95348837 28.04651163],0
r2,1,0.316827,1.002002,[44 10] ; [33  4],[45.69230769  8.30769231] ; [31.30769231  5.69230769],0
s1,1,0.34509,0.891431,[ 6 48] ; [ 2 35],[ 4.74725275 49.25274725] ; [ 3.25274725 33.74725275],0
s8,1,0.367481,0.812166,[15 39] ; [ 7 29],[13.2 40.8] ; [ 8.8 27.2],0
s4,1,0.38027,0.76983,[13 41] ; [12 25],[14.83516484 39.16483516] ; [10.16483516 26.83516484],0
n1,1,0.409762,0.679492,[ 6 25] ; [4 9],[ 7.04545455 23.95454545] ; [ 2.95454545 10.04545455],0
v2,1,0.410763,0.676592,[21 30] ; [11 23],[19.2 31.8] ; [12.8 21.2],0
r1,1,0.437687,0.60234,[35 19] ; [21 16],[33.23076923 20.76923077] ; [22.76923077 14.23076923],0
u3,1,0.447493,0.576993,[17 10] ; [6 6],[15.92307692 11.07692308] ; [7.07692308 4.92307692],0
v4,1,0.447521,0.576923,[48  6] ; [30  6],[46.8  7.2] ; [31.2  4.8],0
n6,1,0.491012,0.474308,[26 28] ; [20 16],[27.6 26.4] ; [18.4 17.6],0
d2,1,0.502526,0.449598,[21 33] ; [17 20],[22.54945055 31.45054945] ; [15.45054945 21.54945055],0
p1,1,0.545273,0.365854,[ 4 50] ; [ 4 32],[ 4.8 49.2] ; [ 3.2 32.8],0
u1,1,0.573312,0.317173,[ 4 50] ; [ 4 33],[ 4.74725275 49.25274725] ; [ 3.25274725 33.74725275],0
r4,1,0.586592,0.295698,[35 19] ; [26 11],[36.1978022 17.8021978] ; [24.8021978 12.1978022],0
b5,1,0.586592,0.295698,[35 19] ; [26 11],[36.1978022 17.8021978] ; [24.8021978 12.1978022],0
r3,1,0.617488,0.249414,[43 11] ; [31  6],[43.91208791 10.08791209] ; [30.08791209  6.91208791],0
a1,1,0.697301,0.151295,[ 2 52] ; [ 2 35],[ 2.37362637 51.62637363] ; [ 1.62637363 35.37362637],0
s5,1,0.725718,0.12308,[13 38] ; [ 8 28],[12.31034483 38.68965517] ; [ 8.68965517 27.31034483],0
p10,1,0.741701,0.108637,[23 28] ; [18 19],[23.76136364 27.23863636] ; [17.23863636 19.76136364],0
u2,1,0.820789,0.051316,[13 13] ; [7 6],[13.33333333 12.66666667] ; [6.66666667 6.33333333],0
s7,1,0.833437,0.044224,[14 35] ; [ 9 25],[13.57831325 35.42168675] ; [ 9.42168675 24.57831325],0
v1,1,0.83458,0.04361,[18 35] ; [13 23],[18.46067416 34.53932584] ; [12.53932584 23.46067416],0
a6,1,0.887549,0.019996,[30 24] ; [20 17],[29.67032967 24.32967033] ; [20.32967033 16.67032967],0
n5,1,0.920238,0.010027,[13 41] ; [ 9 27],[13.2 40.8] ; [ 8.8 27.2],0
p9,1,0.92718,0.008353,[26 23] ; [20 17],[26.20930233 22.79069767] ; [19.79069767 17.20930233],0
a2,1,0.954635,0.003236,[ 9 45] ; [ 6 31],[ 8.9010989 45.0989011] ; [ 6.0989011 30.9010989],0
