Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a8,1,0.038556,4.280312,[19 91] ; [ 1 32],[15.38461538 94.61538462] ; [ 4.61538462 28.38461538],0
n4,1,0.346221,0.887259,[94 26] ; [24 10],[91.94805195 28.05194805] ; [26.05194805  7.94805195],0
r4,1,0.362237,0.830122,[103  18] ; [31  3],[104.60645161  16.39354839] ; [29.39354839  4.60645161],0
p6,1,0.363781,0.824798,[39 80] ; [14 20],[41.22222222 77.77777778] ; [11.77777778 22.22222222],0
n6,1,0.371567,0.798418,[94 26] ; [29  5],[95.84415584 24.15584416] ; [27.15584416  6.84415584],0
a6,1,0.38882,0.74263,[74 47] ; [18 16],[71.81935484 49.18064516] ; [20.18064516 13.81935484],0
n3,1,0.391249,0.735058,[16  7] ; [6 5],[14.88235294  8.11764706] ; [7.11764706 3.88235294],0
p10,1,0.414318,0.666376,[94 25] ; [29  5],[95.66666667 23.33333333] ; [27.33333333  6.66666667],0
a1,1,0.418768,0.653771,[  8 113] ; [ 1 33],[  7.02580645 113.97419355] ; [ 1.97419355 32.02580645],0
p7,1,0.429042,0.625416,[71 47] ; [23 11],[72.97368421 45.02631579] ; [21.02631579 12.97368421],0
a7,1,0.453902,0.560888,[83 38] ; [21 13],[81.18709677 39.81290323] ; [22.81290323 11.18709677],0
p8,1,0.460325,0.545105,[62 58] ; [20 14],[63.8961039 56.1038961] ; [18.1038961 15.8961039],0
s1,1,0.485807,0.485799,[  7 110] ; [ 1 33],[  6.1986755 110.8013245] ; [ 1.8013245 32.1986755],0
r2,1,0.507817,0.438563,[114   7] ; [33  1],[114.75483871   6.24516129] ; [32.24516129  1.75483871],0
u1,1,0.513703,0.426517,[ 16 105] ; [ 6 28],[ 17.17419355 103.82580645] ; [ 4.82580645 29.17419355],0
b5,1,0.519967,0.413959,[75 46] ; [19 15],[73.38064516 47.61935484] ; [20.61935484 13.38064516],0
r1,1,0.590886,0.288963,[96 23] ; [26  8],[94.88888889 24.11111111] ; [27.11111111  6.88888889],0
a3,1,0.60423,0.268663,[82 37] ; [25  9],[83.22222222 35.77777778] ; [23.77777778 10.22222222],0
n5,1,0.612075,0.257164,[94 27] ; [25  9],[92.89677419 28.10322581] ; [26.10322581  7.89677419],0
v4,1,0.623986,0.240305,[113   8] ; [30  3],[112.35714286   8.64285714] ; [30.64285714  2.35714286],0
n1,1,0.632124,0.229191,[13 11] ; [5 6],[12.34285714 11.65714286] ; [5.65714286 5.34285714],0
p5,1,0.694046,0.15474,[ 17 101] ; [ 4 30],[ 16.30263158 101.69736842] ; [ 4.69736842 29.30263158],0
d4,1,0.70546,0.142854,[92 28] ; [25  9],[91.16883117 28.83116883] ; [25.83116883  8.16883117],0
p11,1,0.731042,0.118157,[89 32] ; [24 10],[88.21290323 32.78709677] ; [24.78709677  9.21290323],0
p1,1,0.754425,0.09785,[ 12 109] ; [ 4 30],[ 12.49032258 108.50967742] ; [ 3.50967742 30.49032258],0
p2,1,0.853424,0.034133,[97 23] ; [27  7],[96.62337662 23.37662338] ; [27.37662338  6.62337662],0
n2,1,0.85554,0.033144,[19  5] ; [9 2],[19.2  4.8] ; [8.8 2.2],0
b1,1,0.860757,0.030769,[59 62] ; [16 18],[58.5483871 62.4516129] ; [16.4516129 17.5483871],0
u3,1,0.884728,0.021019,[25 14] ; [6 3],[25.1875 13.8125] ; [5.8125 3.1875],0
p9,1,0.892841,0.018147,[100  20] ; [28  6],[99.74025974 20.25974026] ; [28.25974026  5.74025974],0
a4,1,0.965263,0.001897,[52 67] ; [15 19],[52.11111111 66.88888889] ; [14.88888889 19.11111111],0
a2,1,0.992594,8.6e-05,[25 96] ; [ 7 27],[24.98064516 96.01935484] ; [ 7.01935484 26.98064516],0
