Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,59.193209,[63 71] ; [200  36],[95.24864865 38.75135135] ; [167.75135135  68.24864865],1
a8,1,0.345127,0.891292,[ 16 113] ; [ 37 193],[ 19.04456825 109.95543175] ; [ 33.95543175 196.04456825],0
p1,1,0.357341,0.847217,[  9 128] ; [ 23 225],[ 11.38701299 125.61298701] ; [ 20.61298701 227.38701299],0
b4,1,0.369669,0.804779,[86 53] ; [143 107],[81.8277635 57.1722365] ; [147.1722365 102.8277635],0
n2,1,0.379678,0.771745,[26  5] ; [44 14],[24.38202247  6.61797753] ; [45.61797753 12.38202247],0
a4,1,0.400298,0.707432,[70 69] ; [137 113],[73.96658098 65.03341902] ; [133.03341902 116.96658098],0
n3,1,0.445139,0.582999,[25  7] ; [41 17],[23.46666667  8.53333333] ; [42.53333333 15.46666667],0
a2,1,0.570983,0.321041,[ 39 100] ; [ 77 173],[41.44987147 97.55012853] ; [ 74.55012853 175.44987147],0
s4,1,0.579862,0.306457,[ 35 100] ; [ 58 190],[ 32.78067885 102.21932115] ; [ 60.21932115 187.78067885],0
s1,1,0.611505,0.257989,[  7 129] ; [ 10 238],[  6.02083333 129.97916667] ; [ 10.97916667 237.02083333],0
a6,1,0.643104,0.214706,[90 49] ; [167  82],[92.06958763 46.93041237] ; [164.93041237  84.06958763],0
a1,1,0.687236,0.162094,[  8 131] ; [ 17 233],[  8.93316195 130.06683805] ; [ 16.06683805 233.93316195],0
p11,1,0.694095,0.154688,[106  33] ; [195  55],[107.55526992  31.44473008] ; [193.44473008  56.55526992],0
r3,1,0.725586,0.123204,[133   3] ; [243   7],[132.47668394   3.52331606] ; [243.52331606   6.47668394],0
d4,1,0.778779,0.078911,[125  14] ; [227  23],[125.77892031  13.22107969] ; [226.22107969  23.77892031],0
p2,1,0.878773,0.023264,[115  21] ; [212  37],[115.51168831  20.48831169] ; [211.48831169  37.51168831],0
