Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,57.952781,[ 61 104] ; [130  36],[95.21148036 69.78851964] ; [95.78851964 70.21148036],1
b5,1,0.168452,1.896669,[107  62] ; [94 74],[100.79821958  68.20178042] ; [100.20178042  67.79821958],0
a5,1,0.175047,1.839179,[108  61] ; [119  49],[113.83679525  55.16320475] ; [113.16320475  54.83679525],0
p1,1,0.181017,1.789252,[ 13 156] ; [ 20 146],[ 16.64776119 152.35223881] ; [ 16.35223881 149.64776119],0
n5,1,0.208217,1.583778,[127  42] ; [135  32],[131.7797619  37.2202381] ; [130.2202381  36.7797619],0
s4,1,0.212754,1.552585,[ 30 136] ; [ 39 126],[ 34.60422961 131.39577039] ; [ 34.39577039 130.60422961],0
a2,1,0.218175,1.516337,[ 36 133] ; [ 27 141],[ 31.59347181 137.40652819] ; [ 31.40652819 136.59347181],0
d3,1,0.259796,1.269841,[100  68] ; [110  58],[105.  63.] ; [105.  63.],0
a8,1,0.270296,1.215246,[ 16 141] ; [ 22 132],[ 19.18327974 137.81672026] ; [ 18.81672026 135.18327974],0
u1,1,0.289479,1.122043,[ 28 141] ; [ 21 147],[ 24.5727003 144.4272997] ; [ 24.4272997 143.5727003],0
p12,1,0.335184,0.928764,[  8 161] ; [ 12 154],[ 10.08955224 158.91044776] ; [  9.91044776 156.08955224],0
a1,1,0.352538,0.864302,[  4 165] ; [  7 161],[  5.51632047 163.48367953] ; [  5.48367953 162.51632047],0
a3,1,0.37592,0.784002,[114  54] ; [105  61],[110.15568862  57.84431138] ; [108.84431138  57.15568862],0
n2,1,0.385924,0.751747,[43 15] ; [23 12],[41.16129032 16.83870968] ; [24.83870968 10.16129032],0
a6,1,0.409867,0.679185,[106  63] ; [98 70],[102.30267062  66.69732938] ; [101.69732938  66.30267062],0
s5,1,0.410044,0.678673,[ 50 115] ; [ 56 106],[ 53.48623853 111.51376147] ; [ 52.51376147 109.48623853],0
s2,1,0.413459,0.668833,[76 92] ; [83 84],[79.73731343 88.26268657] ; [79.26268657 87.73731343],0
b4,1,0.414336,0.666323,[98 71] ; [90 78],[94.27893175 74.72106825] ; [93.72106825 74.27893175],0
s1,1,0.421073,0.647317,[  9 157] ; [  6 161],[  7.47747748 158.52252252] ; [  7.52252252 159.47747748],0
d5,1,0.539766,0.375974,[126  42] ; [130  37],[128.38208955  39.61791045] ; [127.61791045  39.38208955],0
n3,1,0.588029,0.293433,[40 17] ; [22 12],[38.83516484 18.16483516] ; [23.16483516 10.83516484],0
u4,1,0.657125,0.197034,[  3 166] ; [  2 166],[  2.5074184 166.4925816] ; [  2.4925816 165.5074184],0
v3,1,0.658655,0.195162,[ 34 132] ; [ 31 136],[ 32.4024024 133.5975976] ; [ 32.5975976 134.4024024],0
d2,1,0.704976,0.143347,[75 92] ; [72 96],[73.28059701 93.71940299] ; [73.71940299 94.28059701],0
n1,1,0.724477,0.124244,[23 34] ; [15 19],[23.8021978 33.1978022] ; [14.1978022 19.8021978],0
a4,1,0.73858,0.111379,[70 97] ; [ 67 100],[68.5 98.5] ; [68.5 98.5],0
u2,1,0.775401,0.081406,[28 26] ; [31 32],[27.23076923 26.76923077] ; [31.76923077 31.23076923],0
s3,1,0.817301,0.053369,[88 81] ; [88 77],[89.05389222 79.94610778] ; [86.94610778 78.05389222],0
u3,1,0.822017,0.050603,[29 25] ; [32 30],[28.39655172 25.60344828] ; [32.60344828 29.39655172],0
b1,1,0.947523,0.004332,[ 69 100] ; [ 68 100],[ 68.70326409 100.29673591] ; [68.29673591 99.70326409],0
