Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1e-06,24.128894,[24 52] ; [24  4],[35.07692308 40.92307692] ; [12.92307692 15.07692308],1
v2,1,0.38383,0.758398,[32 40] ; [ 9 17],[30.12244898 41.87755102] ; [10.87755102 15.12244898],0
p7,1,0.462212,0.540533,[30 45] ; [13 14],[31.61764706 43.38235294] ; [11.38235294 15.61764706],0
p12,1,0.470488,0.52083,[ 1 73] ; [ 1 27],[ 1.45098039 72.54901961] ; [ 0.54901961 27.45098039],0
a2,1,0.475933,0.508167,[12 64] ; [ 3 26],[10.85714286 65.14285714] ; [ 4.14285714 24.85714286],0
b5,1,0.475933,0.508167,[44 32] ; [19 10],[45.6 30.4] ; [17.4 11.6],0
b4,1,0.475933,0.508167,[44 32] ; [19 10],[45.6 30.4] ; [17.4 11.6],0
a1,1,0.525768,0.402564,[ 3 73] ; [ 2 27],[ 3.61904762 72.38095238] ; [ 1.38095238 27.61904762],0
n1,1,0.54955,0.358123,[ 8 19] ; [4 6],[ 8.75675676 18.24324324] ; [3.24324324 6.75675676],0
n2,1,0.549667,0.357914,[16 11] ; [7 3],[16.78378378 10.21621622] ; [6.21621622 3.78378378],0
d4,1,0.573713,0.316509,[62 14] ; [25  4],[62.97142857 13.02857143] ; [24.02857143  4.97142857],0
n3,1,0.598725,0.276923,[18  8] ; [6 4],[17.33333333  8.66666667] ; [6.66666667 3.33333333],0
r2,1,0.661518,0.191685,[62 13] ; [25  4],[62.74038462 12.25961538] ; [24.25961538  4.74038462],0
v3,1,0.668278,0.183622,[18 53] ; [ 8 19],[18.83673469 52.16326531] ; [ 7.16326531 19.83673469],0
a5,1,0.668609,0.183233,[48 28] ; [17 12],[47.04761905 28.95238095] ; [17.95238095 11.04761905],0
r1,1,0.690497,0.158548,[54 21] ; [22  7],[54.80769231 20.19230769] ; [21.19230769  7.80769231],0
d2,1,0.76225,0.091523,[29 47] ; [12 17],[29.67619048 46.32380952] ; [11.32380952 17.67619048],0
b1,1,0.78058,0.077598,[39 37] ; [14 15],[38.36190476 37.63809524] ; [14.63809524 14.36190476],0
a7,1,0.818664,0.052562,[49 27] ; [18 11],[48.4952381 27.5047619] ; [18.5047619 10.4952381],0
d5,1,0.927092,0.008373,[57 19] ; [22  7],[57.18095238 18.81904762] ; [21.81904762  7.18095238],0
a6,1,0.956175,0.00302,[45 31] ; [17 12],[44.87619048 31.12380952] ; [17.12380952 11.87619048],0
p8,1,0.993002,7.7e-05,[28 46] ; [11 18],[28.01941748 45.98058252] ; [10.98058252 18.01941748],0
