Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,44.540329,[129  30] ; [79 94],[99.61445783 59.38554217] ; [108.38554217  64.61445783],1
n1,1,0.35411,0.858675,[12 18] ; [19 18],[13.88059701 16.11940299] ; [17.11940299 19.88059701],0
b5,1,0.365555,0.818719,[91 71] ; [108  69],[95.09734513 66.90265487] ; [103.90265487  73.09734513],0
p4,1,0.387776,0.745906,[108  51] ; [111  64],[104.25449102  54.74550898] ; [114.74550898  60.25449102],0
b4,1,0.388777,0.742763,[99 63] ; [100  77],[95.09734513 66.90265487] ; [103.90265487  73.09734513],0
a1,1,0.393026,0.729559,[ 14 148] ; [ 11 166],[ 11.94690265 150.05309735] ; [ 13.05309735 163.94690265],0
n2,1,0.407055,0.687385,[26  4] ; [30  8],[24.70588235  5.29411765] ; [31.29411765  6.70588235],0
u2,1,0.413434,0.668903,[24 12] ; [26 19],[22.22222222 13.77777778] ; [27.77777778 17.22222222],0
u4,1,0.432572,0.615909,[  6 156] ; [  4 173],[  4.77876106 157.22123894] ; [  5.22123894 171.77876106],0
d3,1,0.443803,0.586429,[112  48] ; [117  60],[108.72403561  51.27596439] ; [120.27596439  56.72403561],0
s3,1,0.446267,0.580116,[132  25] ; [154  23],[134.43712575  22.56287425] ; [151.56287425  25.43712575],0
b1,1,0.448977,0.573233,[63 99] ; [ 76 101],[66.42477876 95.57522124] ; [ 72.57522124 104.42477876],0
p7,1,0.512993,0.427957,[107  47] ; [113  58],[104.24615385  49.75384615] ; [115.75384615  55.24615385],0
v4,1,0.530049,0.394298,[155   6] ; [166   9],[153.8125   7.1875] ; [167.1875   7.8125],0
p11,1,0.53398,0.386811,[129  33] ; [136  41],[126.63716814  35.36283186] ; [138.36283186  38.63716814],0
n3,1,0.588388,0.292869,[21 10] ; [28 10],[22.01449275  8.98550725] ; [26.98550725 11.01449275],0
s6,1,0.596423,0.280425,[136  22] ; [147  28],[134.27627628  23.72372372] ; [148.72372372  26.27627628],0
a6,1,0.616921,0.250219,[103  56] ; [110  67],[100.79464286  58.20535714] ; [112.20535714  64.79464286],0
r3,1,0.658374,0.195505,[157   5] ; [169   7],[156.24852071   5.75147929] ; [169.75147929   6.24852071],0
a7,1,0.731203,0.11801,[113  47] ; [128  49],[114.42136499  45.57863501] ; [126.57863501  50.42136499],0
p9,1,0.776278,0.080754,[138  20] ; [151  24],[137.12312312  20.87687688] ; [151.87687688  23.12312312],0
p2,1,0.845075,0.038183,[135  25] ; [149  26],[135.64179104  24.35820896] ; [148.35820896  26.64179104],0
s1,1,0.872589,0.025719,[  7 153] ; [  7 167],[  6.70658683 153.29341317] ; [  7.29341317 166.70658683],0
p6,1,0.880415,0.022633,[65 93] ; [ 73 101],[65.6746988 92.3253012] ; [ 72.3253012 101.6746988],0
