Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,38.742184,[35  6] ; [12 44],[19.86597938 21.13402062] ; [27.13402062 28.86597938],1
v4,1,0.245392,1.349349,[32  9] ; [37 18],[29.46875 11.53125] ; [39.53125 15.46875],0
p10,1,0.258415,1.277231,[ 8 34] ; [ 6 49],[ 6.06185567 35.93814433] ; [ 7.93814433 47.06185567],0
v3,1,0.35092,0.870128,[10 30] ; [18 35],[12.04301075 27.95698925] ; [15.95698925 37.04301075],0
u3,1,0.361874,0.831378,[6 5] ; [12 19],[4.71428571 6.28571429] ; [13.28571429 17.71428571],0
s8,1,0.365115,0.820222,[ 8 33] ; [ 7 48],[ 6.40625 34.59375] ; [ 8.59375 46.40625],0
s6,1,0.422466,0.643446,[19 22] ; [21 34],[17.08333333 23.91666667] ; [22.91666667 32.08333333],0
p5,1,0.450645,0.569028,[ 1 41] ; [ 3 52],[ 1.73195876 40.26804124] ; [ 2.26804124 52.73195876],0
s4,1,0.461828,0.541462,[ 9 32] ; [ 9 47],[ 7.60824742 33.39175258] ; [10.39175258 45.60824742],0
b2,1,0.464214,0.535714,[ 8 20] ; [12 20],[ 9.33333333 18.66666667] ; [10.66666667 21.33333333],0
b3,1,0.464214,0.535714,[ 8 20] ; [12 20],[ 9.33333333 18.66666667] ; [10.66666667 21.33333333],0
b4,1,0.483197,0.491639,[24 18] ; [28 28],[22.28571429 19.71428571] ; [29.71428571 26.28571429],0
s1,1,0.526417,0.401304,[ 3 39] ; [ 6 49],[ 3.89690722 38.10309278] ; [ 5.10309278 49.89690722],0
s3,1,0.54912,0.358896,[17 25] ; [19 36],[15.58762887 26.41237113] ; [20.41237113 34.58762887],0
r4,1,0.556778,0.345314,[25 17] ; [30 26],[23.57142857 18.42857143] ; [31.42857143 24.57142857],0
b1,1,0.590136,0.290132,[27 15] ; [33 23],[25.71428571 16.28571429] ; [34.28571429 21.71428571],0
a1,1,0.630039,0.232008,[ 5 37] ; [ 5 51],[ 4.28571429 37.71428571] ; [ 5.71428571 50.28571429],0
n1,1,0.671763,0.179547,[ 8 15] ; [ 9 13],[ 8.68888889 14.31111111] ; [ 8.31111111 13.68888889],0
p2,1,0.679988,0.170139,[19 23] ; [23 33],[18. 24.] ; [24. 32.],0
p8,1,0.7313,0.117922,[12 30] ; [14 41],[11.25773196 30.74226804] ; [14.74226804 40.25773196],0
u2,1,0.75344,0.098663,[5 6] ; [12 18],[4.56097561 6.43902439] ; [12.43902439 17.56097561],0
b5,1,0.769841,0.085604,[22 20] ; [31 25],[22.71428571 19.28571429] ; [30.28571429 25.71428571],0
n4,1,0.776992,0.080226,[24 18] ; [33 22],[24.68041237 17.31958763] ; [32.31958763 22.68041237],0
s2,1,0.838763,0.041402,[11 30] ; [14 42],[10.56701031 30.43298969] ; [14.43298969 41.56701031],0
p6,1,0.857182,0.032386,[ 6 34] ; [ 9 46],[ 6.31578947 33.68421053] ; [ 8.68421053 46.31578947],0
p4,1,0.884002,0.021286,[14 27] ; [18 37],[13.66666667 27.33333333] ; [18.33333333 36.66666667],0
p3,1,0.963756,0.002065,[13 28] ; [18 38],[13.10309278 27.89690722] ; [17.89690722 38.10309278],0
n6,1,0.983072,0.00045,[23 19] ; [30 25],[22.94845361 19.05154639] ; [30.05154639 24.94845361],0
