Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,43.454294,[183 113] ; [ 42 105],[150.33860045 145.66139955] ; [74.66139955 72.33860045],1
b4,1,0.438304,0.600718,[189 115] ; [87 62],[185.21854305 118.78145695] ; [90.78145695 58.21854305],0
u4,1,0.444704,0.584115,[ 10 294] ; [  3 146],[  8.72406181 295.27593819] ; [  4.27593819 144.72406181],0
a4,1,0.473848,0.512989,[149 154] ; [67 80],[145.44 157.56] ; [70.56 76.44],0
u2,1,0.495659,0.464218,[42 31] ; [23 22],[40.21186441 32.78813559] ; [24.78813559 20.21186441],0
n5,1,0.525913,0.402282,[247  53] ; [119  30],[244.54342984  55.45657016] ; [121.45657016  27.54342984],0
n4,1,0.530566,0.393307,[249  54] ; [118  30],[246.5654102  56.4345898] ; [120.4345898  27.5654102],0
a8,1,0.589868,0.290551,[ 45 223] ; [ 20 116],[ 43.11881188 224.88118812] ; [ 21.88118812 114.11881188],0
s3,1,0.615582,0.252126,[166 132] ; [85 61],[168.46396396 129.53603604] ; [82.53603604 63.46396396],0
p1,1,0.621479,0.243795,[ 28 274] ; [ 16 133],[ 29.46341463 272.53658537] ; [ 14.53658537 134.46341463],0
s6,1,0.646001,0.21098,[211  83] ; [101  44],[208.9476082  85.0523918] ; [103.0523918  41.9476082],0
n3,1,0.65281,0.202376,[37 12] ; [22  9],[36.1375 12.8625] ; [22.8625  8.1375],0
b5,1,0.668565,0.183286,[196 108] ; [93 56],[193.94260486 110.05739514] ; [95.05739514 53.94260486],0
p5,1,0.680049,0.170071,[ 41 260] ; [ 22 124],[ 42.42281879 258.57718121] ; [ 20.57718121 125.42281879],0
a1,1,0.68978,0.159324,[ 17 287] ; [  7 142],[ 16.10596026 287.89403974] ; [  7.89403974 141.10596026],0
s5,1,0.74157,0.108751,[114 180] ; [57 84],[115.57241379 178.42758621] ; [55.42758621 85.57241379],0
b3,1,0.960482,0.002455,[ 80 111] ; [42 59],[ 79.80136986 111.19863014] ; [42.19863014 58.80136986],0
b2,1,0.960482,0.002455,[ 80 111] ; [42 59],[ 79.80136986 111.19863014] ; [42.19863014 58.80136986],0
u3,1,0.994772,4.3e-05,[46 28] ; [28 17],[46.01680672 27.98319328] ; [27.98319328 17.01680672],0
