Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,43.912358,[65  9] ; [14 34],[47.91803279 26.08196721] ; [31.08196721 16.91803279],1
n6,1,0.557299,0.344402,[48 26] ; [28 19],[46.47933884 27.52066116] ; [29.52066116 17.47933884],0
p4,1,0.560817,0.338292,[21 53] ; [16 32],[22.44262295 51.55737705] ; [14.55737705 33.44262295],0
p7,1,0.593193,0.285385,[25 49] ; [14 34],[23.6557377 50.3442623] ; [15.3442623 32.6557377],0
n4,1,0.616802,0.250389,[45 29] ; [27 21],[43.67213115 30.32786885] ; [28.32786885 19.67213115],0
p8,1,0.62557,0.238117,[18 55] ; [10 38],[16.89256198 56.10743802] ; [11.10743802 36.89256198],0
s6,1,0.645231,0.211965,[18 53] ; [14 34],[19.09243697 51.90756303] ; [12.90756303 35.09243697],0
d3,1,0.667886,0.184085,[43 31] ; [26 22],[41.85245902 32.14754098] ; [27.14754098 20.85245902],0
b3,1,0.670732,0.180747,[15 37] ; [10 20],[15.85365854 36.14634146] ; [ 9.14634146 20.85365854],0
b2,1,0.670732,0.180747,[15 37] ; [10 20],[15.85365854 36.14634146] ; [ 9.14634146 20.85365854],0
a8,1,0.718712,0.129731,[ 7 58] ; [ 4 42],[ 6.44144144 58.55855856] ; [ 4.55855856 41.44144144],0
p5,1,0.755773,0.096744,[ 1 73] ; [ 1 47],[ 1.21311475 72.78688525] ; [ 0.78688525 47.21311475],0
p12,1,0.755773,0.096744,[ 1 73] ; [ 1 47],[ 1.21311475 72.78688525] ; [ 0.78688525 47.21311475],0
p3,1,0.803635,0.061824,[20 54] ; [12 36],[19.40983607 54.59016393] ; [12.59016393 35.40983607],0
p1,1,0.859027,0.031546,[ 4 69] ; [ 3 45],[ 4.2231405 68.7768595] ; [ 2.7768595 45.2231405],0
s7,1,0.898683,0.016212,[10 59] ; [ 6 38],[ 9.7699115 59.2300885] ; [ 6.2300885 37.7699115],0
s2,1,0.901136,0.015432,[ 7 65] ; [ 5 43],[ 7.2 64.8] ; [ 4.8 43.2],0
p9,1,0.918378,0.010501,[20 53] ; [13 33],[20.24369748 52.75630252] ; [12.75630252 33.24369748],0
p6,1,0.987113,0.000261,[14 58] ; [ 9 37],[14.03389831 57.96610169] ; [ 8.96610169 37.03389831],0
s1,1,0.987687,0.000238,[ 3 70] ; [ 2 46],[ 3.01652893 69.98347107] ; [ 1.98347107 46.01652893],0
v3,1,0.993967,5.7e-05,[16 54] ; [11 37],[16.01694915 53.98305085] ; [10.98305085 37.01694915],0
