Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,27.868554,[235  75] ; [84 78],[209.51271186 100.48728814] ; [109.48728814  52.51271186],1
n4,1,0.074355,3.184172,[255  56] ; [120  40],[247.61146497  63.38853503] ; [127.38853503  32.61146497],0
d3,1,0.08337,2.997948,[220  90] ; [101  59],[211.72340426  98.27659574] ; [109.27659574  50.72340426],0
v2,1,0.090401,2.867214,[193 109] ; [87 69],[184.62882096 117.37117904] ; [95.37117904 60.62882096],0
r2,1,0.111224,2.536738,[292  14] ; [145  13],[288.19396552  17.80603448] ; [148.80603448   9.19396552],0
s6,1,0.116476,2.464084,[204  99] ; [96 64],[196.32829374 106.67170626] ; [103.67170626  56.32829374],0
n5,1,0.122524,2.384758,[244  66] ; [115  44],[237.29211087  72.70788913] ; [121.70788913  37.29211087],0
r1,1,0.129121,2.303038,[259  50] ; [125  35],[252.9978678  56.0021322] ; [131.0021322  28.9978678],0
d5,1,0.133972,2.24586,[254  55] ; [123  38],[247.85744681  61.14255319] ; [129.14255319  31.85744681],0
a2,1,0.135249,2.231199,[ 69 242] ; [ 46 116],[ 75.61310782 235.38689218] ; [ 39.38689218 122.61310782],0
d4,1,0.146866,2.104502,[260  49] ; [126  34],[254.31556503  54.68443497] ; [131.68443497  28.31556503],0
s1,1,0.198648,1.652285,[  7 302] ; [  7 152],[  9.24358974 299.75641026] ; [  4.75641026 154.24358974],0
b5,1,0.228004,1.45327,[176 135] ; [101  61],[182.12896406 128.87103594] ; [94.87103594 67.12896406],0
u1,1,0.244071,1.356926,[ 50 261] ; [ 33 129],[ 54.57293869 256.42706131] ; [ 28.42706131 133.57293869],0
b1,1,0.301086,1.069378,[121 190] ; [71 91],[126.2410148 184.7589852] ; [65.7589852 96.2410148],0
n2,1,0.330551,0.94674,[37 10] ; [30 13],[34.98888889 12.01111111] ; [32.01111111 10.98888889],0
u4,1,0.337176,0.921138,[  8 303] ; [  2 160],[  6.57505285 304.42494715] ; [  3.42494715 158.57505285],0
a4,1,0.337754,0.918937,[132 178] ; [76 85],[136.90021231 173.09978769] ; [71.09978769 89.90021231],0
a1,1,0.435122,0.609112,[ 21 290] ; [  8 154],[ 19.06765328 291.93234672] ; [  9.93234672 152.06765328],0
s3,1,0.457065,0.553073,[166 140] ; [92 67],[169.78064516 136.21935484] ; [88.21935484 70.78064516],0
u2,1,0.571722,0.31981,[47 36] ; [26 16],[48.472 34.528] ; [24.528 17.472],0
s2,1,0.573037,0.317627,[147 162] ; [81 80],[149.89787234 159.10212766] ; [78.10212766 82.89787234],0
a8,1,0.624134,0.2401,[ 52 232] ; [ 29 114],[ 53.8735363 230.1264637] ; [ 27.1264637 115.8735363],0
a6,1,0.667398,0.184661,[207 102] ; [111  50],[209.06808511  99.93191489] ; [108.93191489  52.06808511],0
r3,1,0.667746,0.18425,[299  11] ; [154   7],[298.15286624  11.84713376] ; [154.84713376   6.15286624],0
b4,1,0.681178,0.168803,[177 134] ; [89 73],[174.89640592 136.10359408] ; [91.10359408 70.89640592],0
a3,1,0.686674,0.162709,[228  81] ; [116  45],[226.16170213  82.83829787] ; [117.83829787  43.16170213],0
n3,1,0.710838,0.137442,[34 12] ; [34 10],[34.75555556 11.24444444] ; [33.24444444 10.75555556],0
s7,1,0.711066,0.137214,[150 143] ; [77 79],[148.13140312 144.86859688] ; [78.86859688 77.13140312],0
d2,1,0.828271,0.047054,[145 165] ; [77 84],[146.11464968 163.88535032] ; [75.88535032 85.11464968],0
u3,1,0.923077,0.009324,[43 39] ; [24 21],[43.25984252 38.74015748] ; [23.74015748 21.25984252],0
n1,1,0.942416,0.005218,[15 31] ; [14 28],[15.15909091 30.84090909] ; [13.84090909 28.15909091],0
b3,1,0.982802,0.000465,[ 78 115] ; [45 66],[ 78.08881579 114.91118421] ; [44.91118421 66.08881579],0
b2,1,0.982802,0.000465,[ 78 115] ; [45 66],[ 78.08881579 114.91118421] ; [44.91118421 66.08881579],0
