Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,2e-06,22.317067,[14 65] ; [36 29],[27.43055556 51.56944444] ; [22.56944444 42.43055556],1
s6,1,0.612387,0.256714,[66 13] ; [53 13],[64.83448276 14.16551724] ; [54.16551724 11.83448276],0
a8,1,0.613922,0.254503,[ 8 68] ; [ 8 52],[ 8.94117647 67.05882353] ; [ 7.05882353 52.94117647],0
p3,1,0.629123,0.233253,[38 42] ; [34 32],[39.45205479 40.54794521] ; [32.54794521 33.45205479],0
b2,1,0.671145,0.180265,[17 32] ; [16 25],[17.96666667 31.03333333] ; [15.03333333 25.96666667],0
b3,1,0.671145,0.180265,[17 32] ; [16 25],[17.96666667 31.03333333] ; [15.03333333 25.96666667],0
s4,1,0.684764,0.164812,[19 60] ; [14 52],[17.97931034 61.02068966] ; [15.02068966 50.97931034],0
n4,1,0.71519,0.133148,[61 19] ; [52 14],[61.91780822 18.08219178] ; [51.08219178 14.91780822],0
b5,1,0.739455,0.110606,[41 39] ; [32 34],[40. 40.] ; [33. 33.],0
u3,1,0.7437,0.106901,[18 10] ; [7 3],[18.42105263  9.57894737] ; [6.57894737 3.42105263],0
p11,1,0.748859,0.102492,[60 20] ; [51 15],[60.82191781 19.17808219] ; [50.17808219 15.82191781],0
a1,1,0.811893,0.056637,[ 3 77] ; [ 2 64],[ 2.73972603 77.26027397] ; [ 2.26027397 63.73972603],0
s2,1,0.86029,0.030978,[51 29] ; [43 23],[51.50684932 28.49315068] ; [42.49315068 23.50684932],0
p8,1,0.86259,0.029956,[43 37] ; [34 31],[42.48275862 37.51724138] ; [34.51724138 30.48275862],0
b1,1,0.966763,0.001736,[33 47] ; [27 39],[32.87671233 47.12328767] ; [27.12328767 38.87671233],0
n5,1,0.979443,0.000664,[58 22] ; [47 18],[57.93103448 22.06896552] ; [47.06896552 17.93103448],0
n6,1,0.984143,0.000395,[69 11] ; [57  9],[69.04109589 10.95890411] ; [56.95890411  9.04109589],0
