Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,1.8e-05,18.387294,[12 73] ; [20 20],[21.76 63.24] ; [10.24 29.76],1
d5,1,0.529671,0.395022,[54 30] ; [28 12],[55.5483871 28.4516129] ; [26.4516129 13.5483871],0
p8,1,0.539563,0.376351,[30 55] ; [16 23],[31.53225806 53.46774194] ; [14.46774194 24.53225806],0
a5,1,0.570227,0.322303,[40 45] ; [21 19],[41.48 43.52] ; [19.52 20.48],0
a6,1,0.579817,0.30653,[47 38] ; [20 20],[45.56 39.44] ; [21.44 18.56],0
p1,1,0.584562,0.298917,[ 9 76] ; [ 3 37],[ 8.16 76.84] ; [ 3.84 36.16],0
n1,1,0.602348,0.271469,[11 25] ; [5 8],[11.75510204 24.24489796] ; [4.24489796 8.75510204],0
n2,1,0.602698,0.270946,[22 14] ; [9 4],[22.7755102 13.2244898] ; [8.2244898 4.7755102],0
n4,1,0.60656,0.265214,[49 36] ; [25 15],[50.32 34.68] ; [23.68 16.32],0
d1,1,0.610814,0.258992,[30 55] ; [16 24],[31.28 53.72] ; [14.72 25.28],0
n5,1,0.631785,0.229648,[53 31] ; [27 13],[54.19354839 29.80645161] ; [25.80645161 14.19354839],0
b4,1,0.645123,0.212104,[43 42] ; [22 18],[44.2 40.8] ; [20.8 19.2],0
d3,1,0.647441,0.209142,[42 41] ; [22 18],[43.18699187 39.81300813] ; [20.81300813 19.18699187],0
p6,1,0.652253,0.203072,[22 60] ; [12 27],[23.04132231 58.95867769] ; [10.95867769 28.04132231],0
b1,1,0.677103,0.173405,[37 48] ; [19 21],[38.08 46.92] ; [17.92 22.08],0
b2,1,0.677741,0.17268,[18 29] ; [10 13],[18.8 28.2] ; [ 9.2 13.8],0
b3,1,0.677741,0.17268,[18 29] ; [10 13],[18.8 28.2] ; [ 9.2 13.8],0
u2,1,0.716854,0.131527,[17 25] ; [6 7],[17.56363636 24.43636364] ; [5.43636364 7.56363636],0
v4,1,0.765549,0.088924,[66 19] ; [32  8],[66.64 18.36] ; [31.36  8.64],0
u3,1,0.782642,0.076108,[13 28] ; [5 9],[13.41818182 27.58181818] ; [4.58181818 9.41818182],0
a4,1,0.823849,0.049549,[29 55] ; [13 27],[28.4516129 55.5483871] ; [13.5483871 26.4516129],0
n6,1,0.877415,0.023792,[62 22] ; [29 11],[61.64516129 22.35483871] ; [29.35483871 10.64516129],0
s4,1,0.885816,0.020621,[14 71] ; [ 7 33],[14.28 70.72] ; [ 6.72 33.28],0
u1,1,0.942795,0.005149,[ 4 81] ; [ 2 38],[ 4.08 80.92] ; [ 1.92 38.08],0
p12,1,0.943351,0.005049,[ 2 83] ; [ 1 38],[ 2.05645161 82.94354839] ; [ 0.94354839 38.05645161],0
r4,1,0.951073,0.003765,[42 43] ; [20 20],[42.16 42.84] ; [19.84 20.16],0
r2,1,0.980459,0.0006,[60 23] ; [29 11],[60.05691057 22.94308943] ; [28.94308943 11.05691057],0
b5,1,1.0,0.0,[51 34] ; [24 16],[51. 34.] ; [24. 16.],0
