Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,49.935179,[16 39] ; [130  31],[37.17592593 17.82407407] ; [108.82407407  52.17592593],1
n1,1,0.279041,1.171756,[7 5] ; [ 9 14],[5.48571429 6.51428571] ; [10.51428571 12.48571429],0
p12,1,0.301699,1.06667,[ 6 47] ; [ 28 134],[ 8.38139535 44.61860465] ; [ 25.61860465 136.38139535],0
d2,1,0.332877,0.937673,[34 21] ; [88 74],[30.92165899 24.07834101] ; [91.07834101 70.92165899],0
a3,1,0.339024,0.914117,[41 14] ; [129  31],[43.48837209 11.51162791] ; [126.51162791  33.48837209],0
p1,1,0.363873,0.824483,[ 7 48] ; [ 29 132],[ 9.16666667 45.83333333] ; [ 26.83333333 134.16666667],0
s3,1,0.380323,0.769658,[36 19] ; [94 66],[33.25581395 21.74418605] ; [96.74418605 63.25581395],0
p9,1,0.439719,0.597015,[49  5] ; [152  10],[50.25  3.75] ; [150.75  11.25],0
a5,1,0.453676,0.561451,[43 12] ; [134  28],[44.86175115 10.13824885] ; [132.13824885  29.86175115],0
b1,1,0.456001,0.555692,[29 26] ; [76 86],[26.61290323 28.38709677] ; [78.38709677 83.61290323],0
n5,1,0.477751,0.503994,[43 12] ; [132  28],[44.76744186 10.23255814] ; [130.23255814  29.76744186],0
d5,1,0.517499,0.418875,[47  7] ; [135  27],[45.5  8.5] ; [136.5  25.5],0
p5,1,0.542651,0.370649,[12 43] ; [ 42 120],[13.68663594 41.31336406] ; [ 40.31336406 121.68663594],0
s1,1,0.620159,0.245643,[ 1 54] ; [  5 157],[ 1.52073733 53.47926267] ; [  4.47926267 157.52073733],0
p11,1,0.646872,0.209866,[46  9] ; [131  31],[44.86175115 10.13824885] ; [132.13824885  29.86175115],0
n3,1,0.652391,0.202899,[8 4] ; [17  6],[8.57142857 3.42857143] ; [16.42857143  6.57142857],0
d4,1,0.658253,0.195652,[45  9] ; [139  23],[46.  8.] ; [138.  24.],0
d1,1,0.674488,0.176397,[36 19] ; [111  51],[37.25806452 17.74193548] ; [109.74193548  52.25806452],0
s2,1,0.741943,0.108427,[33 22] ; [100  60],[34.02325581 20.97674419] ; [98.97674419 61.02325581],0
r3,1,0.76785,0.087136,[54  1] ; [155   4],[53.71495327  1.28504673] ; [155.28504673   3.71495327],0
a4,1,0.789799,0.07106,[30 25] ; [85 77],[29.14746544 25.85253456] ; [85.85253456 76.14746544],0
u2,1,0.824894,0.048954,[8 6] ; [20 13],[8.34042553 5.65957447] ; [19.65957447 13.34042553],0
a8,1,0.858016,0.032005,[ 8 45] ; [ 20 122],[ 7.61025641 45.38974359] ; [ 20.38974359 121.61025641],0
v3,1,0.862435,0.030024,[25 29] ; [71 87],[24.45283019 29.54716981] ; [71.54716981 86.45283019],0
p7,1,0.867187,0.027967,[48  7] ; [141  19],[48.34883721  6.65116279] ; [140.65116279  19.34883721],0
b3,1,0.900363,0.015676,[21 23] ; [48 55],[20.65306122 23.34693878] ; [48.34693878 54.65306122],0
b2,1,0.900363,0.015676,[21 23] ; [48 55],[20.65306122 23.34693878] ; [48.34693878 54.65306122],0
a1,1,0.918935,0.010358,[ 5 50] ; [ 14 148],[ 4.8156682 50.1843318] ; [ 14.1843318 147.8156682],0
n2,1,0.944322,0.004877,[9 3] ; [17  6],[8.91428571 3.08571429] ; [17.08571429  5.91428571],0
p8,1,0.983184,0.000444,[42 12] ; [125  36],[41.94418605 12.05581395] ; [125.05581395  35.94418605],0
