Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,139.594867,[31 70] ; [238  23],[75.05248619 25.94751381] ; [193.94751381  67.05248619],1
a6,1,0.501493,0.451776,[65 37] ; [176  85],[67.71900826 34.28099174] ; [173.28099174  87.71900826],0
b2,1,0.530292,0.393831,[36 38] ; [78 98],[33.744 40.256] ; [80.256 95.744],0
b3,1,0.530292,0.393831,[36 38] ; [78 98],[33.744 40.256] ; [80.256 95.744],0
a7,1,0.548838,0.359403,[74 28] ; [181  80],[71.65289256 30.34710744] ; [183.34710744  77.65289256],0
p8,1,0.612025,0.257236,[62 38] ; [153 106],[59.88857939 40.11142061] ; [155.11142061 103.88857939],0
p3,1,0.619066,0.247183,[59 43] ; [159 103],[61.08791209 40.91208791] ; [156.91208791 105.08791209],0
d3,1,0.630845,0.230916,[69 33] ; [184  78],[70.8956044 31.1043956] ; [182.1043956  79.8956044],0
b1,1,0.639388,0.219543,[37 65] ; [102 160],[38.95054945 63.04945055] ; [100.04945055 161.95054945],0
p2,1,0.643517,0.214172,[86 16] ; [225  36],[87.38842975 14.61157025] ; [223.61157025  37.38842975],0
n4,1,0.648573,0.207704,[86 16] ; [214  46],[84.53038674 17.46961326] ; [215.46961326  44.53038674],0
a8,1,0.672361,0.178853,[18 73] ; [ 43 199],[16.66966967 74.33033033] ; [ 44.33033033 197.66966967],0
p7,1,0.727623,0.121305,[73 27] ; [180  73],[71.6713881 28.3286119] ; [181.3286119  71.6713881],0
s1,1,0.819368,0.052147,[ 4 97] ; [  9 251],[ 3.63711911 97.36288089] ; [  9.36288089 250.63711911],0
v3,1,0.947452,0.004344,[47 53] ; [118 131],[47.27793696 52.72206304] ; [117.72206304 131.27793696],0
