Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.000292,13.121517,[ 24 119] ; [13 14],[ 31.12352941 111.87647059] ; [ 5.87647059 21.12352941],1
b1,1,0.217187,1.522859,[46 97] ; [12 15],[48.78823529 94.21176471] ; [ 9.21176471 17.78823529],0
b2,1,0.224658,1.474365,[12 49] ; [ 6 12],[13.89873418 47.10126582] ; [ 4.10126582 13.89873418],0
b3,1,0.224658,1.474365,[12 49] ; [ 6 12],[13.89873418 47.10126582] ; [ 4.10126582 13.89873418],0
a5,1,0.325813,0.965467,[70 73] ; [16 11],[72.34117647 70.65882353] ; [13.65882353 13.34117647],0
d3,1,0.356489,0.850223,[86 55] ; [19  8],[88.125 52.875] ; [16.875 10.125],0
n2,1,0.41092,0.676136,[35 21] ; [9 3],[36.23529412 19.76470588] ; [7.76470588 4.23529412],0
r1,1,0.445424,0.582271,[89 53] ; [19  8],[90.74556213 51.25443787] ; [17.25443787  9.74556213],0
b4,1,0.458154,0.5504,[79 64] ; [17 10],[80.75294118 62.24705882] ; [15.24705882 11.75294118],0
a7,1,0.506657,0.440965,[96 46] ; [20  7],[97.46745562 44.53254438] ; [18.53254438  8.46745562],0
p8,1,0.526657,0.400837,[53 89] ; [11 14],[54.41916168 87.58083832] ; [ 9.58083832 15.41916168],0
n6,1,0.529954,0.394479,[91 51] ; [19  8],[92.4260355 49.5739645] ; [17.5739645  9.4260355],0
p2,1,0.537439,0.380307,[96 45] ; [20  7],[97.35714286 43.64285714] ; [18.64285714  8.35714286],0
p12,1,0.613648,0.254897,[  3 140] ; [ 1 26],[  3.36470588 139.63529412] ; [ 0.63529412 26.36470588],0
p11,1,0.613963,0.254445,[88 55] ; [18  9],[89.16470588 53.83529412] ; [16.83529412 10.16470588],0
r2,1,0.615795,0.251822,[121  21] ; [24  3],[121.83431953  20.16568047] ; [23.16568047  3.83431953],0
r3,1,0.61908,0.247163,[126  17] ; [22  4],[125.23076923  17.76923077] ; [22.76923077  3.23076923],0
u1,1,0.713464,0.134842,[  8 135] ; [ 2 25],[  8.41176471 134.58823529] ; [ 1.58823529 25.41176471],0
a8,1,0.784283,0.074934,[  4 131] ; [ 1 24],[  4.21875 130.78125] ; [ 0.78125 24.21875],0
d4,1,0.801799,0.063011,[108  35] ; [21  6],[108.51176471  34.48823529] ; [20.48823529  6.51176471],0
p1,1,0.808139,0.058965,[  4 137] ; [ 1 26],[  4.19642857 136.80357143] ; [ 0.80357143 26.19642857],0
r4,1,0.827412,0.047534,[103  40] ; [20  7],[103.46470588  39.53529412] ; [19.53529412  7.46470588],0
n3,1,0.84579,0.037828,[38 19] ; [7 4],[37.72058824 19.27941176] ; [7.27941176 3.72058824],0
p5,1,0.895453,0.017268,[  6 135] ; [ 1 26],[  5.875 135.125] ; [ 1.125 25.875],0
n5,1,0.925983,0.00863,[45 97] ; [ 8 18],[44.79761905 97.20238095] ; [ 8.20238095 17.79761905],0
a6,1,0.959995,0.002516,[84 59] ; [16 11],[84.11764706 58.88235294] ; [15.88235294 11.11764706],0
p9,1,0.975514,0.000942,[97 45] ; [17  8],[96.93413174 45.06586826] ; [17.06586826  7.93413174],0
