Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,30.248155,[105  13] ; [12 16],[94.56164384 23.43835616] ; [22.43835616  5.56164384],1
r2,1,0.128823,2.306626,[103  13] ; [21  6],[100.58741259  15.41258741] ; [23.41258741  3.58741259],0
a2,1,0.132176,2.266755,[  7 111] ; [ 4 24],[  8.89041096 109.10958904] ; [ 2.10958904 25.89041096],0
b3,1,0.137198,2.209105,[36 44] ; [ 5 14],[33.13131313 46.86868687] ; [ 7.86868687 11.13131313],0
b2,1,0.137198,2.209105,[36 44] ; [ 5 14],[33.13131313 46.86868687] ; [ 7.86868687 11.13131313],0
u3,1,0.145607,2.117674,[13 18] ; [8 4],[15.13953488 15.86046512] ; [5.86046512 6.13953488],0
d2,1,0.154718,2.025103,[64 54] ; [11 17],[60.61643836 57.38356164] ; [14.38356164 13.61643836],0
s5,1,0.17034,1.879947,[51 61] ; [ 8 18],[47.88405797 64.11594203] ; [11.11594203 14.88405797],0
b5,1,0.186021,1.748854,[47 71] ; [15 13],[50.10958904 67.89041096] ; [11.89041096 16.10958904],0
p5,1,0.199555,1.645626,[25 92] ; [ 3 25],[22.59310345 94.40689655] ; [ 5.40689655 22.59310345],0
s1,1,0.349844,0.874025,[  4 113] ; [ 2 25],[  4.875 112.125] ; [ 1.125 25.875],0
a4,1,0.368971,0.807126,[57 60] ; [11 17],[54.86896552 62.13103448] ; [13.13103448 14.86896552],0
v1,1,0.401013,0.705287,[63 51] ; [13 15],[61.01408451 52.98591549] ; [14.98591549 13.01408451],0
n3,1,0.490021,0.47648,[17  9] ; [7 2],[17.82857143  8.17142857] ; [6.17142857 2.82857143],0
p8,1,0.493803,0.468229,[75 42] ; [16 12],[73.42758621 43.57241379] ; [17.57241379 10.42758621],0
d3,1,0.560634,0.338607,[62 56] ; [13 15],[60.61643836 57.38356164] ; [14.38356164 13.61643836],0
s2,1,0.627381,0.235629,[65 53] ; [14 14],[63.84931507 54.15068493] ; [15.15068493 12.84931507],0
b4,1,0.660857,0.192485,[62 56] ; [16 12],[63.04109589 54.95890411] ; [14.95890411 13.04109589],0
a6,1,0.714896,0.133436,[42 76] ; [11 17],[42.83561644 75.16438356] ; [10.16438356 17.83561644],0
a1,1,0.736152,0.113538,[  6 112] ; [ 1 27],[  5.65753425 112.34246575] ; [ 1.34246575 26.65753425],0
s4,1,0.736529,0.113201,[22 96] ; [ 6 22],[22.63013699 95.36986301] ; [ 5.36986301 22.63013699],0
a8,1,0.762883,0.091021,[15 98] ; [ 3 24],[14.52857143 98.47142857] ; [ 3.47142857 23.52857143],0
v2,1,0.798707,0.065036,[58 56] ; [13 14],[57.40425532 56.59574468] ; [13.59574468 13.40425532],0
r3,1,0.817582,0.053203,[108  10] ; [26  2],[108.30136986   9.69863014] ; [25.69863014  2.30136986],0
p1,1,0.832698,0.044623,[ 11 106] ; [ 3 25],[ 11.29655172 105.70344828] ; [ 2.70344828 25.29655172],0
s3,1,0.866308,0.028342,[69 48] ; [17 11],[69.39310345 47.60689655] ; [16.60689655 11.39310345],0
p7,1,0.951715,0.003667,[86 31] ; [20  7],[86.125 30.875] ; [19.875  7.125],0
p6,1,1.0,0.0,[54 63] ; [12 14],[54. 63.] ; [12. 14.],0
