Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,66.705239,[229  80] ; [48 94],[189.78492239 119.21507761] ; [87.21507761 54.78492239],1
d2,1,0.586624,0.295648,[131 179] ; [63 77],[133.64444444 176.35555556] ; [60.35555556 79.64444444],0
p5,1,0.605057,0.267436,[ 28 280] ; [ 15 126],[ 29.49665924 278.50334076] ; [ 13.50334076 127.49665924],0
b4,1,0.625454,0.238276,[178 132] ; [85 57],[180.37610619 129.62389381] ; [82.62389381 59.37610619],0
n2,1,0.634335,0.226228,[50 30] ; [32 16],[51.25 28.75] ; [30.75 17.25],0
p1,1,0.717421,0.130977,[ 23 285] ; [ 12 130],[ 23.95555556 284.04444444] ; [ 11.04444444 130.95555556],0
p12,1,0.751386,0.10037,[ 13 294] ; [  5 134],[ 12.39013453 294.60986547] ; [  5.60986547 133.39013453],0
n1,1,0.769374,0.085963,[28 50] ; [16 32],[27.23809524 50.76190476] ; [16.76190476 31.23809524],0
a1,1,0.889024,0.019471,[ 14 296] ; [  6 136],[ 13.71681416 296.28318584] ; [  6.28318584 135.71681416],0
n3,1,0.938058,0.006039,[54 26] ; [30 14],[54.19354839 25.80645161] ; [29.80645161 14.19354839],0
u4,1,0.942773,0.005153,[  2 308] ; [  1 141],[  2.05752212 307.94247788] ; [  0.94247788 141.05752212],0
n4,1,0.951242,0.003739,[224  86] ; [103  39],[224.2699115  85.7300885] ; [102.7300885  39.2699115],0
