Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,80.331846,[184 131] ; [ 41 173],[133.97920605 181.02079395] ; [ 91.02079395 122.97920605],1
n4,1,0.073985,3.19231,[264  59] ; [162  53],[255.75836431  67.24163569] ; [170.24163569  44.75836431],0
a7,1,0.117346,2.452387,[238  85] ; [145  70],[229.94237918  93.05762082] ; [153.05762082  61.94237918],0
s8,1,0.134359,2.241405,[168 154] ; [ 98 117],[159.5009311 162.4990689] ; [106.4990689 108.5009311],0
r2,1,0.14642,2.109156,[306  12] ; [200  14],[302.45864662  15.54135338] ; [203.54135338  10.45864662],0
s5,1,0.197598,1.660036,[129 186] ; [ 75 137],[121.93548387 193.06451613] ; [ 82.06451613 129.93548387],0
n6,1,0.245192,1.350494,[280  39] ; [182  34],[275.4728972  43.5271028] ; [186.5271028  29.4728972],0
u2,1,0.251494,1.314986,[34 36] ; [43 31],[37.43055556 32.56944444] ; [39.56944444 34.43055556],0
u4,1,0.27227,1.205273,[  7 317] ; [  2 214],[  5.4 318.6] ; [  3.6 212.4],0
a4,1,0.294063,1.100926,[147 176] ; [ 88 127],[141.08736059 181.91263941] ; [ 93.91263941 121.08736059],0
p12,1,0.337617,0.919459,[ 30 292] ; [ 15 200],[ 26.98324022 295.01675978] ; [ 18.01675978 196.98324022],0
a1,1,0.364787,0.821345,[ 21 303] ; [ 10 206],[ 18.6 305.4] ; [ 12.4 203.6],0
p2,1,0.386675,0.749374,[287  36] ; [196  19],[289.9795539  33.0204461] ; [193.0204461  21.9795539],0
a8,1,0.402266,0.701543,[ 52 239] ; [ 30 170],[ 48.598778 242.401222] ; [ 33.401222 166.598778],0
n3,1,0.426967,0.631061,[44 10] ; [36 12],[42.35294118 11.64705882] ; [37.64705882 10.35294118],0
p5,1,0.458541,0.549454,[ 48 276] ; [ 27 188],[ 45.08348794 278.91651206] ; [ 29.91651206 185.08348794],0
n1,1,0.477788,0.503908,[16 36] ; [18 30],[17.68 34.32] ; [16.32 31.68],0
n2,1,0.490382,0.475687,[43 10] ; [37 12],[41.56862745 11.43137255] ; [38.43137255 10.56862745],0
p6,1,0.583049,0.301331,[154 165] ; [108 105],[157.10150376 161.89849624] ; [104.89849624 108.10150376],0
s6,1,0.63459,0.225888,[221  97] ; [150  60],[223.44318182  94.55681818] ; [147.55681818  62.44318182],0
s2,1,0.634787,0.225626,[172 151] ; [110 105],[169.30483271 153.69516729] ; [112.69516729 102.30483271],0
b3,1,0.672412,0.178794,[ 76 133] ; [51 81],[ 77.83870968 131.16129032] ; [49.16129032 82.83870968],0
b2,1,0.672412,0.178794,[ 76 133] ; [51 81],[ 77.83870968 131.16129032] ; [49.16129032 82.83870968],0
v4,1,0.710272,0.138005,[311  10] ; [208   8],[310.24022346  10.75977654] ; [208.75977654   7.24022346],0
r4,1,0.72125,0.127298,[304  20] ; [201  15],[303.  21.] ; [202.  14.],0
b5,1,0.748729,0.102602,[186 138] ; [127  89],[187.8 136.2] ; [125.2  90.8],0
u3,1,0.750071,0.101471,[38 34] ; [41 33],[38.95890411 33.04109589] ; [40.04109589 33.95890411],0
s3,1,0.804573,0.061223,[185 134] ; [127  88],[186.38202247 132.61797753] ; [125.61797753  89.38202247],0
p1,1,0.807286,0.059501,[ 29 294] ; [ 18 197],[ 28.21747212 294.78252788] ; [ 18.78252788 196.21747212],0
s1,1,0.855077,0.033359,[ 10 312] ; [  6 206],[  9.64794007 312.35205993] ; [  6.35205993 205.64794007],0
p8,1,0.859762,0.031215,[215 104] ; [144  72],[214.05794393 104.94205607] ; [144.94205607  71.05794393],0
p4,1,0.935769,0.006495,[221 100] ; [148  68],[220.57541899 100.42458101] ; [148.42458101  67.57541899],0
