Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,102.453888,[207 149] ; [ 42 206],[146.7615894 209.2384106] ; [102.2384106 145.7615894],1
a4,1,0.43279,0.615324,[167 197] ; [108 145],[162.23662885 201.76337115] ; [112.76337115 140.23662885],0
p10,1,0.435964,0.606884,[340  23] ; [231  20],[337.5781759  25.4218241] ; [233.4218241  17.5781759],0
a6,1,0.446089,0.580571,[253 110] ; [169  84],[248.67857143 114.32142857] ; [173.32142857  79.67857143],0
v4,1,0.479044,0.501039,[347  13] ; [240  12],[345.29411765  14.70588235] ; [241.70588235  10.29411765],0
b5,1,0.488087,0.48074,[212 153] ; [154  99],[216.16504854 148.83495146] ; [149.83495146 103.16504854],0
s5,1,0.492616,0.470808,[128 223] ; [ 83 163],[124.05527638 226.94472362] ; [ 86.94472362 159.05527638],0
s2,1,0.603433,0.269849,[188 174] ; [125 126],[184.83849918 177.16150082] ; [128.16150082 122.83849918],0
b4,1,0.650002,0.205897,[213 152] ; [143 110],[210.25889968 154.74110032] ; [145.74110032 107.25889968],0
n3,1,0.660117,0.193382,[47 15] ; [39 15],[45.96551724 16.03448276] ; [40.03448276 13.96551724],0
u2,1,0.721925,0.126656,[46 35] ; [50 34],[47.12727273 33.87272727] ; [48.87272727 35.12727273],0
s3,1,0.741919,0.108447,[205 155] ; [139 111],[203.01639344 156.98360656] ; [140.98360656 109.01639344],0
p1,1,0.7842,0.074994,[ 31 334] ; [ 23 229],[ 31.94489465 333.05510535] ; [ 22.05510535 229.94489465],0
p6,1,0.842552,0.039454,[144 216] ; [ 98 152],[142.81967213 217.18032787] ; [ 99.18032787 150.81967213],0
n2,1,0.892395,0.018299,[48 14] ; [42 13],[47.69230769 14.30769231] ; [42.30769231 12.69230769],0
u3,1,0.926834,0.008432,[48 34] ; [48 35],[47.70909091 34.29090909] ; [48.29090909 34.70909091],0
s6,1,0.946863,0.004442,[248 111] ; [170  77],[247.62706271 111.37293729] ; [170.37293729  76.62706271],0
b2,1,0.959563,0.002571,[ 94 141] ; [62 94],[ 93.75959079 141.24040921] ; [62.24040921 93.75959079],0
b3,1,0.959563,0.002571,[ 94 141] ; [62 94],[ 93.75959079 141.24040921] ; [62.24040921 93.75959079],0
