Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,47.393551,[ 91 173] ; [105  46],[124.68433735 139.31566265] ; [71.31566265 79.68433735],1
d1,1,0.51562,0.422646,[135 137] ; [82 73],[138.2295082 133.7704918] ; [78.7704918 76.2295082],0
b2,1,0.543773,0.368592,[ 61 103] ; [29 58],[ 58.80478088 105.19521912] ; [31.19521912 55.80478088],0
b3,1,0.543773,0.368592,[ 61 103] ; [29 58],[ 58.80478088 105.19521912] ; [31.19521912 55.80478088],0
d4,1,0.577732,0.309915,[209  60] ; [124  31],[211.26650943  57.73349057] ; [121.73349057  33.26650943],0
n4,1,0.609885,0.260343,[187  83] ; [111  44],[189.31764706  80.68235294] ; [108.68235294  46.31764706],0
n3,1,0.618513,0.247963,[62 38] ; [24 12],[63.23529412 36.76470588] ; [22.76470588 13.23529412],0
n1,1,0.621259,0.244103,[37 63] ; [15 21],[38.23529412 61.76470588] ; [13.76470588 22.23529412],0
a8,1,0.67604,0.174618,[ 37 216] ; [ 23 119],[ 38.43037975 214.56962025] ; [ 21.56962025 120.43037975],0
u3,1,0.707093,0.141197,[48 49] ; [25 29],[46.89403974 50.10596026] ; [26.10596026 27.89403974],0
u4,1,0.716018,0.13234,[  4 268] ; [  3 152],[  4.45901639 267.54098361] ; [  2.54098361 152.45901639],0
s1,1,0.774395,0.082157,[ 12 254] ; [  6 147],[ 11.42720764 254.57279236] ; [  6.57279236 146.42720764],0
b5,1,0.781683,0.076799,[163 109] ; [95 60],[164.34660422 107.65339578] ; [93.65339578 61.34660422],0
a3,1,0.919064,0.010325,[174  96] ; [100  54],[174.48113208  95.51886792] ; [99.51886792 54.48113208],0
s3,1,0.945437,0.004684,[126 142] ; [70 80],[125.66507177 142.33492823] ; [70.33492823 79.66507177],0
p12,1,0.955103,0.00317,[ 12 259] ; [  7 147],[ 12.11529412 258.88470588] ; [  6.88470588 147.11529412],0
b1,1,0.972135,0.00122,[104 168] ; [59 96],[103.83138173 168.16861827] ; [59.16861827 95.83138173],0
