Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,105.07524,[217 149] ; [ 48 214],[154.44267516 211.55732484] ; [110.55732484 151.44267516],1
b4,1,0.241165,1.37377,[228 148] ; [149 117],[220.79750779 155.20249221] ; [156.20249221 109.79750779],0
p5,1,0.290638,1.116663,[ 50 322] ; [ 28 235],[ 45.69448819 326.30551181] ; [ 32.30551181 230.69448819],0
r2,1,0.330579,0.94663,[366   8] ; [256   9],[364.05007825   9.94992175] ; [257.94992175   7.05007825],0
a2,1,0.39054,0.737261,[ 90 286] ; [ 56 210],[ 85.50778816 290.49221184] ; [ 60.49221184 205.50778816],0
a8,1,0.390636,0.736961,[ 54 284] ; [ 33 213],[ 50.35273973 287.64726027] ; [ 36.64726027 209.35273973],0
s5,1,0.412757,0.670846,[131 229] ; [ 86 173],[126.20355412 233.79644588] ; [ 90.79644588 168.20355412],0
n3,1,0.516125,0.42163,[46 13] ; [40 15],[44.50877193 14.49122807] ; [41.49122807 13.50877193],0
v4,1,0.569565,0.32341,[368   8] ; [261   4],[368.96099844   7.03900156] ; [260.03900156   4.96099844],0
u3,1,0.580416,0.305563,[53 37] ; [56 33],[54.80446927 35.19553073] ; [54.19553073 34.80446927],0
b5,1,0.628613,0.233946,[219 157] ; [160 106],[221.96884735 154.03115265] ; [157.03115265 108.96884735],0
s6,1,0.671709,0.17961,[247 121] ; [178  81],[249.44178628 118.55821372] ; [175.55821372  83.44178628],0
s2,1,0.753405,0.098692,[190 182] ; [131 132],[188.0503937 183.9496063] ; [132.9496063 130.0503937],0
u2,1,0.761003,0.092516,[51 38] ; [53 36],[52. 37.] ; [52. 37.],0
n2,1,0.784606,0.074705,[44 13] ; [42 14],[43.38053097 13.61946903] ; [42.61946903 13.38053097],0
p6,1,0.836162,0.042768,[143 223] ; [101 163],[141.75238095 224.24761905] ; [102.24761905 161.75238095],0
n1,1,0.840778,0.04036,[18 38] ; [19 37],[18.5 37.5] ; [18.5 37.5],0
b2,1,0.851037,0.035267,[ 97 145] ; [ 65 101],[ 96.08823529 145.91176471] ; [ 65.91176471 100.08823529],0
b3,1,0.851037,0.035267,[ 97 145] ; [ 65 101],[ 96.08823529 145.91176471] ; [ 65.91176471 100.08823529],0
p1,1,0.912649,0.012034,[ 32 341] ; [ 22 242],[ 31.62009419 341.37990581] ; [ 22.37990581 241.62009419],0
s3,1,0.992797,8.1e-05,[207 160] ; [149 115],[207.05546751 159.94453249] ; [148.94453249 115.05546751],0
a4,1,0.993337,7e-05,[165 209] ; [117 148],[165.05164319 208.94835681] ; [116.94835681 148.05164319],0
