Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.153652,[81  9] ; [33 35],[64.93670886 25.06329114] ; [49.06329114 18.93670886],1
a1,1,0.436308,0.605974,[ 2 88] ; [ 3 65],[ 2.84810127 87.15189873] ; [ 2.15189873 65.84810127],0
n2,1,0.458196,0.550299,[19  8] ; [12  8],[17.80851064  9.19148936] ; [13.19148936  6.80851064],0
b5,1,0.523608,0.40678,[60 30] ; [42 26],[58.10126582 31.89873418] ; [43.89873418 24.10126582],0
p9,1,0.55244,0.352964,[62 27] ; [43 23],[60.29032258 28.70967742] ; [44.70967742 21.29032258],0
b2,1,0.578289,0.309009,[11 36] ; [12 30],[12.14606742 34.85393258] ; [10.85393258 31.14606742],0
b3,1,0.578289,0.309009,[11 36] ; [12 30],[12.14606742 34.85393258] ; [10.85393258 31.14606742],0
b4,1,0.641129,0.217269,[51 39] ; [36 32],[49.55696203 40.44303797] ; [37.44303797 30.55696203],0
a8,1,0.651461,0.204063,[11 71] ; [ 7 57],[10.10958904 71.89041096] ; [ 7.89041096 56.10958904],0
d2,1,0.757541,0.095303,[19 71] ; [13 55],[18.2278481 71.7721519] ; [13.7721519 54.2278481],0
p12,1,0.77576,0.081139,[ 2 88] ; [ 2 66],[ 2.27848101 87.72151899] ; [ 1.72151899 66.27848101],0
p2,1,0.776326,0.080718,[65 25] ; [47 20],[64.20382166 25.79617834] ; [47.79617834 19.20382166],0
p1,1,0.808258,0.058891,[ 9 80] ; [ 6 61],[ 8.55769231 80.44230769] ; [ 6.44230769 60.55769231],0
v3,1,0.843141,0.039155,[14 73] ; [10 57],[13.55844156 73.44155844] ; [10.44155844 56.55844156],0
n3,1,0.959196,0.002618,[16 11] ; [12  8],[16.08510638 10.91489362] ; [11.91489362  8.08510638],0
