Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,25.410924,[38 44] ; [ 8 70],[23.575 58.425] ; [22.425 55.575],1
p9,1,0.10649,2.605547,[69 15] ; [55 22],[64.69565217 19.30434783] ; [59.30434783 17.69565217],0
v4,1,0.107728,2.587235,[81  4] ; [69  9],[78.2208589  6.7791411] ; [71.7791411  6.2208589],0
p5,1,0.117712,2.447508,[ 7 78] ; [ 2 75],[ 4.72222222 80.27777778] ; [ 4.27777778 72.72222222],0
p4,1,0.140297,2.174703,[42 43] ; [30 49],[37.31707317 47.68292683] ; [34.68292683 44.31707317],0
a6,1,0.168526,1.896008,[64 22] ; [51 28],[59.93939394 26.06060606] ; [55.06060606 23.93939394],0
p8,1,0.174191,1.846501,[44 39] ; [33 45],[39.69565217 43.30434783] ; [37.30434783 40.69565217],0
s7,1,0.177654,1.817143,[32 52] ; [21 54],[28. 56.] ; [25. 50.],0
s3,1,0.200124,1.64147,[44 41] ; [33 46],[39.90853659 45.09146341] ; [37.09146341 41.90853659],0
p10,1,0.221378,1.495414,[64 20] ; [52 25],[60.52173913 23.47826087] ; [55.47826087 21.52173913],0
p7,1,0.242732,1.364658,[47 36] ; [35 39],[43.35031847 39.64968153] ; [38.64968153 35.35031847],0
b4,1,0.279446,1.169782,[55 31] ; [44 35],[51.6 34.4] ; [47.4 31.6],0
p6,1,0.286709,1.135012,[23 60] ; [16 62],[20.10559006 62.89440994] ; [18.89440994 59.10559006],0
p3,1,0.299907,1.074606,[32 52] ; [24 55],[28.85889571 55.14110429] ; [27.14110429 51.85889571],0
b5,1,0.300655,1.071289,[51 35] ; [53 26],[54.20606061 31.79393939] ; [49.79393939 29.20606061],0
s8,1,0.318885,0.993514,[29 57] ; [21 58],[26.06060606 59.93939394] ; [23.93939394 55.06060606],0
s5,1,0.336288,0.924532,[27 57] ; [20 59],[24.2208589 59.7791411] ; [22.7791411 56.2208589],0
n6,1,0.345427,0.890187,[58 26] ; [49 30],[55.14110429 28.85889571] ; [51.85889571 27.14110429],0
s1,1,0.355604,0.85336,[ 2 83] ; [ 4 75],[ 3.1097561 81.8902439] ; [ 2.8902439 76.1097561],0
n5,1,0.397795,0.714982,[30 55] ; [23 56],[27.4695122 57.5304878] ; [25.5304878 53.4695122],0
s2,1,0.519986,0.41392,[38 48] ; [31 48],[35.96363636 50.03636364] ; [33.03636364 45.96363636],0
d2,1,0.563508,0.333666,[32 54] ; [26 53],[30.23030303 55.76969697] ; [27.76969697 51.23030303],0
n3,1,0.580602,0.305263,[18 11] ; [20  9],[19. 10.] ; [19. 10.],0
a8,1,0.627878,0.234949,[ 2 75] ; [ 3 72],[ 2.53289474 74.46710526] ; [ 2.46710526 72.53289474],0
p2,1,0.632728,0.228379,[68 17] ; [60 18],[66.74846626 18.25153374] ; [61.25153374 16.74846626],0
u3,1,0.659827,0.193734,[15 11] ; [24 14],[15.84375 10.15625] ; [23.15625 14.84375],0
n2,1,0.66051,0.192905,[18 10] ; [17 12],[17.19298246 10.80701754] ; [17.80701754 11.19298246],0
b2,1,0.786734,0.0732,[13 29] ; [11 28],[12.44444444 29.55555556] ; [11.55555556 27.44444444],0
b3,1,0.786734,0.0732,[13 29] ; [11 28],[12.44444444 29.55555556] ; [11.55555556 27.44444444],0
p1,1,0.90078,0.015544,[ 4 81] ; [ 4 74],[ 4.17177914 80.82822086] ; [ 3.82822086 74.17177914],0
s4,1,0.904445,0.014412,[20 66] ; [19 60],[20.32727273 65.67272727] ; [18.67272727 60.32727273],0
u2,1,0.910948,0.012509,[14 12] ; [21 17],[14.21875 11.78125] ; [20.78125 17.21875],0
a1,1,0.951822,0.00365,[ 1 85] ; [ 1 78],[ 1.04242424 84.95757576] ; [ 0.95757576 78.04242424],0
