Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,44.812509,[11 41] ; [124  46],[31.62162162 20.37837838] ; [103.37837838  66.62162162],1
v4,1,0.561199,0.337632,[50  2] ; [166   4],[50.59459459  1.40540541] ; [165.40540541   4.59459459],0
d2,1,0.614362,0.253872,[25 27] ; [88 81],[26.58823529 25.41176471] ; [86.41176471 82.58823529],0
n2,1,0.632912,0.228132,[8 1] ; [23  5],[7.54054054 1.45945946] ; [23.45945946  4.54054054],0
n1,1,0.633677,0.227107,[5 4] ; [13 15],[4.37837838 4.62162162] ; [13.62162162 14.37837838],0
u1,1,0.734608,0.114922,[ 9 43] ; [ 33 137],[ 9.83783784 42.16216216] ; [ 32.16216216 137.83783784],0
p7,1,0.743831,0.106788,[46  5] ; [154  14],[46.57534247  4.42465753] ; [153.42465753  14.57534247],0
v2,1,0.810464,0.057517,[31 21] ; [97 71],[30.25454545 21.74545455] ; [97.74545455 70.25454545],0
b1,1,0.810722,0.057357,[23 29] ; [72 98],[22.25225225 29.74774775] ; [72.74774775 97.25225225],0
v3,1,0.842028,0.039721,[24 28] ; [74 92],[23.37614679 28.62385321] ; [74.62385321 91.37614679],0
v1,1,0.85168,0.03496,[33 19] ; [109  59],[33.56363636 18.43636364] ; [108.43636364  59.56363636],0
a2,1,0.855232,0.033287,[11 41] ; [ 38 132],[11.47747748 40.52252252] ; [ 37.52252252 132.47747748],0
a6,1,0.962106,0.002257,[32 20] ; [104  64],[32.14545455 19.85454545] ; [103.85454545  64.14545455],0
p1,1,1.0,0.0,[ 8 44] ; [ 26 143],[ 8. 44.] ; [ 26. 143.],0
