Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,36.903929,[ 5 49] ; [62 42],[22.89873418 31.10126582] ; [44.10126582 59.89873418],1
n3,1,0.096321,2.765432,[10 10] ; [26 10],[12.85714286  7.14285714] ; [23.14285714 12.85714286],0
p6,1,0.103262,2.654433,[13 41] ; [38 65],[17.54140127 36.45859873] ; [33.45859873 69.54140127],0
s6,1,0.128892,2.305795,[32 22] ; [72 29],[36.23225806 17.76774194] ; [67.76774194 33.23225806],0
n4,1,0.132806,2.259392,[35 20] ; [78 26],[39.08805031 15.91194969] ; [73.91194969 30.08805031],0
a8,1,0.197396,1.661538,[ 3 46] ; [12 79],[ 5.25 43.75] ; [ 9.75 81.25],0
p5,1,0.204352,1.610992,[ 7 48] ; [ 7 97],[ 4.8427673 50.1572327] ; [ 9.1572327 94.8427673],0
r3,1,0.220123,1.503567,[44 10] ; [93 12],[46.52830189  7.47169811] ; [90.47169811 14.52830189],0
s2,1,0.220662,1.500064,[24 31] ; [56 48],[27.67295597 27.32704403] ; [52.32704403 51.67295597],0
v4,1,0.236055,1.404001,[49  6] ; [99  6],[50.875  4.125] ; [97.125  7.875],0
u2,1,0.260434,1.266447,[14 21] ; [ 5 15],[12.09090909 22.90909091] ; [ 6.90909091 13.09090909],0
b2,1,0.260445,1.266391,[ 7 23] ; [18 33],[ 9.25925926 20.74074074] ; [15.74074074 35.25925926],0
b3,1,0.260445,1.266391,[ 7 23] ; [18 33],[ 9.25925926 20.74074074] ; [15.74074074 35.25925926],0
n2,1,0.273658,1.19832,[13  7] ; [29  8],[14.73684211  5.26315789] ; [27.26315789  9.73684211],0
b4,1,0.301194,1.068898,[33 22] ; [54 51],[29.90625 25.09375] ; [57.09375 47.90625],0
b5,1,0.304459,1.054561,[41 14] ; [70 35],[38.15625 16.84375] ; [72.84375 32.15625],0
s4,1,0.396542,0.718788,[10 45] ; [25 79],[12.10691824 42.89308176] ; [22.89308176 81.10691824],0
u3,1,0.472157,0.516923,[18 18] ; [ 8 12],[16.71428571 19.28571429] ; [ 9.28571429 10.71428571],0
p1,1,0.48423,0.489322,[ 6 49] ; [ 8 97],[ 4.8125 50.1875] ; [ 9.1875 95.8125],0
s3,1,0.572109,0.319167,[26 28] ; [55 49],[27.6835443 26.3164557] ; [53.3164557 50.6835443],0
v3,1,0.577912,0.309622,[17 37] ; [37 66],[18.57324841 35.42675159] ; [35.42675159 67.57324841],0
p8,1,0.71935,0.129116,[18 37] ; [37 67],[19.02515723 35.97484277] ; [35.97484277 68.02515723],0
a1,1,0.740947,0.109296,[ 2 53] ; [  5 100],[ 2.40625 52.59375] ; [  4.59375 100.40625],0
n5,1,0.757824,0.095073,[38 17] ; [75 30],[38.84375 16.15625] ; [74.15625 30.84375],0
p4,1,0.77252,0.083568,[27 27] ; [54 49],[27.85987261 26.14012739] ; [53.14012739 49.85987261],0
b1,1,0.786725,0.073206,[29 26] ; [53 52],[28.1875 26.8125] ; [53.8125 51.1875],0
p3,1,0.787064,0.072968,[21 34] ; [42 62],[21.79245283 33.20754717] ; [41.20754717 62.79245283],0
p12,1,0.787885,0.072392,[ 2 53] ; [  3 102],[ 1.71875 53.28125] ; [  3.28125 101.71875],0
p2,1,0.915467,0.011267,[38 17] ; [71 33],[37.70440252 17.29559748] ; [71.29559748 32.70440252],0
s1,1,0.956167,0.003021,[ 3 51] ; [ 6 98],[ 3.07594937 50.92405063] ; [ 5.92405063 98.07594937],0
