Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,5e-06,20.893915,[68 69] ; [25 90],[50.55952381 86.44047619] ; [42.44047619 72.55952381],1
n5,1,0.123011,2.378553,[78 55] ; [79 37],[83.85943775 49.14056225] ; [73.14056225 42.85943775],0
v2,1,0.141478,2.161807,[58 74] ; [37 70],[52.46861925 79.53138075] ; [42.53138075 64.46861925],0
p9,1,0.15137,2.058387,[99 35] ; [74 39],[93.85425101 40.14574899] ; [79.14574899 33.85425101],0
n1,1,0.191576,1.705455,[ 8 24] ; [14 21],[10.50746269 21.49253731] ; [11.49253731 23.50746269],0
a1,1,0.219433,1.508076,[ 11 126] ; [  5 112],[  8.62992126 128.37007874] ; [  7.37007874 109.62992126],0
r2,1,0.224586,1.474825,[118  17] ; [95 21],[114.56175299  20.43824701] ; [98.43824701 17.56175299],0
a2,1,0.231896,1.429194,[  4 133] ; [  7 110],[  5.93307087 131.06692913] ; [  5.06692913 111.93307087],0
p2,1,0.262888,1.253485,[98 38] ; [76 40],[93.9047619 42.0952381] ; [80.0952381 35.9047619],0
s3,1,0.280037,1.166909,[54 80] ; [38 75],[49.91093117 84.08906883] ; [42.08906883 70.91093117],0
n4,1,0.2865,1.135995,[79 57] ; [75 41],[83.11111111 52.88888889] ; [70.88888889 45.11111111],0
s1,1,0.357023,0.848339,[  4 131] ; [  6 108],[  5.42168675 129.57831325] ; [  4.57831325 109.42168675],0
v4,1,0.369873,0.804092,[120  16] ; [97 18],[117.57768924  18.42231076] ; [99.42231076 15.57768924],0
p12,1,0.38821,0.744541,[  5 130] ; [  7 109],[  6.45418327 128.54581673] ; [  5.54581673 110.45418327],0
p3,1,0.389992,0.738967,[43 93] ; [43 74],[46.22924901 89.77075099] ; [39.77075099 77.22924901],0
b2,1,0.395174,0.722962,[20 44] ; [17 52],[17.80451128 46.19548872] ; [19.19548872 49.80451128],0
b3,1,0.395174,0.722962,[20 44] ; [17 52],[17.80451128 46.19548872] ; [19.19548872 49.80451128],0
b5,1,0.44921,0.572643,[86 51] ; [68 49],[83.06299213 53.93700787] ; [70.93700787 46.06299213],0
u1,1,0.526676,0.4008,[  4 133] ; [  2 115],[  3.23622047 133.76377953] ; [  2.76377953 114.23622047],0
n3,1,0.531744,0.391057,[23 10] ; [26  8],[24.13432836  8.86567164] ; [24.86567164  9.13432836],0
n6,1,0.538674,0.378003,[99 36] ; [81 35],[96.812749 38.187251] ; [83.187251 32.812749],0
u3,1,0.541478,0.372807,[30 34] ; [30 42],[28.23529412 35.76470588] ; [31.76470588 40.23529412],0
p4,1,0.589205,0.291588,[49 84] ; [47 70],[51.072 81.928] ; [44.928 72.072],0
p11,1,0.661474,0.191738,[96 41] ; [79 38],[94.38976378 42.61023622] ; [80.61023622 36.38976378],0
p7,1,0.729852,0.119248,[66 66] ; [54 59],[64.65306122 67.34693878] ; [55.34693878 57.65306122],0
v1,1,0.803465,0.061934,[53 79] ; [44 70],[52.04878049 79.95121951] ; [44.95121951 69.04878049],0
a8,1,0.869652,0.026929,[ 16 116] ; [12 93],[ 15.59493671 116.40506329] ; [12.40506329 92.59493671],0
p8,1,0.882271,0.021931,[53 83] ; [43 70],[52.43373494 83.56626506] ; [43.56626506 69.43373494],0
b1,1,0.886825,0.020256,[55 82] ; [48 69],[55.55511811 81.44488189] ; [47.44488189 69.55511811],0
s4,1,0.895813,0.017148,[ 19 116] ; [17 99],[ 19.3625498 115.6374502] ; [16.6374502 99.3625498],0
p6,1,0.912311,0.012127,[ 28 107] ; [23 91],[ 27.65060241 107.34939759] ; [23.34939759 90.65060241],0
v3,1,0.946191,0.004555,[ 33 101] ; [28 84],[ 33.22764228 100.77235772] ; [27.77235772 84.22764228],0
p5,1,0.967153,0.001696,[  7 129] ; [  6 108],[  7.072 128.928] ; [  5.928 108.072],0
