Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,87.049963,[112  36] ; [ 78 197],[66.47754137 81.52245863] ; [123.52245863 151.47754137],1
a4,1,0.132834,2.259069,[63 85] ; [ 97 179],[55.8490566 92.1509434] ; [104.1509434 171.8490566],0
u3,1,0.148061,2.092112,[30 25] ; [46 62],[25.64417178 29.35582822] ; [50.35582822 57.64417178],0
a8,1,0.406643,0.688594,[ 16 114] ; [ 25 236],[ 13.63171355 116.36828645] ; [ 27.36828645 233.63171355],0
d2,1,0.444912,0.58358,[59 89] ; [100 177],[55.36941176 92.63058824] ; [103.63058824 173.36941176],0
d1,1,0.448069,0.575531,[72 76] ; [125 154],[68.28103044 79.71896956] ; [128.71896956 150.28103044],0
n2,1,0.554109,0.350007,[15  6] ; [66 36],[13.82926829  7.17073171] ; [67.17073171 34.82926829],0
s2,1,0.599628,0.275557,[ 34 114] ; [ 70 207],[ 36.21647059 111.78352941] ; [ 67.78352941 209.21647059],0
d3,1,0.662165,0.190904,[97 51] ; [175 101],[94.94339623 53.05660377] ; [177.05660377  98.94339623],0
s3,1,0.66414,0.188533,[53 93] ; [ 94 181],[50.97862233 95.02137767] ; [ 96.02137767 178.97862233],0
d4,1,0.701423,0.146996,[111  37] ; [203  74],[109.34588235  38.65411765] ; [204.65411765  72.34588235],0
a3,1,0.75115,0.100567,[92 55] ; [169 108],[90.48820755 56.51179245] ; [170.51179245 106.48820755],0
b2,1,0.779511,0.078375,[26 61] ; [44 95],[26.94690265 60.05309735] ; [43.05309735 95.94690265],0
b3,1,0.779511,0.078375,[26 61] ; [44 95],[26.94690265 60.05309735] ; [43.05309735 95.94690265],0
s4,1,0.78515,0.074318,[ 18 130] ; [ 31 244],[ 17.14420804 130.85579196] ; [ 31.85579196 243.14420804],0
b5,1,0.801736,0.063052,[91 57] ; [175 104],[92.19672131 55.80327869] ; [173.80327869 105.19672131],0
a1,1,0.838016,0.041792,[  7 141] ; [ 12 267],[  6.58548009 141.41451991] ; [ 12.41451991 266.58548009],0
u2,1,0.868632,0.027356,[28 27] ; [54 55],[27.5 27.5] ; [54.5 54.5],0
b4,1,0.91318,0.011887,[83 65] ; [158 121],[83.53161593 64.46838407] ; [157.46838407 121.53161593],0
n1,1,1.0,0.0,[ 7 14] ; [34 68],[ 7. 14.] ; [34. 68.],0
