Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,104.675607,[339  64] ; [45 76],[295.32824427 107.67175573] ; [88.67175573 32.32824427],1
b3,1,0.183892,1.765887,[ 99 155] ; [37 41],[104.04819277 149.95180723] ; [31.95180723 46.04819277],0
a8,1,0.231461,1.431863,[ 48 304] ; [ 11 106],[ 44.28144989 307.71855011] ; [ 14.71855011 102.28144989],0
s8,1,0.239291,1.384766,[196 205] ; [66 54],[201.65451056 199.34548944] ; [60.34548944 59.65451056],0
b4,1,0.240374,1.3784,[249 157] ; [67 54],[243.4459203 162.5540797] ; [72.5540797 48.4459203],0
u3,1,0.246436,1.343396,[57 26] ; [11  9],[54.7961165 28.2038835] ; [13.2038835  6.7961165],0
u4,1,0.286987,1.133703,[ 12 394] ; [  6 115],[ 13.86717268 392.13282732] ; [  4.13282732 116.86717268],0
u2,1,0.31212,1.021685,[54 29] ; [10  9],[52.07843137 30.92156863] ; [11.92156863  7.07843137],0
p6,1,0.31631,1.004145,[155 246] ; [50 64],[159.62135922 241.37864078] ; [45.37864078 68.62135922],0
v3,1,0.342669,0.900422,[169 214] ; [45 70],[164.58232932 218.41767068] ; [49.41767068 65.58232932],0
r3,1,0.359136,0.840913,[391  13] ; [114   6],[389.35114504  14.64885496] ; [115.64885496   4.35114504],0
a3,1,0.388768,0.742792,[323  81] ; [101  20],[326.27809524  77.72190476] ; [97.72190476 23.27809524],0
n6,1,0.434895,0.609717,[346  56] ; [99 20],[343.35892514  58.64107486] ; [101.64107486  17.35892514],0
p9,1,0.469199,0.523861,[347  54] ; [99 19],[344.5973025  56.4026975] ; [101.4026975  16.5973025],0
p5,1,0.482647,0.492877,[ 45 357] ; [ 16 102],[ 47.15769231 354.84230769] ; [ 13.84230769 104.15769231],0
p8,1,0.485381,0.48675,[221 178] ; [60 56],[217.70679612 181.29320388] ; [63.29320388 52.70679612],0
d4,1,0.48574,0.485949,[397   7] ; [118   1],[397.82026769   6.17973231] ; [117.17973231   1.82026769],0
n4,1,0.500922,0.452983,[323  83] ; [98 21],[325.57333333  80.42666667] ; [95.42666667 23.57333333],0
n5,1,0.550409,0.356584,[305  99] ; [93 26],[307.4416826  96.5583174] ; [90.5583174 28.4416826],0
p1,1,0.572959,0.317757,[ 37 367] ; [  9 111],[ 35.46564885 368.53435115] ; [ 10.53435115 109.46564885],0
a1,1,0.619147,0.247068,[ 22 384] ; [  8 113],[ 23.11195446 382.88804554] ; [  6.88804554 114.11195446],0
s6,1,0.631232,0.230394,[278 120] ; [79 38],[275.89514563 122.10485437] ; [81.10485437 35.89514563],0
a5,1,0.646356,0.210525,[342  64] ; [104  17],[343.59772296  62.40227704] ; [102.40227704  18.59772296],0
s2,1,0.65592,0.198517,[227 175] ; [65 55],[224.87356322 177.12643678] ; [67.12643678 52.87356322],0
v1,1,0.684957,0.164599,[225 171] ; [64 53],[223.0877193 172.9122807] ; [65.9122807 51.0877193],0
s1,1,0.686292,0.163129,[ 13 387] ; [  3 116],[ 12.33140655 387.66859345] ; [  3.66859345 115.33140655],0
p11,1,0.689029,0.160139,[319  87] ; [93 28],[317.40417457  88.59582543] ; [94.59582543 26.40417457],0
d5,1,0.706588,0.141709,[395   9] ; [118   2],[395.51908397   8.48091603] ; [117.48091603   2.51908397],0
n2,1,0.713852,0.134459,[60 28] ; [22 12],[59.14754098 28.85245902] ; [22.85245902 11.14754098],0
p3,1,0.77021,0.085322,[214 189] ; [65 54],[215.39655172 187.60344828] ; [63.60344828 55.39655172],0
s3,1,0.776154,0.080846,[235 163] ; [72 47],[236.33655706 161.66344294] ; [70.66344294 48.33655706],0
n3,1,0.87294,0.025576,[60 28] ; [23 10],[60.36363636 27.63636364] ; [22.63636364 10.36363636],0
p7,1,0.882674,0.02178,[253 141] ; [76 41],[253.67123288 140.32876712] ; [75.32876712 41.67123288],0
