Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,5e-06,21.013782,[17 35] ; [72 29],[30.24836601 21.75163399] ; [58.75163399 42.24836601],1
s4,1,0.103815,2.645929,[ 6 46] ; [23 80],[ 9.72903226 42.27096774] ; [19.27096774 83.72903226],0
s5,1,0.110612,2.545458,[ 8 41] ; [28 71],[11.91891892 37.08108108] ; [24.08108108 74.91891892],0
b1,1,0.125416,2.348342,[30 22] ; [46 57],[25.49677419 26.50322581] ; [50.50322581 52.49677419],0
s7,1,0.134606,2.238568,[13 34] ; [40 59],[17.06164384 29.93835616] ; [35.93835616 63.06164384],0
p1,1,0.14186,2.157667,[ 1 51] ; [ 8 95],[ 3.01935484 48.98064516] ; [ 5.98064516 97.01935484],0
d2,1,0.168009,1.900621,[19 32] ; [50 52],[23. 28.] ; [46. 56.],0
p9,1,0.198155,1.655918,[23 25] ; [58 40],[26.63013699 21.36986301] ; [54.36986301 43.63013699],0
a4,1,0.200237,1.640642,[17 34] ; [45 57],[20.66666667 30.33333333] ; [41.33333333 60.66666667],0
p10,1,0.203006,1.620616,[21 29] ; [52 46],[24.66216216 25.33783784] ; [48.33783784 49.66216216],0
v3,1,0.22674,1.461193,[11 38] ; [32 68],[14.1409396 34.8590604] ; [28.8590604 71.1409396],0
u2,1,0.244604,1.35386,[ 8 17] ; [16 18],[10.16949153 14.83050847] ; [13.83050847 20.16949153],0
b2,1,0.279619,1.168941,[12 16] ; [16 36],[ 9.8 18.2] ; [18.2 33.8],0
b3,1,0.279619,1.168941,[12 16] ; [16 36],[ 9.8 18.2] ; [18.2 33.8],0
b4,1,0.333882,0.933781,[24 28] ; [56 47],[26.83870968 25.16129032] ; [53.16129032 49.83870968],0
n4,1,0.366762,0.814605,[33 19] ; [57 45],[30.38961039 21.61038961] ; [59.61038961 42.38961039],0
n6,1,0.386063,0.751305,[29 22] ; [66 37],[31.46103896 19.53896104] ; [63.53896104 39.46103896],0
u3,1,0.417792,0.656517,[ 8 17] ; [14 19],[ 9.48275862 15.51724138] ; [12.51724138 20.48275862],0
s8,1,0.462975,0.538692,[12 39] ; [30 73],[13.90909091 37.09090909] ; [28.09090909 74.90909091],0
a8,1,0.486656,0.483911,[ 4 45] ; [11 81],[ 5.21276596 43.78723404] ; [ 9.78723404 82.21276596],0
n1,1,0.506882,0.440499,[ 9 20] ; [17 27],[10.32876712 18.67123288] ; [15.67123288 28.32876712],0
p2,1,0.529107,0.396107,[26 26] ; [57 46],[27.84516129 24.15483871] ; [55.15483871 47.84516129],0
a1,1,0.53519,0.384528,[ 5 47] ; [ 7 96],[ 4.02580645 47.97419355] ; [ 7.97419355 95.02580645],0
v2,1,0.570247,0.322269,[18 32] ; [40 58],[19.59459459 30.40540541] ; [38.40540541 59.59459459],0
v1,1,0.60176,0.272349,[19 32] ; [34 69],[17.55194805 33.44805195] ; [35.44805195 67.55194805],0
n2,1,0.701701,0.146708,[17 12] ; [29 17],[17.78666667 11.21333333] ; [28.21333333 17.78666667],0
s1,1,0.797911,0.065562,[ 4 48] ; [ 9 92],[ 4.41830065 47.58169935] ; [ 8.58169935 92.41830065],0
p7,1,0.838474,0.041553,[17 34] ; [35 65],[17.56291391 33.43708609] ; [34.43708609 65.56291391],0
p6,1,0.897041,0.016745,[ 8 42] ; [17 84],[ 8.2781457 41.7218543] ; [16.7218543 84.2781457],0
p8,1,0.941875,0.005316,[12 39] ; [23 77],[11.82119205 39.17880795] ; [23.17880795 76.82119205],0
p4,1,0.955759,0.003078,[14 36] ; [29 73],[14.14473684 35.85526316] ; [28.85526316 73.14473684],0
p5,1,0.972492,0.001189,[ 2 50] ; [ 4 97],[ 2.03921569 49.96078431] ; [ 3.96078431 97.03921569],0
