Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,81.811293,[202 155] ; [ 44 188],[149.10356537 207.89643463] ; [ 96.89643463 135.10356537],1
s8,1,0.133114,2.255806,[190 175] ; [109 129],[180.986733 184.013267] ; [118.013267 119.986733],0
b1,1,0.144794,2.126255,[115 253] ; [ 88 150],[123.27392739 244.72607261] ; [ 79.72607261 158.27392739],0
s1,1,0.154946,2.022874,[  7 357] ; [  9 225],[  9.73913043 354.26086957] ; [  6.26086957 227.73913043],0
n1,1,0.18946,1.721815,[25 47] ; [28 33],[28.69172932 43.30827068] ; [24.30827068 36.69172932],0
p4,1,0.240459,1.3779,[244 121] ; [148  90],[237.28026534 127.71973466] ; [154.71973466  83.28026534],0
u2,1,0.244262,1.355825,[40 35] ; [41 24],[43.39285714 31.60714286] ; [37.60714286 27.39285714],0
n3,1,0.248438,1.332065,[57 15] ; [43 18],[54.13533835 17.86466165] ; [45.86466165 15.13533835],0
a8,1,0.249411,1.326602,[ 54 276] ; [ 28 191],[ 49.28961749 280.71038251] ; [ 32.71038251 186.28961749],0
a7,1,0.250707,1.31936,[279  88] ; [171  67],[272.97520661  94.02479339] ; [177.02479339  60.97520661],0
p11,1,0.255422,1.2934,[310  58] ; [192  46],[304.84488449  63.15511551] ; [197.15511551  40.84488449],0
r2,1,0.360675,0.835541,[349  13] ; [222  12],[346.81543624  15.18456376] ; [224.18456376   9.81543624],0
d3,1,0.391247,0.735062,[283  85] ; [175  62],[278.58512397  89.41487603] ; [179.41487603  57.58512397],0
u4,1,0.406748,0.688287,[ 10 358] ; [  4 234],[  8.50165017 359.49834983] ; [  5.49834983 232.50165017],0
p1,1,0.426192,0.633179,[ 26 341] ; [ 21 216],[ 28.55794702 338.44205298] ; [ 18.44205298 218.55794702],0
s6,1,0.434406,0.611015,[261  99] ; [162  71],[256.79595278 103.20404722] ; [166.20404722  66.79595278],0
n4,1,0.461173,0.543045,[300  67] ; [188  49],[296.51655629  70.48344371] ; [191.48344371  45.51655629],0
v4,1,0.473515,0.513762,[350  14] ; [225  12],[348.25291181  15.74708819] ; [226.74708819  10.25291181],0
s5,1,0.474275,0.512,[137 214] ; [ 83 147],[132.90877797 218.09122203] ; [ 87.09122203 142.90877797],0
a4,1,0.488212,0.480465,[191 176] ; [117 121],[186.83636364 180.16363636] ; [121.16363636 116.83636364],0
b3,1,0.526574,0.400998,[ 91 135] ; [54 92],[ 88.09139785 137.90860215] ; [56.90860215 89.09139785],0
b2,1,0.526574,0.400998,[ 91 135] ; [54 92],[ 88.09139785 137.90860215] ; [56.90860215 89.09139785],0
s3,1,0.55224,0.35332,[209 153] ; [131 106],[205.47579299 156.52420701] ; [134.52420701 102.47579299],0
a6,1,0.560425,0.338969,[258 109] ; [162  76],[254.7768595 112.2231405] ; [165.2231405  72.7768595],0
p6,1,0.571417,0.320318,[152 210] ; [ 94 143],[148.66777963 213.33222037] ; [ 97.33222037 139.66777963],0
p8,1,0.574988,0.314408,[202 158] ; [128 110],[198.66220736 161.33779264] ; [131.33779264 106.66220736],0
p10,1,0.620087,0.245745,[336  30] ; [213  22],[334.3327787  31.6672213] ; [214.6672213  20.3327787],0
n2,1,0.627523,0.235435,[56 16] ; [46 16],[54.80597015 17.19402985] ; [47.19402985 14.80597015],0
b4,1,0.630911,0.230828,[216 152] ; [135 103],[213.14851485 154.85148515] ; [137.85148515 100.14851485],0
u3,1,0.738559,0.111397,[43 33] ; [38 26],[43.97142857 32.02857143] ; [37.02857143 26.97142857],0
p2,1,0.739429,0.110629,[325  42] ; [206  29],[323.71594684  43.28405316] ; [207.28405316  27.71594684],0
n6,1,0.742941,0.107559,[319  44] ; [207  31],[317.70049917  45.29950083] ; [208.29950083  29.70049917],0
n5,1,0.831774,0.045125,[286  77] ; [185  52],[284.955  78.045] ; [186.045  50.955],0
b5,1,0.854048,0.03384,[223 145] ; [146  92],[224.07920792 143.92079208] ; [144.92079208  93.07920792],0
p5,1,0.986065,0.000305,[ 47 321] ; [ 30 204],[ 47.06976744 320.93023256] ; [ 29.93023256 204.06976744],0
