Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.002739,8.973986,[13 21] ; [22  7],[18.88888889 15.11111111] ; [16.11111111 12.88888889],0
b2,1,0.416433,0.660359,[10 12] ; [ 7 14],[ 8.69767442 13.30232558] ; [ 8.30232558 12.69767442],0
b3,1,0.416433,0.660359,[10 12] ; [ 7 14],[ 8.69767442 13.30232558] ; [ 8.30232558 12.69767442],0
b1,1,0.43592,0.606998,[19 15] ; [19 10],[20.50793651 13.49206349] ; [17.49206349 11.50793651],0
n5,1,0.50356,0.447425,[26  8] ; [20  9],[24.82539683  9.17460317] ; [21.17460317  7.82539683],0
a1,1,0.535807,0.383367,[ 4 30] ; [ 5 24],[ 4.85714286 29.14285714] ; [ 4.14285714 24.85714286],0
p2,1,0.549166,0.358814,[15 18] ; [11 18],[13.83870968 19.16129032] ; [12.16129032 16.83870968],0
n2,1,0.556732,0.345395,[10  9] ; [10  6],[10.85714286  8.14285714] ; [9.14285714 6.85714286],0
v2,1,0.607826,0.263352,[ 6 26] ; [ 7 22],[ 6.81967213 25.18032787] ; [ 6.18032787 22.81967213],0
p7,1,0.714393,0.133929,[10 22] ; [10 18],[10.66666667 21.33333333] ; [ 9.33333333 18.66666667],0
p4,1,0.725374,0.123402,[10 23] ; [10 19],[10.64516129 22.35483871] ; [ 9.35483871 19.64516129],0
u2,1,0.750824,0.10084,[ 6 11] ; [2 5],[ 5.66666667 11.33333333] ; [2.33333333 4.66666667],0
s2,1,0.759199,0.093963,[ 6 28] ; [ 6 23],[ 6.47619048 27.52380952] ; [ 5.52380952 23.47619048],0
p6,1,0.844659,0.038392,[ 4 29] ; [ 4 25],[ 4.25806452 28.74193548] ; [ 3.74193548 25.25806452],0
p12,1,0.869305,0.027074,[ 2 32] ; [ 2 27],[ 2.15873016 31.84126984] ; [ 1.84126984 27.15873016],0
n4,1,0.946318,0.004534,[22 12] ; [19 10],[22.12698413 11.87301587] ; [18.87301587 10.12698413],0
p11,1,0.946318,0.004534,[12 22] ; [10 19],[11.87301587 22.12698413] ; [10.12698413 18.87301587],0
n3,1,0.967531,0.001657,[ 8 10] ; [7 9],[ 7.94117647 10.05882353] ; [7.05882353 8.94117647],0
p10,1,0.986891,0.00027,[16 17] ; [14 15],[15.96774194 17.03225806] ; [14.03225806 14.96774194],0
